thickness,x1,y1,z1,x2,y2,z2
3.58113883008419,53.0,84.0,21.0,54.0,83.0,22.0
3.3708286933869704,86.0,89.0,13.0,86.0,88.0,12.0
2.53224755112299,85.0,97.0,12.0,85.0,96.0,11.0
4.35284066028675,7.0,95.0,12.0,7.0,95.0,13.0
3.8643284505408246,95.0,5.0,14.0,96.0,6.0,14.0
3.64269164289302,95.0,5.0,14.0,95.0,4.0,13.0
2.23606797749979,73.0,11.0,15.0,73.0,12.0,15.0
2.995352392457285,8.0,21.0,14.0,9.0,22.0,14.0
3.23945122526189,20.0,13.0,13.0,19.0,12.0,12.0
3.605551275463989,33.0,13.0,13.0,32.0,13.0,12.0
2.995352392457285,9.0,22.0,14.0,8.0,21.0,14.0
3.3839144678161843,5.0,31.0,18.0,5.0,32.0,19.0
3.5,64.0,38.0,13.0,65.0,37.0,12.0
3.8643284505408246,80.0,36.0,13.0,81.0,37.0,12.0
2.6389584337646843,97.0,77.0,13.0,98.0,78.0,14.0
3.7416573867739413,97.0,66.0,19.0,97.0,65.0,20.0
3.4610880329096947,30.0,73.0,18.0,30.0,74.0,19.0
3.605551275463989,41.0,83.0,21.0,40.0,82.0,22.0
2.8284271247461903,65.0,88.0,20.0,66.0,87.0,21.0
2.914213562373095,55.0,14.0,14.0,56.0,13.0,14.0
3.5291410885646703,19.0,22.0,14.0,20.0,21.0,14.0
3.5291410885646703,20.0,21.0,14.0,19.0,22.0,14.0
3.8643284505408246,92.0,36.0,13.0,91.0,35.0,13.0
3.23945122526189,75.0,40.0,14.0,74.0,39.0,13.0
4.121320343559642,96.0,37.0,14.0,97.0,38.0,15.0
4.123105625617661,51.0,38.0,14.0,51.0,37.0,13.0
3.6736043311189652,81.0,33.0,25.0,81.0,32.0,25.0
3.6736043311189652,81.0,33.0,25.0,80.0,32.0,26.0
2.0,53.0,76.0,20.0,53.0,75.0,21.0
3.6736043311189652,30.0,83.0,20.0,29.0,82.0,21.0
3.0,75.0,86.0,20.0,76.0,85.0,20.0
2.224744871391589,96.0,96.0,14.0,95.0,97.0,13.0
3.64269164289302,95.0,4.0,13.0,95.0,5.0,14.0
1.5,62.0,10.0,15.0,62.0,10.0,14.0
2.23606797749979,73.0,12.0,15.0,73.0,11.0,15.0
3.0275205091235833,17.0,26.0,14.0,18.0,25.0,13.0
3.1583123951777,45.0,22.0,15.0,44.0,22.0,16.0
3.4610880329096947,56.0,24.0,18.0,56.0,23.0,18.0
3.1583123951777,69.0,24.0,17.0,69.0,24.0,18.0
3.932381506195801,17.0,33.0,19.0,18.0,34.0,18.0
3.8643284505408246,68.0,33.0,24.0,69.0,32.0,25.0
4.121320343559642,97.0,38.0,15.0,96.0,37.0,14.0
3.6736043311189652,52.0,48.0,19.0,53.0,49.0,18.0
4.123105625617661,10.0,51.0,17.0,11.0,50.0,18.0
3.3166247903554,11.0,63.0,16.0,11.0,64.0,17.0
3.4610880329096947,11.0,63.0,16.0,12.0,64.0,17.0
3.4519675234711604,87.0,76.0,20.0,87.0,75.0,21.0
3.23945122526189,41.0,26.0,15.0,41.0,27.0,15.0
3.1583123951777,44.0,22.0,16.0,45.0,22.0,15.0
3.605551275463989,89.0,17.0,16.0,90.0,16.0,17.0
3.4610880329096947,56.0,23.0,18.0,56.0,24.0,18.0
3.2169892001050897,82.0,25.0,18.0,82.0,25.0,19.0
3.390363202746577,33.0,51.0,18.0,34.0,51.0,18.0
3.390363202746577,34.0,51.0,18.0,33.0,51.0,18.0
3.3166247903554,11.0,64.0,17.0,11.0,63.0,16.0
3.4610880329096947,11.0,64.0,17.0,12.0,64.0,17.0
2.0,53.0,75.0,21.0,53.0,76.0,20.0
3.4610880329096947,95.0,26.0,18.0,95.0,26.0,19.0
3.605551275463989,90.0,16.0,17.0,89.0,17.0,16.0
3.1583123951777,91.0,17.0,26.0,91.0,18.0,27.0
3.1583123951777,69.0,24.0,18.0,69.0,24.0,17.0
2.995352392457285,42.0,63.0,18.0,41.0,63.0,19.0
2.914213562373095,53.0,62.0,19.0,54.0,62.0,18.0
2.914213562373095,54.0,62.0,18.0,53.0,62.0,19.0
2.914213562373095,31.0,63.0,17.0,30.0,64.0,18.0
2.995352392457285,41.0,63.0,19.0,42.0,63.0,18.0
2.914213562373095,30.0,64.0,18.0,31.0,63.0,17.0
3.4610880329096947,12.0,64.0,17.0,11.0,63.0,16.0
3.4610880329096947,12.0,64.0,17.0,11.0,64.0,17.0
3.08113883008419,2.0,6.0,19.0,1.0,5.0,20.0
3.2169892001050897,10.0,5.0,22.0,11.0,5.0,21.0
3.1583123951777,12.0,18.0,22.0,11.0,18.0,23.0
3.1583123951777,12.0,18.0,22.0,13.0,19.0,22.0
3.3839144678161843,79.0,17.0,25.0,79.0,18.0,26.0
3.932381506195801,69.0,31.0,25.0,69.0,32.0,25.0
3.2169892001050897,82.0,25.0,19.0,82.0,25.0,18.0
3.4610880329096947,95.0,26.0,19.0,95.0,26.0,18.0
3.3839144678161843,5.0,32.0,19.0,5.0,31.0,18.0
4.23606797749979,24.0,34.0,22.0,25.0,35.0,21.0
4.123105625617661,11.0,50.0,18.0,10.0,51.0,17.0
3.302775637731995,54.0,50.0,19.0,53.0,49.0,18.0
3.0,8.0,54.0,25.0,7.0,55.0,26.0
3.602879500955848,20.0,55.0,26.0,20.0,54.0,27.0
3.0,30.0,54.0,26.0,29.0,55.0,27.0
3.23945122526189,43.0,50.0,20.0,42.0,49.0,19.0
3.072525957550795,66.0,63.0,18.0,65.0,64.0,17.0
3.7416573867739413,74.0,63.0,18.0,75.0,64.0,19.0
3.7416573867739413,75.0,64.0,19.0,74.0,63.0,18.0
2.53224755112299,28.0,69.0,21.0,28.0,70.0,20.0
3.3708286933869704,86.0,74.0,21.0,87.0,75.0,21.0
3.4610880329096947,17.0,74.0,20.0,16.0,73.0,21.0
3.4610880329096947,30.0,74.0,19.0,30.0,73.0,18.0
3.08113883008419,1.0,5.0,20.0,2.0,6.0,19.0
3.4610880329096947,23.0,18.0,22.0,22.0,18.0,23.0
3.302775637731995,23.0,18.0,22.0,24.0,19.0,22.0
3.08113883008419,80.0,19.0,26.0,79.0,18.0,26.0
3.6736043311189652,81.0,32.0,25.0,81.0,33.0,25.0
3.7416573867739413,81.0,32.0,25.0,80.0,32.0,26.0
3.8708286933869704,93.0,34.0,27.0,93.0,35.0,27.0
3.58113883008419,93.0,34.0,27.0,93.0,33.0,28.0
4.23606797749979,25.0,35.0,21.0,24.0,34.0,22.0
3.605551275463989,36.0,36.0,23.0,37.0,35.0,24.0
3.4519675234711604,70.0,49.0,21.0,69.0,49.0,20.0
3.3131896376530667,87.0,64.0,19.0,87.0,65.0,18.0
3.7416573867739413,97.0,65.0,20.0,97.0,66.0,19.0
2.53224755112299,28.0,70.0,20.0,28.0,69.0,21.0
3.4610880329096947,16.0,73.0,21.0,17.0,74.0,20.0
3.6736043311189652,29.0,82.0,21.0,30.0,83.0,20.0
3.1583123951777,11.0,18.0,23.0,12.0,18.0,22.0
3.4519675234711604,69.0,49.0,20.0,70.0,49.0,21.0
3.08113883008419,7.0,63.0,25.0,7.0,64.0,26.0
3.605551275463989,40.0,82.0,22.0,41.0,83.0,21.0
3.4519675234711604,87.0,75.0,21.0,87.0,76.0,20.0
3.3708286933869704,87.0,75.0,21.0,86.0,74.0,21.0
3.0,76.0,85.0,20.0,75.0,86.0,20.0
3.6736043311189652,6.0,84.0,21.0,5.0,85.0,21.0
3.5,20.0,84.0,21.0,19.0,84.0,20.0
3.4610880329096947,95.0,88.0,23.0,94.0,87.0,22.0
3.5348264453008715,83.0,89.0,22.0,84.0,88.0,23.0
3.072525957550795,66.0,87.0,21.0,65.0,86.0,21.0
2.8284271247461903,66.0,87.0,21.0,65.0,88.0,20.0
3.2169892001050897,11.0,5.0,21.0,10.0,5.0,22.0
3.7416573867739413,33.0,6.0,25.0,34.0,6.0,24.0
3.1583123951777,13.0,19.0,22.0,12.0,18.0,22.0
3.4610880329096947,22.0,18.0,23.0,23.0,18.0,22.0
2.0,1.0,28.0,26.0,1.0,27.0,26.0
3.605551275463989,48.0,33.0,25.0,49.0,33.0,24.0
3.605551275463989,37.0,35.0,24.0,36.0,36.0,23.0
3.302775637731995,28.0,67.0,27.0,28.0,66.0,28.0
3.64269164289302,2.0,74.0,28.0,3.0,73.0,28.0
3.58113883008419,54.0,83.0,22.0,53.0,84.0,21.0
3.6736043311189652,5.0,85.0,21.0,6.0,84.0,21.0
3.7416573867739413,34.0,6.0,24.0,33.0,6.0,25.0
4.182873156368473,35.0,16.0,24.0,34.0,16.0,25.0
3.23945122526189,57.0,16.0,24.0,56.0,15.0,25.0
3.302775637731995,24.0,19.0,22.0,23.0,18.0,22.0
1.2071067811865475,24.0,30.0,26.0,24.0,31.0,26.0
2.0,1.0,27.0,26.0,1.0,28.0,26.0
3.605551275463989,49.0,33.0,24.0,48.0,33.0,25.0
3.7936036203777075,59.0,33.0,24.0,60.0,33.0,25.0
1.2071067811865475,24.0,31.0,26.0,24.0,30.0,26.0
3.2169892001050897,63.0,68.0,27.0,62.0,69.0,27.0
3.3166247903554,35.0,84.0,23.0,34.0,85.0,23.0
3.8708286933869704,13.0,83.0,31.0,14.0,83.0,32.0
3.5348264453008715,84.0,88.0,23.0,83.0,89.0,22.0
3.4610880329096947,94.0,87.0,22.0,95.0,88.0,23.0
3.3166247903554,34.0,85.0,23.0,35.0,84.0,23.0
4.35284066028675,33.0,96.0,29.0,32.0,96.0,30.0
3.8708286933869704,43.0,95.0,29.0,42.0,95.0,30.0
3.3839144678161843,81.0,7.0,25.0,80.0,8.0,26.0
3.3839144678161843,45.0,17.0,25.0,46.0,17.0,26.0
4.182873156368473,34.0,16.0,25.0,35.0,16.0,24.0
3.3839144678161843,67.0,17.0,25.0,68.0,16.0,26.0
3.8708286933869704,93.0,35.0,27.0,93.0,34.0,27.0
3.5291410885646703,42.0,55.0,26.0,42.0,55.0,27.0
3.08113883008419,42.0,18.0,24.0,43.0,19.0,25.0
3.23945122526189,56.0,15.0,25.0,57.0,16.0,24.0
3.6736043311189652,12.0,29.0,31.0,12.0,30.0,31.0
3.7936036203777075,60.0,33.0,25.0,59.0,33.0,24.0
3.8643284505408246,60.0,33.0,25.0,61.0,32.0,25.0
3.8643284505408246,61.0,32.0,25.0,60.0,33.0,25.0
3.8643284505408246,69.0,32.0,25.0,68.0,33.0,24.0
3.932381506195801,69.0,32.0,25.0,69.0,31.0,25.0
3.072525957550795,11.0,40.0,25.0,11.0,41.0,26.0
3.6736043311189652,12.0,30.0,31.0,12.0,29.0,31.0
3.6736043311189652,31.0,7.0,35.0,32.0,6.0,36.0
3.5348264453008715,46.0,7.0,36.0,45.0,6.0,37.0
3.3839144678161843,46.0,17.0,26.0,45.0,17.0,25.0
3.08113883008419,43.0,19.0,25.0,42.0,18.0,24.0
3.3839144678161843,68.0,16.0,26.0,67.0,17.0,25.0
3.3839144678161843,80.0,8.0,26.0,81.0,7.0,25.0
3.3839144678161843,79.0,18.0,26.0,79.0,17.0,25.0
3.08113883008419,79.0,18.0,26.0,80.0,19.0,26.0
3.6736043311189652,80.0,32.0,26.0,81.0,33.0,25.0
3.7416573867739413,80.0,32.0,26.0,81.0,32.0,25.0
3.072525957550795,11.0,41.0,26.0,11.0,40.0,25.0
3.23945122526189,11.0,41.0,26.0,12.0,42.0,27.0
3.302775637731995,53.0,68.0,28.0,52.0,69.0,28.0
3.0,7.0,55.0,26.0,8.0,54.0,25.0
3.08113883008419,7.0,64.0,26.0,7.0,63.0,25.0
3.1583123951777,91.0,18.0,27.0,91.0,17.0,26.0
2.0,47.0,31.0,27.0,47.0,32.0,28.0
2.914213562373095,23.0,41.0,28.0,24.0,42.0,29.0
3.23945122526189,12.0,42.0,27.0,11.0,41.0,26.0
3.0,29.0,55.0,27.0,30.0,54.0,26.0
3.232050807568877,19.0,63.0,26.0,19.0,64.0,27.0
3.602879500955848,20.0,54.0,27.0,20.0,55.0,26.0
3.5291410885646703,42.0,55.0,27.0,42.0,55.0,26.0
3.232050807568877,19.0,64.0,27.0,19.0,63.0,26.0
3.64269164289302,3.0,73.0,28.0,2.0,74.0,28.0
3.2169892001050897,62.0,69.0,27.0,63.0,68.0,27.0
2.995352392457285,80.0,68.0,31.0,79.0,68.0,31.0
3.3839144678161843,80.0,68.0,31.0,81.0,67.0,31.0
2.995352392457285,83.0,80.0,34.0,84.0,81.0,33.0
3.08113883008419,83.0,80.0,34.0,82.0,81.0,35.0
4.0,56.0,7.0,36.0,55.0,7.0,37.0
2.0,47.0,32.0,28.0,47.0,31.0,27.0
3.58113883008419,93.0,33.0,28.0,93.0,34.0,27.0
3.602879500955848,12.0,51.0,28.0,13.0,51.0,29.0
2.914213562373095,24.0,42.0,29.0,23.0,41.0,28.0
2.995352392457285,47.0,42.0,29.0,46.0,41.0,30.0
3.08113883008419,35.0,52.0,28.0,36.0,53.0,29.0
3.602879500955848,13.0,51.0,29.0,12.0,51.0,28.0
3.0,29.0,65.0,28.0,28.0,66.0,28.0
3.08113883008419,36.0,53.0,29.0,35.0,52.0,28.0
3.302775637731995,28.0,66.0,28.0,28.0,67.0,27.0
3.0,28.0,66.0,28.0,29.0,65.0,28.0
3.3708286933869704,10.0,9.0,30.0,10.0,8.0,31.0
2.995352392457285,46.0,41.0,30.0,47.0,42.0,29.0
3.302775637731995,52.0,69.0,28.0,53.0,68.0,28.0
3.932381506195801,48.0,79.0,34.0,48.0,80.0,34.0
3.1583123951777,3.0,82.0,29.0,4.0,83.0,30.0
3.1583123951777,34.0,56.0,36.0,35.0,57.0,37.0
3.1583123951777,34.0,56.0,36.0,33.0,56.0,37.0
2.995352392457285,79.0,68.0,31.0,80.0,68.0,31.0
2.449489742783178,69.0,67.0,31.0,68.0,67.0,32.0
3.1583123951777,4.0,83.0,30.0,3.0,82.0,29.0
4.511042555592008,47.0,81.0,34.0,48.0,80.0,34.0
4.320318436170148,47.0,81.0,34.0,46.0,81.0,35.0
3.71986520798653,59.0,80.0,32.0,59.0,80.0,33.0
3.5291410885646703,70.0,92.0,31.0,71.0,93.0,30.0
3.23945122526189,70.0,80.0,33.0,69.0,80.0,34.0
3.5291410885646703,71.0,93.0,30.0,70.0,92.0,31.0
3.3708286933869704,10.0,8.0,31.0,10.0,9.0,30.0
4.123105625617661,8.0,29.0,34.0,9.0,29.0,34.0
3.3839144678161843,81.0,67.0,31.0,80.0,68.0,31.0
3.3839144678161843,89.0,68.0,34.0,90.0,69.0,34.0
4.35284066028675,32.0,96.0,30.0,33.0,96.0,29.0
3.5,26.0,82.0,32.0,25.0,81.0,33.0
3.8708286933869704,42.0,95.0,30.0,43.0,95.0,29.0
3.285042255760066,79.0,8.0,38.0,78.0,7.0,39.0
3.605551275463989,18.0,8.0,34.0,19.0,7.0,35.0
2.414213562373095,95.0,29.0,33.0,96.0,30.0,34.0
4.241002284579167,20.0,29.0,34.0,21.0,29.0,34.0
4.123105625617661,9.0,29.0,34.0,8.0,29.0,34.0
3.3839144678161843,48.0,44.0,38.0,49.0,45.0,39.0
2.449489742783178,68.0,67.0,32.0,69.0,67.0,31.0
2.724744871391589,79.0,60.0,38.0,78.0,60.0,38.0
3.3839144678161843,90.0,69.0,34.0,89.0,68.0,34.0
3.8708286933869704,14.0,83.0,32.0,13.0,83.0,31.0
2.914213562373095,61.0,97.0,40.0,60.0,96.0,41.0
2.6389584337646843,97.0,3.0,41.0,97.0,2.0,42.0
4.241002284579167,21.0,29.0,34.0,20.0,29.0,34.0
3.605551275463989,33.0,28.0,36.0,34.0,29.0,36.0
2.618033988749895,57.0,47.0,37.0,56.0,48.0,37.0
3.71986520798653,67.0,48.0,37.0,68.0,47.0,37.0
3.71986520798653,59.0,80.0,33.0,59.0,80.0,32.0
2.995352392457285,84.0,81.0,33.0,83.0,80.0,34.0
3.08113883008419,2.0,11.0,37.0,2.0,12.0,38.0
3.4610880329096947,49.0,18.0,36.0,49.0,17.0,37.0
3.302775637731995,58.0,30.0,36.0,58.0,29.0,37.0
2.414213562373095,96.0,30.0,34.0,95.0,29.0,33.0
3.605551275463989,34.0,29.0,36.0,33.0,28.0,36.0
3.4610880329096947,79.0,48.0,38.0,80.0,47.0,38.0
2.724744871391589,78.0,60.0,38.0,79.0,60.0,38.0
3.1462643699419726,90.0,50.0,38.0,91.0,49.0,38.0
2.914213562373095,90.0,61.0,38.0,89.0,61.0,39.0
3.390363202746577,57.0,59.0,37.0,56.0,58.0,37.0
3.5,25.0,81.0,33.0,26.0,82.0,32.0
3.4610880329096947,24.0,71.0,38.0,23.0,71.0,39.0
3.232050807568877,34.0,71.0,38.0,35.0,70.0,37.0
3.3839144678161843,77.0,77.0,35.0,78.0,78.0,36.0
3.23945122526189,69.0,80.0,34.0,70.0,80.0,33.0
3.08113883008419,36.0,81.0,34.0,37.0,82.0,34.0
3.8708286933869704,68.0,7.0,36.0,67.0,7.0,37.0
3.605551275463989,19.0,7.0,35.0,18.0,8.0,34.0
3.3839144678161843,19.0,7.0,35.0,20.0,7.0,36.0
3.08113883008419,2.0,12.0,38.0,2.0,11.0,37.0
2.8284271247461903,91.0,30.0,36.0,91.0,31.0,37.0
2.53224755112299,81.0,29.0,37.0,80.0,30.0,37.0
3.1583123951777,35.0,57.0,37.0,34.0,56.0,36.0
2.914213562373095,89.0,61.0,39.0,90.0,61.0,38.0
3.605551275463989,90.0,76.0,37.0,90.0,77.0,38.0
3.605551275463989,90.0,77.0,38.0,90.0,76.0,37.0
3.932381506195801,48.0,80.0,34.0,48.0,79.0,34.0
4.511042555592008,48.0,80.0,34.0,47.0,81.0,34.0
3.08113883008419,82.0,81.0,35.0,83.0,80.0,34.0
3.08113883008419,37.0,82.0,34.0,36.0,81.0,34.0
4.320318436170148,46.0,81.0,35.0,47.0,81.0,34.0
3.802775637731995,18.0,86.0,44.0,17.0,85.0,44.0
3.6736043311189652,32.0,6.0,36.0,31.0,7.0,35.0
3.3839144678161843,20.0,7.0,36.0,19.0,7.0,35.0
2.53224755112299,80.0,30.0,37.0,81.0,29.0,37.0
2.53224755112299,69.0,31.0,37.0,69.0,31.0,38.0
3.4519675234711604,14.0,71.0,37.0,13.0,72.0,38.0
2.118033988749895,58.0,82.0,43.0,58.0,81.0,44.0
3.8643284505408246,47.0,85.0,42.0,48.0,85.0,43.0
3.3839144678161843,78.0,78.0,36.0,77.0,77.0,35.0
3.4610880329096947,80.0,86.0,43.0,81.0,85.0,44.0
2.53224755112299,31.0,3.0,47.0,30.0,2.0,48.0
3.5348264453008715,45.0,6.0,37.0,46.0,7.0,36.0
3.302775637731995,45.0,6.0,37.0,44.0,7.0,37.0
4.0,55.0,7.0,37.0,56.0,7.0,36.0
3.802775637731995,55.0,7.0,37.0,56.0,6.0,38.0
3.8708286933869704,67.0,7.0,37.0,68.0,7.0,36.0
3.302775637731995,44.0,7.0,37.0,45.0,6.0,37.0
3.302775637731995,58.0,29.0,37.0,58.0,30.0,36.0
3.605551275463989,47.0,29.0,47.0,47.0,30.0,48.0
3.932381506195801,47.0,38.0,41.0,48.0,39.0,40.0
4.123105625617661,47.0,38.0,41.0,46.0,38.0,42.0
2.914213562373095,59.0,38.0,41.0,60.0,39.0,41.0
3.232050807568877,59.0,38.0,41.0,58.0,38.0,42.0
2.8284271247461903,91.0,31.0,37.0,91.0,30.0,36.0
3.390363202746577,56.0,58.0,37.0,57.0,59.0,37.0
2.618033988749895,56.0,48.0,37.0,57.0,47.0,37.0
3.1583123951777,33.0,56.0,37.0,34.0,56.0,36.0
3.802775637731995,56.0,6.0,38.0,55.0,7.0,37.0
2.995352392457285,65.0,8.0,48.0,64.0,7.0,49.0
3.4610880329096947,49.0,17.0,37.0,49.0,18.0,36.0
3.932381506195801,57.0,28.0,47.0,58.0,29.0,48.0
4.123105625617661,57.0,28.0,47.0,56.0,27.0,48.0
4.094063485209914,81.0,39.0,41.0,80.0,40.0,40.0
4.094063485209914,81.0,39.0,41.0,82.0,39.0,42.0
2.53224755112299,69.0,31.0,38.0,69.0,31.0,37.0
3.71986520798653,68.0,47.0,37.0,67.0,48.0,37.0
3.3839144678161843,49.0,45.0,39.0,48.0,44.0,38.0
3.3839144678161843,49.0,45.0,39.0,48.0,46.0,39.0
3.3839144678161843,48.0,46.0,39.0,49.0,45.0,39.0
3.1583123951777,5.0,48.0,39.0,4.0,47.0,38.0
3.232050807568877,35.0,70.0,37.0,34.0,71.0,38.0
3.2169892001050897,6.0,80.0,41.0,7.0,80.0,42.0
3.6736043311189652,22.0,70.0,38.0,23.0,71.0,39.0
3.4519675234711604,13.0,72.0,38.0,14.0,71.0,37.0
