node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
5486,65.0,32.0,17.0,1.0
5643,30.0,92.0,17.0,3.0
5748,36.0,22.0,18.0,8.0
5750,34.0,23.0,18.0,7.0
5751,36.0,23.0,18.0,7.0
5756,35.0,24.0,18.0,6.0
5878,90.0,74.0,18.0,1.0
5891,6.0,77.0,18.0,3.0
6065,43.0,28.0,19.0,3.0
6344,66.0,15.0,20.0,3.0
6567,56.0,98.0,20.0,1.0
6596,78.0,12.0,21.0,3.0
6855,26.0,4.0,22.0,3.0
7217,74.0,45.0,23.0,3.0
7250,57.0,57.0,23.0,1.0
7500,74.0,43.0,24.0,4.0
7673,69.0,1.0,25.0,1.0
7947,46.0,96.0,25.0,3.0
8101,63.0,37.0,26.0,3.0
8223,11.0,82.0,26.0,3.0
8242,13.0,89.0,26.0,3.0
8248,18.0,90.0,26.0,3.0
8315,95.0,10.0,27.0,3.0
8349,58.0,16.0,27.0,3.0
8702,4.0,35.0,28.0,3.0
8714,35.0,36.0,28.0,3.0
8797,45.0,68.0,28.0,3.0
8845,45.0,84.0,28.0,3.0
8878,55.0,94.0,28.0,3.0
8964,42.0,22.0,29.0,3.0
8998,3.0,31.0,29.0,5.0
9027,3.0,38.0,29.0,3.0
9056,52.0,46.0,29.0,3.0
9130,83.0,81.0,29.0,3.0
9162,82.0,91.0,29.0,3.0
9329,18.0,50.0,30.0,1.0
9476,14.0,2.0,31.0,1.0
10075,15.0,88.0,32.0,3.0
10249,26.0,48.0,33.0,3.0
10304,16.0,67.0,33.0,3.0
10645,14.0,59.0,34.0,3.0
11064,79.0,9.0,36.0,7.0
11086,48.0,13.0,36.0,3.0
11227,6.0,62.0,36.0,3.0
11343,78.0,8.0,37.0,8.0
11639,77.0,9.0,38.0,7.0
11692,74.0,21.0,38.0,1.0
11912,66.0,9.0,39.0,3.0
11913,78.0,9.0,39.0,7.0
11919,77.0,10.0,39.0,8.0
11920,80.0,10.0,39.0,7.0
11932,77.0,13.0,39.0,10.0
12186,30.0,2.0,40.0,1.0
12327,12.0,53.0,40.0,3.0
12397,50.0,78.0,40.0,3.0
12778,15.0,17.0,42.0,1.0
12833,13.0,41.0,42.0,3.0
12846,23.0,45.0,42.0,6.0
13100,23.0,44.0,43.0,7.0
13104,24.0,45.0,43.0,8.0
13109,21.0,46.0,43.0,6.0
13110,25.0,46.0,43.0,7.0
13113,22.0,47.0,43.0,8.0
13114,25.0,47.0,43.0,8.0
13119,25.0,48.0,43.0,8.0
13643,75.0,28.0,45.0,3.0
13698,24.0,47.0,45.0,8.0
13706,24.0,49.0,45.0,7.0
13888,52.0,4.0,46.0,3.0
13995,22.0,45.0,46.0,8.0
14149,65.0,89.0,46.0,3.0
14199,80.0,6.0,47.0,3.0
14431,74.0,89.0,47.0,1.0
14462,0.0,98.0,47.0,1.0
15861,46.0,32.0,53.0,3.0
16040,26.0,2.0,54.0,1.0
16370,49.0,42.0,55.0,3.0
16563,51.0,33.0,56.0,1.0
17123,66.0,44.0,58.0,1.0
17167,54.0,58.0,58.0,3.0
17388,23.0,38.0,59.0,3.0
17409,33.0,42.0,59.0,3.0
17709,74.0,65.0,60.0,3.0
17898,91.0,40.0,61.0,1.0
17973,64.0,75.0,61.0,1.0
18116,43.0,28.0,62.0,3.0
18136,94.0,33.0,62.0,3.0
18448,42.0,47.0,63.0,4.0
18574,12.0,97.0,63.0,1.0
19347,46.0,88.0,66.0,1.0
20044,28.0,2.0,70.0,1.0
20058,71.0,10.0,70.0,3.0
20085,61.0,23.0,70.0,1.0
20342,94.0,33.0,71.0,3.0
20362,94.0,43.0,71.0,3.0
20421,85.0,64.0,71.0,3.0
20463,24.0,77.0,71.0,3.0
20533,57.0,3.0,72.0,7.0
20535,59.0,3.0,72.0,7.0
20538,34.0,4.0,72.0,1.0
20542,5.0,5.0,72.0,3.0
20549,59.0,7.0,72.0,8.0
20556,58.0,9.0,72.0,9.0
20576,60.0,13.0,72.0,7.0
20632,7.0,36.0,72.0,3.0
20639,43.0,37.0,72.0,6.0
20677,51.0,49.0,72.0,3.0
20832,58.0,2.0,73.0,8.0
20837,60.0,3.0,73.0,8.0
20839,55.0,4.0,73.0,6.0
20844,56.0,5.0,73.0,9.0
20845,57.0,5.0,73.0,8.0
20849,55.0,6.0,73.0,7.0
20913,60.0,15.0,73.0,6.0
20981,44.0,37.0,73.0,7.0
20989,41.0,39.0,73.0,6.0
21027,66.0,51.0,73.0,1.0
21181,58.0,9.0,74.0,9.0
21251,44.0,36.0,74.0,7.0
21262,41.0,40.0,74.0,9.0
21366,15.0,84.0,74.0,3.0
21410,57.0,2.0,75.0,8.0
21412,59.0,2.0,75.0,8.0
21416,62.0,3.0,75.0,6.0
21423,56.0,5.0,75.0,7.0
21440,54.0,7.0,75.0,7.0
21459,57.0,11.0,75.0,9.0
21468,61.0,14.0,75.0,8.0
21526,46.0,39.0,75.0,7.0
21570,46.0,57.0,75.0,3.0
21577,17.0,59.0,75.0,3.0
21712,55.0,7.0,76.0,7.0
21744,57.0,14.0,76.0,7.0
21791,46.0,36.0,76.0,7.0
21801,46.0,39.0,76.0,8.0
21807,46.0,40.0,76.0,8.0
21956,57.0,3.0,77.0,8.0
21957,59.0,3.0,77.0,9.0
21958,60.0,3.0,77.0,7.0
21970,60.0,6.0,77.0,8.0
21972,56.0,7.0,77.0,7.0
21994,61.0,10.0,77.0,7.0
22073,42.0,37.0,77.0,8.0
22235,58.0,6.0,78.0,8.0
22241,58.0,8.0,78.0,8.0
22294,45.0,36.0,78.0,8.0
22296,43.0,37.0,78.0,7.0
22303,43.0,38.0,78.0,8.0
22579,71.0,59.0,79.0,3.0
22664,42.0,95.0,79.0,1.0
22682,28.0,11.0,80.0,3.0
22696,68.0,15.0,80.0,3.0
22876,41.0,76.0,80.0,3.0
22952,57.0,4.0,81.0,1.0
23231,62.0,94.0,81.0,3.0
23254,84.0,7.0,82.0,1.0
23366,61.0,56.0,82.0,1.0
23638,51.0,83.0,83.0,3.0
23848,40.0,46.0,84.0,1.0
23934,17.0,85.0,84.0,3.0
23947,35.0,89.0,84.0,4.0
23984,1.0,9.0,85.0,1.0
24234,75.0,39.0,86.0,3.0
24259,27.0,47.0,86.0,3.0
24782,71.0,92.0,88.0,3.0
24857,10.0,23.0,89.0,3.0
24931,94.0,54.0,89.0,7.0
24966,73.0,71.0,89.0,3.0
25155,67.0,46.0,90.0,3.0
25169,95.0,52.0,90.0,7.0
25451,96.0,56.0,91.0,7.0
25453,93.0,57.0,91.0,7.0
25912,93.0,53.0,93.0,7.0
25921,95.0,54.0,93.0,8.0
25922,2.0,55.0,93.0,1.0
26006,60.0,77.0,93.0,3.0
26133,9.0,52.0,94.0,3.0
26280,29.0,8.0,95.0,1.0
26304,67.0,16.0,95.0,3.0
26373,69.0,56.0,95.0,3.0
26396,11.0,63.0,95.0,3.0
26780,45.0,2.0,97.0,1.0
1252,29.0,17.0,4.0,4.0
308,37.0,19.0,1.0,3.0
307,28.0,19.0,1.0,3.0
89,21.0,26.0,0.0,3.0
2607,14.0,26.0,8.0,3.0
617,23.0,28.0,2.0,3.0
1600,94.0,19.0,5.0,3.0
631,98.0,31.0,2.0,3.0
350,39.0,30.0,1.0,3.0
352,48.0,30.0,1.0,3.0
1647,0.0,31.0,5.0,3.0
1307,8.0,37.0,4.0,3.0
620,61.0,28.0,2.0,4.0
2669,64.0,42.0,8.0,3.0
371,55.0,39.0,1.0,3.0
2096,8.0,62.0,6.0,3.0
160,15.0,68.0,0.0,3.0
1094,9.0,75.0,3.0,3.0
407,16.0,66.0,1.0,3.0
426,19.0,73.0,1.0,3.0
431,3.0,74.0,1.0,3.0
1133,31.0,88.0,3.0,3.0
244,47.0,92.0,0.0,3.0
447,4.0,81.0,1.0,3.0
1451,10.0,78.0,4.0,5.0
237,8.0,91.0,0.0,3.0
1509,43.0,94.0,4.0,4.0
1149,51.0,93.0,3.0,3.0
1202,35.0,7.0,4.0,3.0
547,43.0,11.0,2.0,4.0
530,76.0,5.0,2.0,3.0
539,67.0,8.0,2.0,3.0
290,34.0,12.0,1.0,3.0
538,29.0,8.0,2.0,3.0
865,10.0,11.0,3.0,3.0
293,16.0,13.0,1.0,3.0
884,18.0,14.0,3.0,10.0
889,22.0,15.0,3.0,7.0
880,29.0,13.0,3.0,3.0
1253,42.0,17.0,4.0,3.0
595,36.0,22.0,2.0,3.0
1227,57.0,12.0,4.0,3.0
1597,46.0,19.0,5.0,3.0
328,49.0,24.0,1.0,3.0
329,59.0,24.0,1.0,3.0
1245,66.0,15.0,4.0,3.0
912,13.0,21.0,3.0,3.0
911,5.0,20.0,3.0,3.0
1276,6.0,26.0,4.0,3.0
1588,56.0,18.0,5.0,3.0
614,48.0,27.0,2.0,3.0
619,60.0,28.0,2.0,4.0
598,64.0,22.0,2.0,3.0
613,71.0,26.0,2.0,3.0
957,39.0,36.0,3.0,3.0
1314,49.0,41.0,4.0,3.0
948,54.0,32.0,3.0,3.0
1360,81.0,53.0,4.0,4.0
2064,91.0,53.0,6.0,3.0
2077,39.0,57.0,6.0,3.0
709,26.0,64.0,2.0,3.0
689,27.0,57.0,2.0,4.0
405,28.0,65.0,1.0,4.0
1073,27.0,70.0,3.0,3.0
1026,35.0,62.0,3.0,3.0
2099,30.0,63.0,6.0,3.0
1781,15.0,68.0,5.0,3.0
421,55.0,70.0,1.0,3.0
1771,53.0,65.0,5.0,3.0
439,56.0,77.0,1.0,3.0
748,18.0,74.0,2.0,3.0
719,5.0,68.0,2.0,3.0
2141,2.0,74.0,6.0,3.0
449,62.0,81.0,1.0,3.0
763,57.0,77.0,2.0,4.0
749,61.0,74.0,2.0,4.0
455,56.0,82.0,1.0,3.0
1838,4.0,81.0,5.0,3.0
468,62.0,85.0,1.0,3.0
2172,65.0,80.0,6.0,3.0
496,57.0,92.0,1.0,3.0
1468,56.0,81.0,4.0,3.0
483,88.0,89.0,1.0,3.0
785,83.0,83.0,2.0,3.0
1486,82.0,89.0,4.0,3.0
809,88.0,91.0,2.0,3.0
1483,91.0,87.0,4.0,3.0
790,69.0,85.0,2.0,3.0
825,64.0,95.0,2.0,3.0
1592,95.0,18.0,5.0,4.0
844,96.0,3.0,3.0,3.0
1194,24.0,6.0,4.0,3.0
1543,34.0,6.0,5.0,3.0
2263,69.0,5.0,7.0,4.0
549,64.0,11.0,2.0,3.0
854,14.0,6.0,3.0,3.0
1560,5.0,12.0,5.0,4.0
869,36.0,11.0,3.0,3.0
1237,67.0,14.0,4.0,3.0
560,19.0,13.0,2.0,8.0
561,20.0,13.0,2.0,8.0
568,19.0,14.0,2.0,8.0
562,21.0,13.0,2.0,8.0
896,21.0,16.0,3.0,8.0
867,20.0,11.0,3.0,8.0
570,21.0,14.0,2.0,9.0
928,38.0,27.0,3.0,4.0
927,64.0,26.0,3.0,4.0
1269,86.0,20.0,4.0,3.0
922,94.0,24.0,3.0,3.0
1626,79.0,25.0,5.0,3.0
1625,72.0,25.0,5.0,3.0
2628,30.0,32.0,8.0,3.0
2332,22.0,32.0,7.0,3.0
1288,56.0,29.0,4.0,3.0
931,63.0,27.0,3.0,3.0
635,97.0,33.0,2.0,3.0
655,97.0,41.0,2.0,3.0
1667,73.0,38.0,5.0,3.0
954,81.0,35.0,3.0,3.0
1724,82.0,51.0,5.0,3.0
667,97.0,47.0,2.0,3.0
1019,20.0,60.0,3.0,3.0
987,96.0,49.0,3.0,3.0
1013,26.0,58.0,3.0,3.0
714,58.0,65.0,2.0,3.0
1390,21.0,64.0,4.0,3.0
1052,3.0,66.0,3.0,3.0
1786,7.0,69.0,5.0,3.0
1055,80.0,66.0,3.0,3.0
1078,90.0,71.0,3.0,3.0
1075,28.0,71.0,3.0,3.0
1820,28.0,77.0,5.0,3.0
1806,15.0,73.0,5.0,3.0
754,19.0,76.0,2.0,3.0
1058,60.0,67.0,3.0,3.0
2460,65.0,75.0,7.0,3.0
2760,22.0,78.0,8.0,3.0
1402,43.0,67.0,4.0,3.0
1800,52.0,72.0,5.0,4.0
768,45.0,79.0,2.0,4.0
1116,50.0,81.0,3.0,3.0
1833,44.0,80.0,5.0,3.0
796,97.0,86.0,2.0,3.0
2167,91.0,79.0,6.0,3.0
1110,97.0,79.0,3.0,3.0
1469,79.0,81.0,4.0,4.0
1474,70.0,83.0,4.0,3.0
1476,65.0,85.0,4.0,3.0
1118,78.0,81.0,3.0,3.0
806,79.0,90.0,2.0,3.0
1481,98.0,86.0,4.0,3.0
832,90.0,96.0,2.0,3.0
1879,83.0,91.0,5.0,4.0
1153,11.0,94.0,3.0,3.0
1124,20.0,85.0,3.0,3.0
1892,21.0,94.0,5.0,3.0
1156,32.0,94.0,3.0,3.0
2231,64.0,94.0,6.0,3.0
1498,93.0,92.0,4.0,3.0
1171,93.0,97.0,3.0,3.0
1142,81.0,92.0,3.0,3.0
1899,73.0,96.0,5.0,3.0
1520,82.0,97.0,4.0,3.0
2256,81.0,3.0,7.0,3.0
851,85.0,5.0,3.0,3.0
1536,89.0,4.0,5.0,4.0
887,85.0,14.0,3.0,3.0
1916,81.0,4.0,6.0,3.0
1906,14.0,2.0,6.0,3.0
878,18.0,13.0,3.0,9.0
866,19.0,11.0,3.0,6.0
868,21.0,11.0,3.0,7.0
1213,37.0,10.0,4.0,4.0
1230,18.0,13.0,4.0,7.0
885,22.0,14.0,3.0,8.0
1231,22.0,13.0,4.0,8.0
1234,18.0,14.0,4.0,8.0
2273,24.0,15.0,7.0,3.0
1599,87.0,19.0,5.0,3.0
2895,81.0,15.0,9.0,3.0
1241,18.0,15.0,4.0,7.0
579,21.0,16.0,2.0,7.0
1955,0.0,19.0,6.0,3.0
1259,7.0,18.0,4.0,3.0
1615,95.0,23.0,5.0,3.0
1634,64.0,27.0,5.0,3.0
2344,86.0,34.0,7.0,3.0
2035,37.0,44.0,6.0,4.0
1352,54.0,50.0,4.0,4.0
1007,97.0,55.0,3.0,3.0
1754,92.0,60.0,5.0,4.0
1372,21.0,60.0,4.0,4.0
1032,20.0,63.0,3.0,3.0
1380,36.0,62.0,4.0,4.0
1047,98.0,64.0,3.0,3.0
2403,99.0,57.0,7.0,3.0
1061,97.0,67.0,3.0,3.0
2426,1.0,66.0,7.0,4.0
1423,77.0,72.0,4.0,3.0
2443,30.0,70.0,7.0,3.0
1092,88.0,74.0,3.0,3.0
1081,97.0,72.0,3.0,4.0
3060,99.0,72.0,9.0,3.0
1816,89.0,76.0,5.0,3.0
1448,10.0,77.0,4.0,4.0
1447,98.0,76.0,4.0,3.0
1136,37.0,89.0,3.0,3.0
1455,36.0,79.0,4.0,3.0
2196,21.0,84.0,6.0,3.0
2489,32.0,82.0,7.0,3.0
2216,50.0,89.0,6.0,3.0
1510,51.0,94.0,4.0,3.0
1152,3.0,94.0,3.0,4.0
1884,5.0,93.0,5.0,3.0
1506,10.0,94.0,4.0,3.0
1883,32.0,92.0,5.0,3.0
3455,93.0,95.0,10.0,3.0
1182,3.0,4.0,4.0,3.0
1556,4.0,10.0,5.0,3.0
2841,7.0,1.0,9.0,3.0
1912,23.0,3.0,6.0,3.0
1226,22.0,12.0,4.0,7.0
1207,37.0,9.0,4.0,3.0
2257,50.0,4.0,7.0,3.0
1219,58.0,11.0,4.0,3.0
2854,58.0,2.0,9.0,3.0
1553,41.0,9.0,5.0,3.0
1225,21.0,12.0,4.0,9.0
1563,21.0,13.0,5.0,8.0
1927,57.0,14.0,6.0,3.0
1590,76.0,18.0,5.0,3.0
2899,14.0,17.0,9.0,3.0
2286,67.0,18.0,7.0,3.0
1256,46.0,17.0,4.0,3.0
2578,41.0,13.0,8.0,3.0
1571,28.0,15.0,5.0,3.0
3214,34.0,14.0,10.0,3.0
1596,29.0,19.0,5.0,3.0
2288,36.0,19.0,7.0,3.0
1587,47.0,18.0,5.0,3.0
2269,5.0,13.0,7.0,3.0
1584,10.0,18.0,5.0,3.0
1295,8.0,32.0,4.0,3.0
1293,55.0,31.0,4.0,3.0
3257,56.0,31.0,10.0,3.0
2340,15.0,34.0,7.0,4.0
1658,7.0,34.0,5.0,3.0
1675,8.0,42.0,5.0,3.0
2043,40.0,46.0,6.0,3.0
1323,51.0,43.0,4.0,3.0
1692,50.0,46.0,5.0,3.0
1332,34.0,45.0,4.0,3.0
1335,24.0,46.0,4.0,3.0
2037,37.0,45.0,6.0,3.0
1683,22.0,44.0,5.0,3.0
1406,36.0,68.0,4.0,3.0
1391,21.0,65.0,4.0,4.0
1410,22.0,70.0,4.0,4.0
1764,42.0,63.0,5.0,3.0
2455,42.0,73.0,7.0,3.0
1425,36.0,73.0,4.0,4.0
2439,31.0,69.0,7.0,4.0
3052,21.0,72.0,9.0,4.0
1428,78.0,73.0,4.0,3.0
1813,82.0,74.0,5.0,3.0
1458,76.0,79.0,4.0,3.0
2754,98.0,76.0,8.0,3.0
1815,35.0,75.0,5.0,3.0
2170,39.0,80.0,6.0,3.0
1836,55.0,80.0,5.0,5.0
2775,82.0,81.0,8.0,3.0
1858,72.0,85.0,5.0,3.0
2184,99.0,81.0,6.0,3.0
1863,90.0,86.0,5.0,3.0
1492,82.0,91.0,4.0,3.0
2220,92.0,90.0,6.0,3.0
1889,6.0,94.0,5.0,3.0
1885,10.0,93.0,5.0,4.0
1894,39.0,94.0,5.0,3.0
1511,56.0,94.0,4.0,3.0
2535,48.0,96.0,7.0,3.0
2224,57.0,92.0,6.0,3.0
1903,84.0,98.0,5.0,3.0
2868,89.0,8.0,9.0,3.0
2558,35.0,2.0,8.0,3.0
2254,42.0,3.0,7.0,4.0
2283,0.0,18.0,7.0,3.0
1923,5.0,12.0,6.0,3.0
1566,19.0,14.0,5.0,8.0
1567,20.0,14.0,5.0,8.0
1568,21.0,14.0,5.0,7.0
2585,25.0,16.0,8.0,3.0
1609,56.0,22.0,5.0,3.0
2300,79.0,22.0,7.0,3.0
3201,98.0,10.0,10.0,3.0
1603,46.0,21.0,5.0,3.0
2289,89.0,19.0,7.0,3.0
1613,44.0,23.0,5.0,3.0
1999,41.0,27.0,6.0,3.0
1966,94.0,20.0,6.0,3.0
2318,97.0,27.0,7.0,3.0
1624,6.0,25.0,5.0,3.0
2005,0.0,30.0,6.0,3.0
2290,0.0,20.0,7.0,3.0
1992,7.0,26.0,6.0,3.0
3540,68.0,21.0,11.0,3.0
1996,73.0,26.0,6.0,3.0
1990,79.0,25.0,6.0,3.0
3275,64.0,37.0,10.0,3.0
1653,94.0,32.0,5.0,3.0
1991,86.0,25.0,6.0,3.0
2634,86.0,33.0,8.0,4.0
1660,0.0,35.0,5.0,3.0
2663,2.0,42.0,8.0,3.0
2380,73.0,47.0,7.0,3.0
2024,73.0,37.0,6.0,3.0
1699,10.0,48.0,5.0,4.0
2369,21.0,42.0,7.0,3.0
1705,51.0,48.0,5.0,3.0
2359,47.0,38.0,7.0,3.0
2394,2.0,53.0,7.0,4.0
2371,14.0,43.0,7.0,4.0
4594,52.0,53.0,14.0,3.0
1712,52.0,49.0,5.0,3.0
1714,54.0,49.0,5.0,3.0
2048,57.0,48.0,6.0,3.0
2049,64.0,48.0,6.0,3.0
2050,72.0,48.0,6.0,3.0
1779,71.0,67.0,5.0,3.0
1733,82.0,53.0,5.0,3.0
2399,83.0,55.0,7.0,4.0
1759,92.0,62.0,5.0,3.0
1765,50.0,63.0,5.0,3.0
2056,50.0,51.0,6.0,3.0
2102,51.0,64.0,6.0,3.0
2438,73.0,68.0,7.0,3.0
1795,67.0,71.0,5.0,3.0
1799,9.0,72.0,5.0,3.0
2113,7.0,68.0,6.0,3.0
1828,70.0,79.0,5.0,3.0
2739,64.0,71.0,8.0,4.0
2132,13.0,71.0,6.0,3.0
1802,54.0,72.0,5.0,4.0
1827,56.0,79.0,5.0,4.0
2135,55.0,71.0,6.0,3.0
2137,14.0,72.0,6.0,3.0
2151,11.0,77.0,6.0,3.0
2750,83.0,75.0,8.0,3.0
2169,32.0,80.0,6.0,4.0
2155,90.0,77.0,6.0,4.0
1832,31.0,80.0,5.0,4.0
2762,57.0,78.0,8.0,3.0
1843,70.0,81.0,5.0,3.0
2480,73.0,79.0,7.0,3.0
2493,25.0,83.0,7.0,3.0
2479,44.0,79.0,7.0,3.0
1842,52.0,81.0,5.0,4.0
1840,9.0,81.0,5.0,3.0
2785,11.0,85.0,8.0,3.0
2494,51.0,83.0,7.0,3.0
2800,84.0,86.0,8.0,3.0
2491,92.0,82.0,7.0,4.0
3453,86.0,94.0,10.0,4.0
2525,32.0,94.0,7.0,3.0
2827,12.0,96.0,8.0,3.0
2818,3.0,95.0,8.0,3.0
1893,24.0,94.0,5.0,3.0
2812,27.0,93.0,8.0,3.0
2825,33.0,95.0,8.0,3.0
2237,73.0,95.0,6.0,3.0
2848,28.0,2.0,9.0,4.0
2847,20.0,2.0,9.0,3.0
1940,55.0,16.0,6.0,3.0
2584,50.0,15.0,8.0,4.0
2294,90.0,20.0,7.0,3.0
2325,80.0,30.0,7.0,3.0
2309,13.0,25.0,7.0,3.0
2328,72.0,31.0,7.0,4.0
2301,76.0,23.0,7.0,3.0
3586,41.0,35.0,11.0,3.0
3869,2.0,28.0,12.0,3.0
2649,73.0,37.0,8.0,3.0
2378,38.0,46.0,7.0,4.0
3309,58.0,50.0,10.0,3.0
2703,73.0,52.0,8.0,3.0
2401,39.0,56.0,7.0,3.0
2392,92.0,51.0,7.0,3.0
2717,90.0,58.0,8.0,3.0
2092,39.0,61.0,6.0,4.0
2415,39.0,62.0,7.0,5.0
2409,9.0,60.0,7.0,3.0
2417,9.0,63.0,7.0,3.0
2733,31.0,68.0,8.0,3.0
2412,30.0,61.0,7.0,3.0
2138,51.0,72.0,6.0,4.0
2433,55.0,67.0,7.0,3.0
2752,50.0,76.0,8.0,3.0
3663,49.0,69.0,11.0,3.0
2481,3.0,80.0,7.0,3.0
3397,11.0,77.0,10.0,3.0
2158,90.0,78.0,6.0,4.0
2486,92.0,81.0,7.0,3.0
2483,32.0,81.0,7.0,4.0
2176,40.0,81.0,6.0,3.0
2490,66.0,82.0,7.0,3.0
2179,43.0,81.0,6.0,3.0
2197,38.0,84.0,6.0,3.0
2779,98.0,82.0,8.0,3.0
2488,24.0,82.0,7.0,3.0
3119,18.0,85.0,9.0,3.0
2221,32.0,91.0,6.0,3.0
4083,52.0,88.0,12.0,3.0
3445,93.0,92.0,10.0,3.0
2507,64.0,87.0,7.0,3.0
2532,63.0,95.0,7.0,4.0
3136,74.0,88.0,9.0,3.0
2834,73.0,97.0,8.0,3.0
2559,42.0,2.0,8.0,3.0
2861,81.0,4.0,9.0,3.0
3175,44.0,2.0,10.0,3.0
2564,71.0,4.0,8.0,4.0
3486,64.0,6.0,11.0,3.0
2580,24.0,14.0,8.0,3.0
2592,60.0,20.0,8.0,3.0
3531,69.0,19.0,11.0,3.0
2908,35.0,20.0,9.0,3.0
3196,89.0,9.0,10.0,3.0
3537,4.0,21.0,11.0,3.0
5121,89.0,28.0,16.0,3.0
3231,82.0,22.0,10.0,3.0
2302,78.0,23.0,7.0,3.0
3851,70.0,21.0,12.0,3.0
2944,97.0,30.0,9.0,3.0
2632,72.0,33.0,8.0,3.0
2625,72.0,31.0,8.0,4.0
2926,14.0,27.0,9.0,4.0
3588,96.0,36.0,11.0,3.0
2965,42.0,38.0,9.0,3.0
2659,21.0,40.0,8.0,3.0
2655,15.0,39.0,8.0,3.0
2983,17.0,44.0,9.0,3.0
2677,38.0,46.0,8.0,3.0
3313,95.0,50.0,10.0,3.0
3347,8.0,58.0,10.0,3.0
2721,30.0,59.0,8.0,3.0
2728,13.0,65.0,8.0,3.0
2424,8.0,65.0,7.0,3.0
3662,10.0,69.0,11.0,3.0
2705,2.0,53.0,8.0,3.0
2434,2.0,68.0,7.0,3.0
3657,1.0,67.0,11.0,3.0
4310,57.0,64.0,13.0,3.0
2452,2.0,73.0,7.0,3.0
4024,2.0,74.0,12.0,3.0
2456,39.0,74.0,7.0,4.0
3382,38.0,71.0,10.0,3.0
2761,38.0,78.0,8.0,3.0
3058,63.0,72.0,9.0,4.0
2758,64.0,77.0,8.0,3.0
2749,43.0,75.0,8.0,3.0
3700,45.0,81.0,11.0,3.0
3406,74.0,79.0,10.0,3.0
3104,4.0,82.0,9.0,4.0
3405,32.0,79.0,10.0,3.0
3122,65.0,85.0,9.0,3.0
2780,93.0,83.0,8.0,3.0
2503,50.0,86.0,7.0,3.0
2798,45.0,86.0,8.0,3.0
2799,64.0,86.0,8.0,3.0
2814,58.0,93.0,8.0,3.0
2826,46.0,95.0,8.0,3.0
3753,52.0,97.0,11.0,4.0
2845,29.0,1.0,9.0,3.0
2849,36.0,2.0,9.0,4.0
2857,43.0,3.0,9.0,3.0
3183,71.0,6.0,10.0,3.0
