node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
1096,29.0,40.0,4.0,1.0
792,1.0,43.0,3.0,3.0
294,7.0,45.0,1.0,3.0
309,3.0,53.0,1.0,3.0
535,10.0,48.0,2.0,4.0
310,35.0,53.0,1.0,3.0
536,30.0,48.0,2.0,3.0
327,5.0,61.0,1.0,3.0
568,29.0,61.0,2.0,3.0
1448,38.0,55.0,5.0,3.0
547,20.0,54.0,2.0,3.0
571,89.0,61.0,2.0,3.0
862,98.0,57.0,3.0,3.0
859,10.0,57.0,3.0,5.0
330,4.0,62.0,1.0,3.0
334,5.0,63.0,1.0,3.0
1794,1.0,53.0,6.0,3.0
1160,79.0,61.0,4.0,3.0
561,70.0,59.0,2.0,3.0
1165,72.0,63.0,4.0,3.0
1167,98.0,64.0,4.0,3.0
600,98.0,70.0,2.0,3.0
1192,40.0,74.0,4.0,4.0
629,47.0,79.0,2.0,3.0
584,2.0,66.0,2.0,3.0
605,62.0,72.0,2.0,3.0
929,65.0,84.0,3.0,3.0
611,91.0,73.0,2.0,3.0
927,78.0,83.0,3.0,3.0
435,84.0,94.0,1.0,3.0
1924,84.0,86.0,6.0,4.0
2966,97.0,87.0,10.0,3.0
635,91.0,82.0,2.0,4.0
434,46.0,94.0,1.0,3.0
648,41.0,88.0,2.0,3.0
1596,38.0,96.0,5.0,3.0
948,47.0,90.0,3.0,4.0
1248,22.0,92.0,4.0,3.0
669,92.0,94.0,2.0,4.0
1601,77.0,97.0,5.0,3.0
1011,25.0,12.0,4.0,3.0
988,73.0,6.0,4.0,3.0
1698,39.0,26.0,6.0,3.0
720,41.0,10.0,3.0,4.0
746,49.0,22.0,3.0,4.0
2346,4.0,26.0,8.0,3.0
1354,10.0,24.0,5.0,3.0
774,10.0,37.0,3.0,3.0
748,37.0,24.0,3.0,3.0
1360,28.0,25.0,5.0,3.0
1413,88.0,42.0,5.0,3.0
1384,88.0,32.0,5.0,3.0
1086,79.0,36.0,4.0,3.0
553,12.0,56.0,2.0,3.0
814,10.0,49.0,3.0,3.0
1123,30.0,48.0,4.0,3.0
1131,49.0,50.0,4.0,3.0
580,45.0,64.0,2.0,3.0
1150,19.0,56.0,4.0,3.0
860,11.0,57.0,3.0,5.0
1148,79.0,55.0,4.0,3.0
870,29.0,60.0,3.0,3.0
884,28.0,64.0,3.0,4.0
1825,87.0,61.0,6.0,3.0
1178,41.0,68.0,4.0,3.0
599,48.0,70.0,2.0,3.0
2420,2.0,62.0,8.0,3.0
1467,21.0,62.0,5.0,4.0
887,15.0,65.0,3.0,3.0
617,9.0,76.0,2.0,3.0
2668,6.0,67.0,9.0,3.0
1188,90.0,71.0,4.0,3.0
1205,14.0,79.0,4.0,4.0
630,42.0,80.0,2.0,3.0
1530,49.0,79.0,5.0,3.0
1910,90.0,82.0,6.0,5.0
1933,40.0,88.0,6.0,3.0
1224,70.0,85.0,4.0,3.0
1238,77.0,89.0,4.0,3.0
1592,77.0,95.0,5.0,3.0
975,13.0,97.0,3.0,3.0
947,91.0,89.0,3.0,3.0
958,5.0,93.0,3.0,3.0
1622,23.0,7.0,6.0,3.0
1676,26.0,23.0,6.0,3.0
1281,14.0,7.0,5.0,3.0
1983,31.0,2.0,7.0,3.0
1272,53.0,4.0,5.0,3.0
2023,41.0,15.0,7.0,3.0
1311,80.0,13.0,5.0,3.0
1363,80.0,25.0,5.0,3.0
1069,98.0,26.0,4.0,3.0
2326,96.0,17.0,8.0,3.0
1004,62.0,9.0,4.0,3.0
745,59.0,21.0,3.0,3.0
3071,60.0,18.0,11.0,3.0
1664,53.0,20.0,6.0,3.0
1338,52.0,20.0,5.0,3.0
1343,40.0,21.0,5.0,3.0
1060,37.0,25.0,4.0,3.0
1061,63.0,25.0,4.0,3.0
2359,73.0,30.0,8.0,3.0
1101,98.0,41.0,4.0,3.0
1406,98.0,40.0,5.0,3.0
1092,58.0,38.0,4.0,3.0
809,70.0,47.0,3.0,3.0
2364,72.0,31.0,8.0,3.0
1110,59.0,44.0,4.0,3.0
808,20.0,47.0,3.0,4.0
1744,15.0,41.0,6.0,3.0
2593,3.0,38.0,9.0,3.0
1107,1.0,44.0,4.0,3.0
1114,21.0,47.0,4.0,3.0
812,69.0,48.0,3.0,3.0
830,66.0,51.0,3.0,3.0
4541,75.0,54.0,16.0,4.0
1771,15.0,48.0,6.0,3.0
851,69.0,55.0,3.0,3.0
3157,70.0,55.0,11.0,3.0
1138,9.0,52.0,4.0,3.0
3486,94.0,58.0,12.0,3.0
1456,32.0,57.0,5.0,3.0
1819,26.0,59.0,6.0,3.0
885,29.0,64.0,3.0,4.0
1484,24.0,67.0,5.0,3.0
1536,28.0,80.0,5.0,3.0
2160,33.0,66.0,7.0,3.0
1163,15.0,63.0,4.0,3.0
1175,54.0,67.0,4.0,3.0
1475,61.0,64.0,5.0,3.0
902,61.0,72.0,3.0,3.0
918,70.0,77.0,3.0,3.0
1184,72.0,71.0,4.0,3.0
907,59.0,74.0,3.0,3.0
917,56.0,77.0,3.0,3.0
1202,61.0,77.0,4.0,3.0
931,56.0,85.0,3.0,3.0
1519,52.0,76.0,5.0,3.0
1531,71.0,79.0,5.0,3.0
1569,78.0,88.0,5.0,3.0
937,63.0,86.0,3.0,3.0
1556,69.0,84.0,5.0,3.0
1257,63.0,95.0,4.0,3.0
1227,61.0,86.0,4.0,3.0
1944,89.0,90.0,6.0,3.0
1240,47.0,90.0,4.0,4.0
1938,4.0,89.0,6.0,4.0
1572,59.0,89.0,5.0,3.0
1010,91.0,11.0,4.0,3.0
1610,74.0,4.0,6.0,3.0
1629,52.0,8.0,6.0,3.0
1991,96.0,5.0,7.0,4.0
1317,88.0,16.0,5.0,3.0
1018,28.0,15.0,4.0,3.0
1024,27.0,16.0,4.0,3.0
1319,29.0,17.0,5.0,3.0
1331,40.0,19.0,5.0,3.0
1675,24.0,23.0,6.0,4.0
1372,38.0,27.0,5.0,3.0
1368,62.0,26.0,5.0,3.0
1696,96.0,25.0,6.0,3.0
1356,50.0,24.0,5.0,3.0
2069,51.0,32.0,7.0,3.0
1390,80.0,35.0,5.0,3.0
1754,81.0,43.0,6.0,3.0
1728,41.0,36.0,6.0,3.0
1396,50.0,37.0,5.0,3.0
1124,98.0,48.0,4.0,3.0
1433,1.0,52.0,5.0,3.0
2856,2.0,48.0,10.0,3.0
1431,22.0,51.0,5.0,3.0
1776,26.0,49.0,6.0,3.0
2098,51.0,45.0,7.0,3.0
1801,52.0,54.0,6.0,4.0
1414,89.0,43.0,5.0,4.0
2865,94.0,50.0,10.0,4.0
2142,86.0,60.0,7.0,4.0
1436,80.0,52.0,5.0,3.0
2415,76.0,59.0,8.0,3.0
1463,22.0,61.0,5.0,4.0
1446,16.0,55.0,5.0,3.0
2417,85.0,60.0,8.0,3.0
2425,16.0,63.0,8.0,3.0
4036,75.0,61.0,14.0,3.0
1494,52.0,69.0,5.0,3.0
1847,39.0,65.0,6.0,3.0
2440,70.0,70.0,8.0,3.0
1877,90.0,75.0,6.0,3.0
1503,40.0,71.0,5.0,3.0
1203,40.0,78.0,4.0,3.0
1506,78.0,71.0,5.0,3.0
1523,76.0,77.0,5.0,3.0
2943,60.0,78.0,10.0,3.0
1226,15.0,86.0,4.0,3.0
2458,15.0,79.0,8.0,3.0
1246,70.0,91.0,4.0,3.0
2963,19.0,87.0,10.0,3.0
1235,13.0,88.0,4.0,3.0
1552,60.0,83.0,5.0,3.0
1566,59.0,88.0,5.0,4.0
1922,48.0,86.0,6.0,3.0
1948,49.0,92.0,6.0,3.0
1250,14.0,93.0,4.0,3.0
2734,20.0,91.0,9.0,3.0
1578,14.0,91.0,5.0,3.0
1593,14.0,96.0,5.0,3.0
1981,68.0,98.0,6.0,4.0
1590,59.0,95.0,5.0,3.0
2276,22.0,96.0,7.0,3.0
1580,31.0,91.0,5.0,3.0
1283,63.0,7.0,5.0,4.0
1290,10.0,9.0,5.0,3.0
2523,15.0,7.0,9.0,3.0
2526,63.0,7.0,9.0,3.0
2323,6.0,16.0,8.0,3.0
1630,82.0,8.0,6.0,3.0
1648,79.0,14.0,6.0,3.0
1324,89.0,18.0,5.0,3.0
2045,86.0,22.0,7.0,3.0
1663,40.0,20.0,6.0,3.0
1039,52.0,19.0,4.0,1.0
4803,36.0,27.0,17.0,3.0
1358,16.0,25.0,5.0,3.0
2042,8.0,22.0,7.0,3.0
1667,30.0,21.0,6.0,3.0
3097,15.0,30.0,11.0,3.0
1723,23.0,35.0,6.0,3.0
1381,59.0,31.0,5.0,3.0
2351,76.0,27.0,8.0,3.0
1719,61.0,33.0,6.0,3.0
1730,87.0,36.0,6.0,3.0
2581,73.0,33.0,9.0,3.0
2366,51.0,33.0,8.0,3.0
2616,51.0,44.0,9.0,3.0
2603,95.0,40.0,9.0,3.0
1788,23.0,52.0,6.0,3.0
2406,16.0,55.0,8.0,4.0
2889,61.0,61.0,10.0,3.0
2153,21.0,64.0,7.0,3.0
1859,24.0,70.0,6.0,3.0
1828,76.0,62.0,6.0,3.0
2181,52.0,72.0,7.0,3.0
1886,49.0,78.0,6.0,3.0
1526,76.0,78.0,5.0,4.0
3221,74.0,74.0,11.0,3.0
1537,72.0,80.0,5.0,3.0
1540,78.0,80.0,5.0,3.0
2688,69.0,76.0,9.0,4.0
1892,25.0,80.0,6.0,3.0
1900,32.0,81.0,6.0,3.0
1549,72.0,82.0,5.0,3.0
2213,83.0,80.0,7.0,3.0
1553,71.0,83.0,5.0,3.0
3817,75.0,83.0,13.0,3.0
2952,60.0,81.0,10.0,3.0
1915,70.0,84.0,6.0,3.0
1934,75.0,88.0,6.0,3.0
2479,83.0,88.0,8.0,3.0
2976,58.0,89.0,10.0,3.0
3308,57.0,96.0,11.0,3.0
1599,78.0,96.0,5.0,4.0
2508,15.0,98.0,8.0,3.0
2261,41.0,92.0,7.0,3.0
2730,32.0,90.0,9.0,3.0
1954,69.0,93.0,6.0,4.0
1618,82.0,6.0,6.0,3.0
1990,87.0,5.0,7.0,3.0
2003,81.0,7.0,7.0,3.0
3622,26.0,7.0,13.0,3.0
2009,23.0,10.0,7.0,3.0
1988,52.0,5.0,7.0,3.0
2013,85.0,11.0,7.0,3.0
1659,72.0,18.0,6.0,3.0
3641,77.0,16.0,13.0,3.0
1668,72.0,21.0,6.0,3.0
2339,51.0,23.0,8.0,3.0
2327,52.0,18.0,8.0,4.0
2332,32.0,21.0,8.0,3.0
3380,67.0,20.0,12.0,4.0
1681,24.0,24.0,6.0,4.0
2801,95.0,20.0,10.0,4.0
2058,94.0,26.0,7.0,3.0
3107,61.0,33.0,11.0,3.0
2082,23.0,37.0,7.0,3.0
2068,41.0,32.0,7.0,3.0
1740,39.0,40.0,6.0,3.0
2592,85.0,37.0,9.0,3.0
1758,37.0,44.0,6.0,4.0
3430,42.0,41.0,12.0,3.0
2840,74.0,41.0,10.0,3.0
2393,84.0,47.0,8.0,3.0
2095,34.0,44.0,7.0,3.0
1780,39.0,50.0,6.0,3.0
2392,15.0,47.0,8.0,3.0
2096,24.0,45.0,7.0,3.0
1800,38.0,54.0,6.0,3.0
1790,25.0,52.0,6.0,3.0
2112,26.0,50.0,7.0,3.0
1815,25.0,58.0,6.0,4.0
2403,1.0,53.0,8.0,3.0
2136,34.0,59.0,7.0,3.0
2114,61.0,51.0,7.0,3.0
2144,51.0,61.0,7.0,3.0
2138,23.0,60.0,7.0,3.0
1843,88.0,64.0,6.0,3.0
2141,76.0,60.0,7.0,3.0
1857,91.0,69.0,6.0,3.0
1860,85.0,70.0,6.0,3.0
2155,40.0,64.0,7.0,3.0
2172,94.0,69.0,7.0,3.0
2189,23.0,75.0,7.0,3.0
3520,28.0,70.0,12.0,3.0
2178,85.0,71.0,7.0,3.0
2219,90.0,81.0,7.0,4.0
4352,41.0,81.0,15.0,3.0
2183,35.0,73.0,7.0,4.0
2464,32.0,83.0,8.0,3.0
2248,90.0,88.0,7.0,3.0
2959,67.0,85.0,10.0,3.0
2715,43.0,85.0,9.0,3.0
2227,51.0,83.0,7.0,4.0
2237,84.0,87.0,7.0,3.0
2235,6.0,87.0,7.0,3.0
2747,0.0,96.0,9.0,3.0
1966,88.0,95.0,6.0,3.0
2270,51.0,94.0,7.0,3.0
2263,69.0,93.0,7.0,4.0
1971,91.0,96.0,6.0,3.0
2279,85.0,96.0,7.0,3.0
3019,66.0,98.0,10.0,3.0
1999,31.0,7.0,7.0,4.0
2294,52.0,4.0,8.0,3.0
3868,87.0,5.0,14.0,3.0
2011,96.0,10.0,7.0,3.0
2527,79.0,7.0,9.0,3.0
2311,23.0,10.0,8.0,3.0
2017,95.0,13.0,7.0,3.0
3636,86.0,15.0,13.0,3.0
2542,96.0,16.0,9.0,3.0
2027,41.0,17.0,7.0,3.0
2532,42.0,10.0,9.0,3.0
2559,6.0,22.0,9.0,3.0
2056,86.0,25.0,7.0,4.0
3389,85.0,22.0,12.0,3.0
3109,95.0,34.0,11.0,3.0
2829,20.0,39.0,10.0,3.0
2847,33.0,43.0,10.0,3.0
3119,21.0,40.0,11.0,3.0
2389,51.0,45.0,8.0,4.0
2631,61.0,51.0,9.0,3.0
2154,34.0,64.0,7.0,3.0
2653,50.0,60.0,9.0,3.0
2430,33.0,65.0,8.0,3.0
2418,40.0,61.0,8.0,3.0
2180,34.0,72.0,7.0,3.0
2433,96.0,66.0,8.0,3.0
2441,96.0,70.0,8.0,3.0
2187,85.0,74.0,7.0,3.0
2679,51.0,72.0,9.0,3.0
2459,83.0,79.0,8.0,3.0
2198,24.0,77.0,7.0,4.0
2210,2.0,80.0,7.0,3.0
2212,5.0,80.0,7.0,3.0
4364,3.0,85.0,15.0,4.0
3234,6.0,78.0,11.0,3.0
2229,85.0,83.0,7.0,3.0
2711,7.0,84.0,9.0,3.0
2990,6.0,93.0,10.0,3.0
2254,89.0,89.0,7.0,3.0
2980,94.0,90.0,10.0,3.0
2484,42.0,89.0,8.0,3.0
2274,44.0,95.0,7.0,3.0
2497,74.0,93.0,8.0,4.0
2994,67.0,93.0,10.0,3.0
3004,53.0,95.0,10.0,3.0
3348,26.0,8.0,12.0,3.0
2552,95.0,19.0,9.0,3.0
3061,47.0,16.0,11.0,3.0
2561,32.0,22.0,9.0,3.0
4177,79.0,21.0,15.0,3.0
2357,74.0,29.0,8.0,3.0
3689,76.0,31.0,13.0,3.0
2365,72.0,32.0,8.0,4.0
3947,65.0,33.0,14.0,3.0
2820,51.0,32.0,10.0,3.0
3138,61.0,48.0,11.0,3.0
2617,16.0,46.0,9.0,3.0
3736,84.0,48.0,13.0,3.0
2638,2.0,55.0,9.0,3.0
2862,15.0,49.0,10.0,3.0
2636,19.0,54.0,9.0,3.0
2886,41.0,60.0,10.0,3.0
2884,6.0,60.0,10.0,3.0
3505,0.0,65.0,12.0,3.0
2880,14.0,59.0,10.0,3.0
2899,17.0,66.0,10.0,3.0
3509,32.0,65.0,12.0,4.0
3499,95.0,62.0,12.0,3.0
4039,75.0,62.0,14.0,4.0
2922,68.0,72.0,10.0,3.0
2918,96.0,71.0,10.0,4.0
3231,8.0,77.0,11.0,4.0
2701,16.0,79.0,9.0,3.0
4071,82.0,77.0,14.0,3.0
2727,83.0,89.0,9.0,3.0
3590,74.0,94.0,12.0,3.0
3299,19.0,94.0,11.0,3.0
3336,11.0,6.0,12.0,3.0
3042,19.0,10.0,11.0,3.0
3325,65.0,3.0,12.0,3.0
2777,63.0,8.0,10.0,4.0
3624,79.0,8.0,13.0,3.0
2768,46.0,5.0,10.0,3.0
3876,36.0,9.0,14.0,3.0
3359,97.0,13.0,12.0,3.0
2796,1.0,18.0,10.0,3.0
2797,7.0,18.0,10.0,3.0
2813,7.0,24.0,10.0,3.0
3050,34.0,14.0,11.0,1.0
2814,32.0,25.0,10.0,3.0
2601,73.0,40.0,9.0,3.0
3118,85.0,39.0,11.0,3.0
2832,8.0,40.0,10.0,3.0
5370,4.0,37.0,19.0,3.0
2825,95.0,37.0,10.0,4.0
2853,94.0,46.0,10.0,3.0
2848,51.0,44.0,10.0,4.0
2835,19.0,40.0,10.0,3.0
3116,9.0,39.0,11.0,3.0
2868,61.0,52.0,10.0,3.0
2867,20.0,52.0,10.0,3.0
2877,20.0,57.0,10.0,3.0
2649,5.0,59.0,9.0,3.0
4015,0.0,56.0,14.0,3.0
2910,7.0,68.0,10.0,3.0
3222,6.0,75.0,11.0,3.0
2920,45.0,72.0,10.0,3.0
3225,73.0,75.0,11.0,4.0
2946,18.0,80.0,10.0,3.0
2957,7.0,84.0,10.0,4.0
3271,43.0,87.0,11.0,4.0
2743,83.0,94.0,9.0,4.0
3828,82.0,88.0,13.0,3.0
2968,32.0,88.0,10.0,4.0
2992,20.0,93.0,10.0,3.0
3845,82.0,96.0,13.0,3.0
4709,48.0,2.0,17.0,3.0
5754,65.0,6.0,21.0,3.0
3038,62.0,8.0,11.0,3.0
5335,4.0,23.0,19.0,3.0
4777,91.0,20.0,17.0,3.0
3392,8.0,24.0,12.0,3.0
3094,32.0,26.0,11.0,3.0
4850,75.0,49.0,17.0,3.0
3422,33.0,39.0,12.0,3.0
3450,29.0,51.0,12.0,3.0
5384,54.0,42.0,19.0,3.0
2860,4.0,49.0,10.0,3.0
3733,0.0,48.0,13.0,3.0
3130,7.0,45.0,11.0,3.0
2864,6.0,50.0,10.0,3.0
4004,13.0,53.0,14.0,3.0
3444,94.0,48.0,12.0,3.0
3459,94.0,53.0,12.0,3.0
4245,22.0,47.0,15.0,3.0
3484,62.0,58.0,12.0,3.0
4282,22.0,59.0,15.0,3.0
3478,12.0,58.0,12.0,3.0
3769,45.0,62.0,13.0,3.0
3168,40.0,59.0,11.0,3.0
3170,61.0,59.0,11.0,3.0
3186,60.0,64.0,11.0,3.0
3204,18.0,70.0,11.0,3.0
3183,51.0,64.0,11.0,3.0
3194,45.0,67.0,11.0,3.0
2917,51.0,71.0,10.0,3.0
3191,9.0,66.0,11.0,3.0
3795,44.0,72.0,13.0,3.0
2936,68.0,76.0,10.0,3.0
3810,66.0,79.0,13.0,4.0
3244,59.0,80.0,11.0,3.0
3562,11.0,86.0,12.0,3.0
4091,3.0,86.0,14.0,3.0
3256,65.0,83.0,11.0,3.0
3268,67.0,86.0,11.0,3.0
3260,19.0,84.0,11.0,4.0
2972,19.0,89.0,10.0,3.0
3246,95.0,81.0,11.0,4.0
3276,31.0,88.0,11.0,5.0
3573,28.0,89.0,12.0,3.0
3285,60.0,89.0,11.0,3.0
3598,95.0,96.0,12.0,4.0
3577,95.0,89.0,12.0,3.0
2998,8.0,94.0,10.0,3.0
3836,2.0,93.0,13.0,3.0
3312,66.0,97.0,11.0,4.0
3851,2.0,98.0,13.0,3.0
3310,10.0,97.0,11.0,3.0
3277,55.0,88.0,11.0,3.0
3009,54.0,96.0,10.0,3.0
4134,48.0,98.0,14.0,3.0
3594,56.0,96.0,12.0,3.0
3333,58.0,5.0,12.0,3.0
4171,47.0,17.0,15.0,3.0
3373,56.0,17.0,12.0,3.0
3379,62.0,20.0,12.0,3.0
4469,36.0,28.0,16.0,3.0
4184,26.0,25.0,15.0,3.0
3690,55.0,32.0,13.0,3.0
3944,64.0,32.0,14.0,3.0
3114,95.0,37.0,11.0,4.0
4478,93.0,31.0,16.0,3.0
4230,98.0,40.0,15.0,3.0
3705,10.0,37.0,13.0,3.0
3963,84.0,41.0,14.0,3.0
3725,8.0,46.0,13.0,3.0
3149,61.0,51.0,11.0,3.0
3742,63.0,51.0,13.0,3.0
4544,75.0,55.0,16.0,3.0
3761,63.0,58.0,13.0,4.0
3468,40.0,56.0,12.0,3.0
4023,55.0,57.0,14.0,3.0
4047,54.0,65.0,14.0,3.0
3192,62.0,66.0,11.0,3.0
3219,59.0,73.0,11.0,3.0
3791,66.0,70.0,13.0,3.0
3514,44.0,66.0,12.0,3.0
5192,17.0,67.0,18.0,3.0
3796,54.0,72.0,13.0,3.0
3537,61.0,75.0,12.0,3.0
4059,75.0,71.0,14.0,3.0
