node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
17447,49.0,6.0,69.0,3.0
17482,51.0,23.0,69.0,3.0
17896,35.0,79.0,70.0,3.0
18054,12.0,39.0,71.0,1.0
18198,76.0,84.0,71.0,5.0
18622,42.0,74.0,73.0,3.0
19000,31.0,44.0,75.0,3.0
19070,18.0,70.0,75.0,4.0
19567,32.0,3.0,78.0,1.0
19734,51.0,3.0,79.0,1.0
19945,67.0,9.0,80.0,1.0
20071,96.0,51.0,80.0,3.0
20516,58.0,75.0,82.0,3.0
20567,40.0,88.0,82.0,3.0
20725,81.0,68.0,83.0,3.0
20760,76.0,78.0,83.0,3.0
21152,58.0,63.0,85.0,3.0
21530,89.0,24.0,87.0,3.0
21601,16.0,58.0,87.0,3.0
21639,67.0,77.0,87.0,3.0
21746,90.0,47.0,88.0,3.0
21866,94.0,96.0,88.0,3.0
22045,35.0,91.0,89.0,3.0
22081,66.0,5.0,90.0,1.0
22083,22.0,8.0,90.0,1.0
22199,69.0,69.0,90.0,3.0
22779,30.0,4.0,93.0,3.0
22887,78.0,64.0,93.0,3.0
22934,46.0,79.0,93.0,3.0
23082,55.0,28.0,94.0,1.0
23145,81.0,63.0,94.0,3.0
23294,58.0,17.0,95.0,3.0
23367,78.0,40.0,95.0,1.0
23734,70.0,2.0,97.0,1.0
482,32.0,2.0,2.0,3.0
1054,22.0,4.0,4.0,4.0
275,28.0,8.0,1.0,3.0
23,55.0,7.0,0.0,3.0
290,57.0,10.0,1.0,3.0
748,53.0,5.0,3.0,3.0
502,2.0,8.0,2.0,3.0
282,11.0,9.0,1.0,3.0
547,6.0,20.0,2.0,3.0
562,0.0,24.0,2.0,3.0
331,3.0,29.0,1.0,3.0
826,47.0,29.0,3.0,3.0
581,39.0,31.0,2.0,3.0
1177,8.0,41.0,4.0,3.0
1204,8.0,48.0,4.0,3.0
1570,82.0,66.0,5.0,3.0
406,91.0,69.0,1.0,3.0
445,8.0,87.0,1.0,3.0
1025,1.0,92.0,3.0,3.0
1037,10.0,96.0,3.0,3.0
1373,39.0,98.0,4.0,3.0
757,32.0,8.0,3.0,3.0
1745,24.0,18.0,6.0,4.0
753,11.0,7.0,3.0,3.0
1406,13.0,13.0,5.0,4.0
501,73.0,7.0,2.0,3.0
517,73.0,12.0,2.0,3.0
293,78.0,10.0,1.0,3.0
1078,62.0,14.0,4.0,3.0
500,80.0,6.0,2.0,3.0
539,82.0,17.0,2.0,3.0
510,47.0,11.0,2.0,3.0
802,19.0,22.0,3.0,3.0
593,78.0,35.0,2.0,3.0
1129,18.0,26.0,4.0,5.0
574,37.0,27.0,2.0,3.0
2080,26.0,27.0,7.0,3.0
350,32.0,33.0,1.0,3.0
1465,0.0,30.0,5.0,3.0
1111,27.0,22.0,4.0,3.0
348,23.0,33.0,1.0,4.0
1137,18.0,27.0,4.0,5.0
2102,28.0,32.0,7.0,4.0
844,35.0,35.0,3.0,3.0
634,91.0,54.0,2.0,3.0
393,91.0,64.0,1.0,3.0
391,63.0,63.0,1.0,3.0
1235,67.0,60.0,4.0,3.0
401,60.0,67.0,1.0,3.0
644,98.0,64.0,2.0,3.0
414,65.0,75.0,1.0,3.0
650,98.0,68.0,2.0,4.0
2217,90.0,76.0,7.0,3.0
1926,89.0,77.0,6.0,3.0
677,99.0,79.0,2.0,3.0
3909,64.0,74.0,13.0,3.0
422,66.0,77.0,1.0,3.0
446,58.0,87.0,1.0,3.0
1293,68.0,81.0,4.0,4.0
1596,26.0,75.0,5.0,3.0
1312,18.0,86.0,4.0,3.0
1246,56.0,63.0,4.0,3.0
685,50.0,83.0,2.0,3.0
686,56.0,83.0,2.0,3.0
970,34.0,76.0,3.0,3.0
1020,34.0,90.0,3.0,4.0
1289,9.0,79.0,4.0,3.0
1317,9.0,87.0,4.0,3.0
712,59.0,91.0,2.0,3.0
1026,50.0,92.0,3.0,3.0
726,71.0,96.0,2.0,3.0
1046,90.0,98.0,3.0,3.0
492,40.0,5.0,2.0,3.0
1384,32.0,5.0,5.0,3.0
1710,40.0,7.0,6.0,3.0
1401,89.0,8.0,5.0,3.0
2038,81.0,10.0,7.0,3.0
744,63.0,4.0,3.0,3.0
2359,5.0,12.0,8.0,3.0
1068,49.0,9.0,4.0,3.0
520,47.0,13.0,2.0,3.0
1407,63.0,13.0,5.0,3.0
790,71.0,19.0,3.0,3.0
804,47.0,22.0,3.0,3.0
1074,14.0,13.0,4.0,4.0
1077,14.0,14.0,4.0,4.0
1742,24.0,17.0,6.0,4.0
791,80.0,19.0,3.0,3.0
542,83.0,18.0,2.0,3.0
570,83.0,25.0,2.0,3.0
550,7.0,21.0,2.0,3.0
563,7.0,24.0,2.0,3.0
1417,3.0,18.0,5.0,3.0
813,0.0,25.0,3.0,3.0
1460,7.0,28.0,5.0,3.0
2084,86.0,27.0,7.0,3.0
1145,8.0,29.0,4.0,4.0
1194,13.0,46.0,4.0,3.0
1151,17.0,30.0,4.0,3.0
603,42.0,38.0,2.0,3.0
2726,35.0,31.0,9.0,3.0
1477,74.0,34.0,5.0,3.0
849,79.0,36.0,3.0,3.0
2120,38.0,38.0,7.0,3.0
1170,45.0,39.0,4.0,3.0
834,46.0,32.0,3.0,3.0
864,55.0,39.0,3.0,3.0
1197,92.0,46.0,4.0,4.0
1518,98.0,50.0,5.0,3.0
637,99.0,55.0,2.0,3.0
1526,91.0,52.0,5.0,4.0
1238,99.0,60.0,4.0,3.0
942,99.0,68.0,3.0,4.0
1267,98.0,70.0,4.0,3.0
1326,98.0,89.0,4.0,3.0
705,48.0,88.0,2.0,3.0
699,57.0,86.0,2.0,3.0
1010,44.0,87.0,3.0,3.0
722,59.0,95.0,2.0,3.0
1668,60.0,91.0,5.0,3.0
1033,83.0,94.0,3.0,3.0
1316,75.0,86.0,4.0,3.0
1030,75.0,93.0,3.0,3.0
1366,60.0,96.0,4.0,3.0
1713,63.0,7.0,6.0,3.0
1394,52.0,7.0,5.0,4.0
1052,11.0,4.0,4.0,3.0
1405,41.0,12.0,5.0,4.0
1088,13.0,18.0,4.0,3.0
1442,73.0,22.0,5.0,3.0
1424,41.0,19.0,5.0,3.0
1451,37.0,26.0,5.0,3.0
1124,18.0,25.0,4.0,5.0
1753,42.0,20.0,6.0,3.0
1781,0.0,29.0,6.0,3.0
1435,63.0,20.0,5.0,3.0
1138,56.0,27.0,4.0,3.0
2095,62.0,30.0,7.0,3.0
1154,47.0,31.0,4.0,3.0
1447,50.0,25.0,5.0,3.0
882,77.0,42.0,3.0,3.0
1800,85.0,35.0,6.0,3.0
1167,70.0,37.0,4.0,3.0
1497,46.0,40.0,5.0,3.0
1175,56.0,40.0,4.0,4.0
1211,78.0,49.0,4.0,3.0
892,65.0,48.0,3.0,3.0
1188,70.0,44.0,4.0,3.0
2156,72.0,50.0,7.0,3.0
2808,61.0,57.0,9.0,4.0
1559,56.0,60.0,5.0,3.0
1268,25.0,71.0,4.0,3.0
979,17.0,78.0,3.0,3.0
1549,46.0,57.0,5.0,4.0
963,44.0,75.0,3.0,3.0
999,44.0,83.0,3.0,3.0
2552,49.0,77.0,8.0,3.0
1276,34.0,74.0,4.0,3.0
1617,36.0,80.0,5.0,3.0
1286,17.0,78.0,4.0,4.0
1924,86.0,77.0,6.0,3.0
998,75.0,82.0,3.0,3.0
1006,76.0,85.0,3.0,3.0
1618,48.0,80.0,5.0,3.0
1641,42.0,85.0,5.0,3.0
1023,70.0,91.0,3.0,3.0
1294,69.0,81.0,4.0,4.0
1327,69.0,90.0,4.0,4.0
1936,88.0,79.0,6.0,3.0
1331,17.0,91.0,4.0,3.0
1314,43.0,86.0,4.0,3.0
1319,36.0,87.0,4.0,3.0
1333,34.0,91.0,4.0,3.0
1961,1.0,88.0,6.0,3.0
1985,48.0,95.0,6.0,3.0
2916,56.0,92.0,9.0,3.0
2285,76.0,94.0,7.0,3.0
1353,1.0,94.0,4.0,3.0
1363,10.0,96.0,4.0,4.0
1678,84.0,94.0,5.0,3.0
2323,5.0,3.0,8.0,3.0
1380,14.0,4.0,5.0,3.0
1383,22.0,5.0,5.0,4.0
1415,13.0,17.0,5.0,3.0
1094,64.0,19.0,4.0,3.0
1429,13.0,20.0,5.0,3.0
1433,35.0,20.0,5.0,3.0
1147,92.0,29.0,4.0,3.0
1755,89.0,20.0,6.0,3.0
1463,18.0,29.0,5.0,3.0
2103,9.0,33.0,7.0,3.0
1473,19.0,32.0,5.0,3.0
1479,73.0,35.0,5.0,4.0
2130,74.0,42.0,7.0,3.0
1803,46.0,36.0,6.0,3.0
2117,62.0,37.0,7.0,3.0
3554,57.0,40.0,12.0,3.0
2438,63.0,38.0,8.0,3.0
1835,10.0,45.0,6.0,4.0
1822,86.0,41.0,6.0,3.0
1839,10.0,46.0,6.0,4.0
1871,9.0,55.0,6.0,3.0
1214,79.0,51.0,4.0,3.0
1216,80.0,52.0,4.0,3.0
