node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
1023,31.0,36.0,2.0,3.0
1404,40.0,41.0,3.0,3.0
1743,72.0,41.0,4.0,3.0
709,22.0,52.0,1.0,3.0
255,92.0,51.0,0.0,8.0
258,92.0,52.0,0.0,6.0
706,91.0,51.0,1.0,8.0
707,93.0,51.0,1.0,8.0
1088,21.0,51.0,2.0,3.0
279,37.0,57.0,0.0,3.0
285,36.0,58.0,0.0,3.0
1118,32.0,58.0,2.0,3.0
311,37.0,62.0,0.0,3.0
1498,21.0,66.0,3.0,3.0
1472,5.0,58.0,3.0,4.0
750,13.0,59.0,1.0,4.0
320,35.0,64.0,0.0,3.0
332,36.0,67.0,0.0,3.0
761,48.0,63.0,1.0,3.0
360,45.0,71.0,0.0,3.0
774,41.0,65.0,1.0,3.0
1175,4.0,70.0,2.0,3.0
801,12.0,74.0,1.0,3.0
351,32.0,70.0,0.0,3.0
363,34.0,72.0,0.0,1.0
1189,29.0,72.0,2.0,3.0
1179,47.0,70.0,2.0,4.0
368,44.0,72.0,0.0,3.0
1171,39.0,69.0,2.0,3.0
383,45.0,76.0,0.0,3.0
1507,55.0,68.0,3.0,3.0
384,51.0,76.0,0.0,3.0
1184,48.0,71.0,2.0,3.0
805,38.0,75.0,1.0,3.0
818,38.0,78.0,1.0,3.0
399,49.0,78.0,0.0,3.0
812,47.0,77.0,1.0,3.0
408,49.0,81.0,0.0,3.0
416,52.0,84.0,0.0,3.0
1245,46.0,88.0,2.0,3.0
831,70.0,80.0,1.0,3.0
1232,62.0,84.0,2.0,3.0
1581,70.0,90.0,3.0,4.0
467,49.0,96.0,0.0,3.0
891,46.0,96.0,1.0,3.0
1948,85.0,96.0,4.0,5.0
520,50.0,12.0,1.0,3.0
924,50.0,6.0,2.0,3.0
2405,81.0,9.0,6.0,3.0
1633,94.0,3.0,4.0,3.0
527,96.0,13.0,1.0,3.0
1646,93.0,7.0,4.0,3.0
1671,48.0,18.0,4.0,3.0
1653,92.0,11.0,4.0,3.0
2041,91.0,18.0,5.0,3.0
582,84.0,24.0,1.0,3.0
959,9.0,17.0,2.0,3.0
957,15.0,16.0,2.0,3.0
574,11.0,24.0,1.0,3.0
2461,8.0,26.0,6.0,3.0
986,14.0,26.0,2.0,3.0
1710,22.0,29.0,4.0,3.0
1673,23.0,19.0,4.0,3.0
982,41.0,25.0,2.0,3.0
998,46.0,30.0,2.0,3.0
600,86.0,27.0,1.0,3.0
2063,80.0,24.0,5.0,3.0
591,96.0,25.0,1.0,3.0
618,97.0,31.0,1.0,3.0
1704,89.0,26.0,4.0,3.0
996,82.0,29.0,2.0,3.0
1006,82.0,32.0,2.0,5.0
622,96.0,32.0,1.0,3.0
638,64.0,37.0,1.0,3.0
1717,62.0,31.0,4.0,3.0
630,96.0,35.0,1.0,3.0
1036,96.0,39.0,2.0,3.0
