thickness,source_node_id,destination_node_id,branch-distance,euclidean-distance,path-coords,tortuosity
2.2037287037852664,25,1275,9.803118619434354,8.602325267042627,"[[0.0, 5.0, 63.0], [0.0, 4.0, 62.0], [0.0, 3.0, 61.0], [1.0, 2.0, 60.0], [2.0, 2.0, 59.0], [3.0, 2.0, 58.0], [3.0, 2.0, 57.0], [4.0, 2.0, 56.0]]",1.1395893918348132
1.9073262114491125,25,998,6.292528739883945,5.830951894845301,"[[0.0, 5.0, 63.0], [0.0, 6.0, 64.0], [1.0, 7.0, 65.0], [2.0, 7.0, 66.0], [3.0, 8.0, 67.0]]",1.0791597758586706
2.0786893258332646,25,367,3.1462643699419726,3.0,"[[0.0, 5.0, 63.0], [1.0, 6.0, 62.0], [1.0, 7.0, 61.0]]",1.0487547899806575
1.7234993003208545,36,980,8.292528739883945,6.164414002968976,"[[0.0, 7.0, 43.0], [0.0, 6.0, 43.0], [0.0, 5.0, 44.0], [1.0, 4.0, 43.0], [1.0, 3.0, 44.0], [2.0, 2.0, 45.0], [3.0, 2.0, 45.0]]",1.3452257969516652
1.9236800649883108,36,1000,5.878315177510849,5.385164807134504,"[[0.0, 7.0, 43.0], [0.0, 7.0, 42.0], [1.0, 8.0, 41.0], [2.0, 8.0, 40.0], [3.0, 9.0, 39.0]]",1.091575724799174
1.8518190934560232,36,1001,8.65685424949238,7.0,"[[0.0, 7.0, 43.0], [0.0, 8.0, 44.0], [0.0, 8.0, 45.0], [0.0, 8.0, 46.0], [0.0, 9.0, 47.0], [1.0, 9.0, 48.0], [2.0, 9.0, 48.0], [3.0, 9.0, 49.0]]",1.236693464213197
2.039344662916631,55,355,5.82842712474619,5.196152422706632,"[[0.0, 10.0, 12.0], [0.0, 9.0, 13.0], [0.0, 8.0, 13.0], [0.0, 7.0, 13.0], [0.0, 6.0, 13.0], [1.0, 5.0, 13.0]]",1.121681323141443
1.8834271799576285,55,64,2.8284271247461903,2.8284271247461903,"[[0.0, 10.0, 12.0], [0.0, 11.0, 13.0], [0.0, 12.0, 14.0]]",1.0
1.9236800649883108,55,1296,5.974691494688162,5.744562646538029,"[[0.0, 10.0, 12.0], [1.0, 10.0, 11.0], [2.0, 10.0, 10.0], [3.0, 10.0, 9.0], [4.0, 9.0, 8.0]]",1.04006029045376
1.344082517040997,64,77,5.82842712474619,5.385164807134504,"[[0.0, 12.0, 14.0], [0.0, 13.0, 14.0], [0.0, 14.0, 14.0], [0.0, 15.0, 14.0], [0.0, 16.0, 15.0], [0.0, 17.0, 16.0]]",1.0823117459700458
1.5606601717798214,64,1004,4.5604779323150675,4.358898943540674,"[[0.0, 12.0, 14.0], [1.0, 11.0, 15.0], [2.0, 11.0, 16.0], [3.0, 11.0, 17.0]]",1.0462453916425631
2.3072085659275863,71,391,2.732050807568877,2.449489742783178,"[[0.0, 15.0, 36.0], [1.0, 14.0, 35.0], [1.0, 14.0, 34.0]]",1.1153550716504106
2.0596583611216928,71,1000,8.19615242270663,7.3484692283495345,"[[0.0, 15.0, 36.0], [1.0, 14.0, 37.0], [1.0, 13.0, 37.0], [1.0, 12.0, 37.0], [1.0, 11.0, 37.0], [2.0, 10.0, 38.0], [3.0, 9.0, 39.0]]",1.1153550716504104
2.2787523305564674,71,745,5.878315177510849,5.385164807134504,"[[0.0, 15.0, 36.0], [1.0, 16.0, 37.0], [1.0, 17.0, 37.0], [1.0, 18.0, 38.0], [2.0, 19.0, 39.0]]",1.091575724799174
2.03838312354492,77,751,8.388905057061258,7.3484692283495345,"[[0.0, 17.0, 16.0], [0.0, 18.0, 15.0], [0.0, 18.0, 14.0], [0.0, 19.0, 13.0], [0.0, 20.0, 12.0], [1.0, 21.0, 11.0], [2.0, 22.0, 11.0]]",1.1415853828029712
2.2360679774997902,77,410,2.8284271247461903,2.449489742783178,"[[0.0, 17.0, 16.0], [1.0, 17.0, 17.0], [1.0, 18.0, 18.0]]",1.1547005383792517
2.1089460842252734,89,1052,7.610365985079726,7.0710678118654755,"[[0.0, 19.0, 77.0], [0.0, 20.0, 76.0], [1.0, 21.0, 75.0], [1.0, 22.0, 75.0], [2.0, 23.0, 74.0], [3.0, 24.0, 73.0]]",1.0762682790722629
1.6411237755614954,89,112,8.65685424949238,8.06225774829855,"[[0.0, 19.0, 77.0], [0.0, 20.0, 78.0], [0.0, 20.0, 79.0], [0.0, 20.0, 80.0], [0.0, 21.0, 81.0], [0.0, 22.0, 82.0], [0.0, 23.0, 83.0], [0.0, 23.0, 84.0]]",1.0737506192132487
1.6991364774537143,89,738,4.5604779323150675,4.123105625617661,"[[0.0, 19.0, 77.0], [1.0, 18.0, 76.0], [2.0, 17.0, 76.0], [2.0, 16.0, 75.0]]",1.1060783657784383
1.701793245364659,112,418,6.560477932315067,5.916079783099616,"[[0.0, 23.0, 84.0], [0.0, 22.0, 85.0], [0.0, 21.0, 85.0], [0.0, 20.0, 85.0], [0.0, 19.0, 86.0], [1.0, 18.0, 87.0]]",1.108923167509724
2.2360679774997902,112,771,2.8284271247461903,2.8284271247461903,"[[0.0, 23.0, 84.0], [1.0, 24.0, 84.0], [2.0, 25.0, 84.0]]",1.0
1.5500938466242955,120,433,6.974691494688162,5.477225575051661,"[[0.0, 24.0, 98.0], [0.0, 25.0, 97.0], [0.0, 24.0, 96.0], [0.0, 24.0, 95.0], [0.0, 23.0, 94.0], [1.0, 22.0, 93.0]]",1.2733986210933768
2.067447993571369,132,460,7.146264369941973,6.4031242374328485,"[[0.0, 28.0, 84.0], [0.0, 29.0, 83.0], [0.0, 29.0, 82.0], [0.0, 29.0, 81.0], [0.0, 29.0, 80.0], [0.0, 29.0, 79.0], [1.0, 30.0, 78.0]]",1.1160589901043472
2.2360679774997902,132,442,2.732050807568877,2.449489742783178,"[[0.0, 28.0, 84.0], [1.0, 27.0, 85.0], [1.0, 26.0, 85.0]]",1.1153550716504106
2.227009492613229,132,1084,5.878315177510849,5.0,"[[0.0, 28.0, 84.0], [1.0, 29.0, 85.0], [1.0, 30.0, 85.0], [2.0, 31.0, 85.0], [3.0, 32.0, 84.0]]",1.1756630355021698
1.3657825617592958,134,434,6.82842712474619,6.164414002968976,"[[0.0, 29.0, 54.0], [0.0, 28.0, 54.0], [0.0, 27.0, 54.0], [0.0, 26.0, 54.0], [0.0, 25.0, 54.0], [0.0, 24.0, 55.0], [1.0, 23.0, 55.0]]",1.1077171522641738
1.6094757082487305,134,451,2.414213562373095,2.23606797749979,"[[0.0, 29.0, 54.0], [0.0, 29.0, 53.0], [1.0, 29.0, 52.0]]",1.0796691275336336
1.3737734478532146,134,804,7.706742302257039,7.3484692283495345,"[[0.0, 29.0, 54.0], [0.0, 30.0, 55.0], [1.0, 31.0, 56.0], [2.0, 32.0, 57.0], [2.0, 33.0, 58.0], [2.0, 34.0, 59.0]]",1.0487547899806573
2.0680622541894857,156,1078,7.388905057061257,6.557438524302,"[[0.0, 34.0, 66.0], [0.0, 33.0, 65.0], [0.0, 32.0, 64.0], [1.0, 31.0, 63.0], [2.0, 31.0, 62.0], [3.0, 31.0, 61.0]]",1.1267974575251944
