thickness,x1,y1,z1,x2,y2,z2
4.47213595499958,82.0,38.0,16.0,81.0,37.0,16.0
4.35284066028675,67.0,55.0,16.0,66.0,56.0,17.0
5.610894110794845,43.0,66.0,16.0,43.0,65.0,16.0
3.8708286933869704,58.0,24.0,16.0,58.0,23.0,16.0
4.412608191037562,69.0,72.0,14.0,69.0,72.0,13.0
4.570810086342821,69.0,72.0,14.0,68.0,73.0,15.0
5.0,5.0,52.0,15.0,5.0,52.0,16.0
4.35284066028675,66.0,56.0,17.0,67.0,55.0,16.0
4.570810086342821,68.0,73.0,15.0,69.0,72.0,14.0
4.35284066028675,86.0,89.0,23.0,85.0,90.0,23.0
4.7912878474779195,88.0,30.0,24.0,88.0,31.0,23.0
5.0,5.0,52.0,16.0,5.0,52.0,15.0
4.7912878474779195,5.0,52.0,16.0,5.0,51.0,17.0
3.4610880329096947,74.0,82.0,19.0,75.0,82.0,19.0
4.242640687119285,4.0,74.0,26.0,4.0,73.0,26.0
4.10689667088676,52.0,84.0,16.0,53.0,83.0,17.0
5.0990195135927845,66.0,27.0,20.0,67.0,28.0,20.0
5.521009528313442,7.0,27.0,17.0,8.0,27.0,18.0
4.7912878474779195,88.0,31.0,23.0,88.0,30.0,24.0
4.561552812808831,45.0,44.0,17.0,44.0,45.0,16.0
4.845207879911715,45.0,44.0,17.0,45.0,44.0,16.0
4.7912878474779195,5.0,51.0,17.0,5.0,52.0,16.0
5.049509756796392,62.0,43.0,24.0,61.0,43.0,23.0
4.58257569495584,21.0,73.0,16.0,22.0,74.0,17.0
4.58257569495584,22.0,74.0,17.0,21.0,73.0,16.0
5.521009528313442,8.0,27.0,18.0,7.0,27.0,17.0
5.242092160363644,70.0,61.0,24.0,69.0,62.0,25.0
4.58257569495584,55.0,71.0,24.0,56.0,71.0,25.0
3.3839144678161843,15.0,83.0,17.0,15.0,84.0,18.0
3.5348264453008715,63.0,76.0,19.0,62.0,75.0,20.0
4.10689667088676,53.0,83.0,17.0,52.0,84.0,16.0
3.3839144678161843,15.0,84.0,18.0,15.0,83.0,17.0
4.182873156368473,34.0,9.0,19.0,35.0,8.0,20.0
4.527355824977709,42.0,22.0,22.0,43.0,23.0,23.0
5.564863726836267,10.0,23.0,23.0,10.0,22.0,23.0
3.4610880329096947,75.0,82.0,19.0,74.0,82.0,19.0
4.182873156368473,35.0,8.0,20.0,34.0,9.0,19.0
5.564863726836267,10.0,22.0,23.0,10.0,23.0,23.0
4.99899949957957,24.0,13.0,24.0,25.0,13.0,24.0
5.049509756796392,67.0,28.0,20.0,68.0,29.0,19.0
5.0990195135927845,67.0,28.0,20.0,66.0,27.0,20.0
5.830321214818822,86.0,52.0,22.0,85.0,53.0,23.0
3.5348264453008715,62.0,75.0,20.0,63.0,76.0,19.0
4.35284066028675,85.0,90.0,23.0,86.0,89.0,23.0
4.35284066028675,85.0,90.0,23.0,85.0,91.0,24.0
4.99899949957957,58.0,96.0,28.0,57.0,95.0,29.0
4.412608191037562,50.0,18.0,26.0,49.0,18.0,26.0
4.527355824977709,43.0,23.0,23.0,42.0,22.0,22.0
5.830321214818822,85.0,53.0,23.0,86.0,52.0,22.0
4.58257569495584,56.0,71.0,25.0,55.0,71.0,24.0
4.7912878474779195,56.0,71.0,25.0,55.0,70.0,26.0
3.4610880329096947,86.0,4.0,24.0,85.0,5.0,24.0
5.242092160363644,27.0,49.0,22.0,26.0,48.0,23.0
3.4610880329096947,85.0,5.0,24.0,86.0,4.0,24.0
4.949489742783178,35.0,24.0,25.0,34.0,24.0,26.0
5.049509756796392,61.0,43.0,23.0,62.0,43.0,24.0
5.242092160363644,26.0,48.0,23.0,27.0,49.0,22.0
4.2912878474779195,95.0,54.0,27.0,96.0,53.0,28.0
2.6389584337646843,98.0,69.0,26.0,97.0,69.0,27.0
5.0990195135927845,33.0,86.0,22.0,34.0,87.0,22.0
5.0990195135927845,34.0,87.0,22.0,33.0,86.0,22.0
4.99899949957957,25.0,13.0,24.0,24.0,13.0,24.0
4.412608191037562,49.0,18.0,26.0,50.0,18.0,26.0
4.949489742783178,33.0,41.0,28.0,32.0,41.0,28.0
4.949489742783178,32.0,41.0,28.0,33.0,41.0,28.0
5.242092160363644,69.0,62.0,25.0,70.0,61.0,24.0
4.358898943540674,72.0,72.0,29.0,73.0,72.0,30.0
4.123105625617661,86.0,79.0,29.0,86.0,78.0,28.0
4.35284066028675,85.0,91.0,24.0,85.0,90.0,23.0
4.840797604274313,20.0,16.0,34.0,19.0,16.0,34.0
4.949489742783178,34.0,24.0,26.0,35.0,24.0,25.0
4.182873156368473,12.0,66.0,24.0,12.0,67.0,25.0
4.182873156368473,12.0,67.0,25.0,12.0,66.0,24.0
4.242640687119285,4.0,73.0,26.0,4.0,74.0,26.0
4.7912878474779195,55.0,70.0,26.0,56.0,71.0,25.0
4.621320343559642,55.0,70.0,26.0,55.0,69.0,27.0
4.216036573298686,41.0,74.0,32.0,40.0,75.0,33.0
5.567039912272021,46.0,9.0,34.0,46.0,8.0,35.0
5.288122544322222,32.0,24.0,34.0,33.0,25.0,35.0
4.949489742783178,78.0,30.0,34.0,77.0,30.0,33.0
3.3839144678161843,49.0,36.0,29.0,49.0,36.0,30.0
2.6389584337646843,97.0,69.0,27.0,98.0,69.0,26.0
3.64269164289302,8.0,83.0,28.0,9.0,84.0,29.0
4.358898943540674,73.0,72.0,30.0,72.0,72.0,29.0
4.2912878474779195,96.0,53.0,28.0,95.0,54.0,27.0
3.8643284505408246,4.0,65.0,35.0,4.0,64.0,36.0
4.621320343559642,55.0,69.0,27.0,55.0,70.0,26.0
4.123105625617661,86.0,78.0,28.0,86.0,79.0,29.0
4.527355824977709,54.0,88.0,33.0,55.0,89.0,32.0
3.64269164289302,9.0,84.0,29.0,8.0,83.0,28.0
3.7605883018545265,8.0,3.0,31.0,7.0,4.0,32.0
5.192582403567252,14.0,24.0,31.0,14.0,23.0,32.0
3.232050807568877,25.0,79.0,34.0,24.0,80.0,34.0
4.99899949957957,57.0,95.0,29.0,58.0,96.0,28.0
3.3839144678161843,49.0,36.0,30.0,49.0,36.0,29.0
3.7416573867739413,68.0,77.0,30.0,68.0,78.0,31.0
4.216036573298686,40.0,75.0,33.0,41.0,74.0,32.0
3.7416573867739413,40.0,75.0,33.0,40.0,76.0,34.0
4.527355824977709,55.0,89.0,32.0,54.0,88.0,33.0
4.061552812808831,51.0,43.0,36.0,52.0,43.0,36.0
4.061552812808831,52.0,43.0,36.0,51.0,43.0,36.0
3.7416573867739413,68.0,78.0,31.0,68.0,77.0,30.0
3.7605883018545265,7.0,4.0,32.0,8.0,3.0,31.0
5.192582403567252,14.0,23.0,32.0,14.0,24.0,31.0
4.949489742783178,77.0,30.0,33.0,78.0,30.0,34.0
5.288122544322222,33.0,25.0,35.0,32.0,24.0,34.0
4.73606797749979,48.0,64.0,39.0,48.0,65.0,38.0
5.0990195135927845,76.0,89.0,36.0,76.0,90.0,36.0
4.840797604274313,19.0,16.0,34.0,20.0,16.0,34.0
4.050278165157308,7.0,23.0,39.0,6.0,23.0,39.0
3.9240959812916367,49.0,30.0,37.0,48.0,30.0,38.0
4.242640687119285,21.0,37.0,42.0,20.0,37.0,43.0
4.412608191037562,12.0,9.0,37.0,13.0,9.0,37.0
3.7416573867739413,40.0,76.0,34.0,40.0,75.0,33.0
5.0990195135927845,76.0,90.0,36.0,76.0,89.0,36.0
5.4311951910930825,46.0,8.0,35.0,47.0,7.0,35.0
5.567039912272021,46.0,8.0,35.0,46.0,9.0,34.0
4.412608191037562,13.0,9.0,37.0,12.0,9.0,37.0
4.58257569495584,79.0,31.0,38.0,80.0,31.0,39.0
3.0,20.0,69.0,34.0,20.0,70.0,35.0
4.73606797749979,48.0,65.0,38.0,48.0,64.0,39.0
3.0,20.0,70.0,35.0,20.0,69.0,34.0
4.611062569605222,42.0,83.0,43.0,43.0,83.0,44.0
3.232050807568877,24.0,80.0,34.0,25.0,79.0,34.0
5.0,11.0,82.0,34.0,11.0,81.0,35.0
5.0,11.0,81.0,35.0,11.0,82.0,34.0
3.5615528128088303,87.0,18.0,39.0,88.0,18.0,38.0
3.8643284505408246,4.0,64.0,36.0,5.0,63.0,36.0
3.8643284505408246,4.0,64.0,36.0,4.0,65.0,35.0
4.412608191037562,11.0,85.0,43.0,12.0,86.0,44.0
4.7912878474779195,59.0,42.0,40.0,60.0,43.0,40.0
4.2912878474779195,82.0,82.0,37.0,82.0,81.0,38.0
4.949489742783178,27.0,15.0,41.0,28.0,14.0,41.0
3.5615528128088303,88.0,18.0,38.0,87.0,18.0,39.0
4.35284066028675,94.0,27.0,40.0,95.0,27.0,41.0
3.390363202746577,33.0,31.0,48.0,34.0,32.0,49.0
3.9240959812916367,48.0,30.0,38.0,49.0,30.0,37.0
4.7912878474779195,60.0,43.0,40.0,59.0,42.0,40.0
4.58257569495584,80.0,31.0,39.0,79.0,31.0,38.0
4.123105625617661,89.0,44.0,47.0,88.0,43.0,48.0
5.564863726836267,79.0,57.0,44.0,78.0,57.0,44.0
4.2912878474779195,82.0,81.0,38.0,82.0,82.0,37.0
4.511042555592008,40.0,65.0,46.0,41.0,64.0,45.0
3.6583123951777,83.0,19.0,46.0,82.0,20.0,46.0
3.9240959812916367,8.0,57.0,41.0,9.0,57.0,42.0
4.35284066028675,95.0,27.0,41.0,94.0,27.0,40.0
4.300769815329979,86.0,27.0,46.0,86.0,27.0,47.0
4.785577734296182,20.0,56.0,49.0,19.0,55.0,50.0
3.6736043311189652,27.0,74.0,48.0,26.0,73.0,49.0
4.949489742783178,28.0,14.0,41.0,27.0,15.0,41.0
4.99899949957957,23.0,18.0,50.0,22.0,17.0,51.0
4.470737319248257,30.0,43.0,46.0,29.0,42.0,46.0
3.9240959812916367,9.0,57.0,42.0,8.0,57.0,41.0
5.608058350989902,56.0,58.0,44.0,55.0,59.0,44.0
5.608058350989902,55.0,59.0,44.0,56.0,58.0,44.0
4.511042555592008,41.0,64.0,45.0,40.0,65.0,46.0
3.1622776601683795,88.0,84.0,48.0,89.0,85.0,49.0
4.412608191037562,12.0,86.0,44.0,11.0,85.0,43.0
3.390363202746577,96.0,14.0,48.0,97.0,15.0,49.0
3.8708286933869704,53.0,16.0,48.0,52.0,16.0,49.0
4.470737319248257,29.0,42.0,46.0,30.0,43.0,46.0
4.242640687119285,20.0,37.0,43.0,21.0,37.0,42.0
4.785577734296182,19.0,55.0,50.0,20.0,56.0,49.0
5.242092160363644,19.0,55.0,50.0,18.0,54.0,51.0
4.611062569605222,43.0,83.0,44.0,42.0,83.0,43.0
4.242640687119285,52.0,93.0,48.0,53.0,94.0,49.0
4.470737319248257,49.0,76.0,52.0,50.0,76.0,52.0
4.1794494717703365,19.0,86.0,50.0,19.0,85.0,51.0
3.3708286933869704,78.0,6.0,54.0,79.0,7.0,55.0
4.35284066028675,12.0,13.0,52.0,13.0,14.0,52.0
3.6583123951777,82.0,20.0,46.0,83.0,19.0,46.0
3.6583123951777,74.0,18.0,47.0,73.0,19.0,48.0
4.300769815329979,86.0,27.0,47.0,86.0,27.0,46.0
3.390363202746577,35.0,33.0,48.0,34.0,32.0,49.0
4.449489742783178,4.0,75.0,62.0,5.0,76.0,61.0
3.6583123951777,73.0,19.0,48.0,74.0,18.0,47.0
3.932381506195801,88.0,30.0,52.0,87.0,29.0,53.0
4.123105625617661,88.0,43.0,48.0,89.0,44.0,47.0
3.7416573867739413,51.0,8.0,54.0,52.0,9.0,53.0
3.1583123951777,87.0,15.0,50.0,87.0,14.0,51.0
3.390363202746577,97.0,15.0,49.0,96.0,14.0,48.0
3.8708286933869704,52.0,16.0,49.0,53.0,16.0,48.0
3.390363202746577,34.0,32.0,49.0,33.0,31.0,48.0
3.390363202746577,34.0,32.0,49.0,35.0,33.0,48.0
4.840797604274313,2.0,27.0,54.0,2.0,26.0,54.0
4.121320343559642,9.0,42.0,54.0,8.0,41.0,54.0
5.049509756796392,66.0,47.0,53.0,65.0,46.0,53.0
3.6736043311189652,26.0,73.0,49.0,27.0,74.0,48.0
6.236759153700808,88.0,70.0,52.0,89.0,69.0,51.0
3.1622776601683795,89.0,85.0,49.0,88.0,84.0,48.0
4.242640687119285,53.0,94.0,49.0,52.0,93.0,48.0
3.7416573867739413,52.0,9.0,53.0,51.0,8.0,54.0
4.527355824977709,61.0,21.0,54.0,61.0,22.0,55.0
4.840797604274313,2.0,26.0,54.0,2.0,27.0,54.0
3.6736043311189652,24.0,63.0,52.0,25.0,64.0,52.0
5.290658614920568,35.0,56.0,57.0,35.0,55.0,58.0
3.6736043311189652,25.0,64.0,52.0,24.0,63.0,52.0
4.470737319248257,50.0,76.0,52.0,49.0,76.0,52.0
3.71986520798653,57.0,94.0,49.0,58.0,95.0,49.0
3.71986520798653,58.0,95.0,49.0,57.0,94.0,49.0
3.8708286933869704,95.0,97.0,62.0,96.0,97.0,63.0
4.527355824977709,63.0,3.0,53.0,63.0,3.0,54.0
3.1583123951777,87.0,14.0,51.0,87.0,15.0,50.0
5.049509756796392,65.0,46.0,53.0,66.0,47.0,53.0
5.242092160363644,18.0,54.0,51.0,19.0,55.0,50.0
6.236759153700808,89.0,69.0,51.0,88.0,70.0,52.0
6.120317551718188,89.0,69.0,51.0,89.0,68.0,52.0
4.99899949957957,22.0,17.0,51.0,23.0,18.0,50.0
4.35284066028675,13.0,14.0,52.0,12.0,13.0,52.0
3.932381506195801,92.0,35.0,53.0,91.0,35.0,52.0
5.0,29.0,45.0,52.0,30.0,45.0,53.0
6.120317551718188,89.0,68.0,52.0,89.0,69.0,51.0
4.1794494717703365,19.0,85.0,51.0,19.0,86.0,50.0
5.0,19.0,86.0,59.0,18.0,86.0,60.0
3.4519675234711604,7.0,13.0,59.0,6.0,12.0,60.0
3.8708286933869704,23.0,32.0,52.0,22.0,33.0,53.0
4.123105625617661,30.0,24.0,54.0,31.0,24.0,55.0
3.932381506195801,91.0,35.0,52.0,92.0,35.0,53.0
3.932381506195801,87.0,29.0,53.0,88.0,30.0,52.0
3.8708286933869704,22.0,33.0,53.0,23.0,32.0,52.0
5.0,30.0,45.0,53.0,29.0,45.0,52.0
5.65062229511706,44.0,49.0,60.0,45.0,50.0,60.0
4.73606797749979,56.0,80.0,60.0,57.0,81.0,59.0
4.949489742783178,56.0,80.0,60.0,56.0,81.0,60.0
4.527355824977709,63.0,3.0,54.0,63.0,3.0,53.0
4.123105625617661,31.0,24.0,55.0,30.0,24.0,54.0
5.242092160363644,65.0,50.0,59.0,65.0,50.0,60.0
5.0,67.0,65.0,54.0,68.0,66.0,55.0
3.3708286933869704,79.0,7.0,55.0,78.0,6.0,54.0
4.527355824977709,61.0,22.0,55.0,61.0,21.0,54.0
4.1794494717703365,64.0,35.0,59.0,63.0,36.0,58.0
5.0,68.0,66.0,55.0,67.0,65.0,54.0
4.449489742783178,5.0,76.0,61.0,4.0,75.0,62.0
3.9921490369466133,60.0,9.0,64.0,61.0,10.0,64.0
4.121320343559642,66.0,17.0,62.0,67.0,18.0,63.0
4.449489742783178,47.0,27.0,61.0,48.0,26.0,61.0
3.08113883008419,79.0,42.0,57.0,79.0,43.0,58.0
4.8893640588312355,17.0,52.0,55.0,16.0,53.0,56.0
4.8893640588312355,16.0,53.0,56.0,17.0,52.0,55.0
4.449489742783178,48.0,26.0,61.0,47.0,27.0,61.0
4.1794494717703365,63.0,36.0,58.0,64.0,35.0,59.0
4.524657351682052,9.0,58.0,62.0,8.0,59.0,62.0
3.08113883008419,79.0,43.0,58.0,79.0,42.0,57.0
3.7796327387373423,9.0,5.0,64.0,8.0,6.0,64.0
4.449489742783178,93.0,22.0,61.0,92.0,23.0,62.0
3.932381506195801,96.0,39.0,63.0,95.0,39.0,62.0
5.290658614920568,35.0,55.0,58.0,35.0,56.0,57.0
4.123105625617661,29.0,91.0,61.0,28.0,92.0,62.0
4.73606797749979,57.0,81.0,59.0,56.0,80.0,60.0
4.685557720282968,57.0,81.0,59.0,56.0,81.0,60.0
2.914213562373095,14.0,21.0,65.0,15.0,21.0,65.0
4.121320343559642,67.0,18.0,63.0,66.0,17.0,62.0
4.470737319248257,34.0,36.0,61.0,35.0,36.0,62.0
5.521009528313442,19.0,41.0,66.0,19.0,40.0,67.0
5.242092160363644,65.0,50.0,60.0,65.0,50.0,59.0
4.58257569495584,84.0,60.0,61.0,83.0,59.0,61.0
4.99899949957957,69.0,69.0,65.0,68.0,69.0,66.0
5.0,18.0,86.0,60.0,19.0,86.0,59.0
4.949489742783178,56.0,81.0,60.0,56.0,80.0,60.0
4.685557720282968,56.0,81.0,60.0,57.0,81.0,59.0
3.4519675234711604,6.0,12.0,60.0,7.0,13.0,59.0
3.7796327387373423,8.0,6.0,64.0,9.0,5.0,64.0
3.932381506195801,47.0,10.0,63.0,48.0,9.0,64.0
4.449489742783178,92.0,23.0,62.0,93.0,22.0,61.0
5.65062229511706,45.0,50.0,60.0,44.0,49.0,60.0
4.524657351682052,8.0,59.0,62.0,9.0,58.0,62.0
4.2976207903086205,55.0,75.0,67.0,56.0,74.0,68.0
4.123105625617661,28.0,92.0,62.0,29.0,91.0,61.0
3.8643284505408246,26.0,15.0,65.0,27.0,15.0,66.0
5.385164807134504,18.0,39.0,67.0,19.0,40.0,67.0
5.242092160363644,18.0,39.0,67.0,19.0,40.0,68.0
4.470737319248257,35.0,36.0,62.0,34.0,36.0,61.0
3.932381506195801,95.0,39.0,62.0,96.0,39.0,63.0
4.58257569495584,83.0,59.0,61.0,84.0,60.0,61.0
4.527355824977709,75.0,80.0,63.0,75.0,79.0,64.0
3.9921490369466133,61.0,10.0,64.0,60.0,9.0,64.0
4.300769815329979,82.0,32.0,70.0,82.0,33.0,70.0
4.412608191037562,15.0,63.0,67.0,16.0,63.0,66.0
5.290658614920568,22.0,80.0,70.0,22.0,81.0,71.0
4.470737319248257,92.0,78.0,69.0,92.0,77.0,68.0
3.3839144678161843,33.0,97.0,70.0,32.0,97.0,71.0
3.8708286933869704,96.0,97.0,63.0,95.0,97.0,62.0
3.932381506195801,48.0,9.0,64.0,47.0,10.0,63.0
3.8643284505408246,27.0,15.0,66.0,26.0,15.0,65.0
5.049509756796392,32.0,28.0,68.0,33.0,28.0,69.0
2.914213562373095,15.0,21.0,65.0,14.0,21.0,65.0
4.527355824977709,75.0,79.0,64.0,75.0,80.0,63.0
4.10689667088676,80.0,12.0,71.0,81.0,11.0,71.0
3.9822251095023313,9.0,24.0,68.0,8.0,24.0,69.0
4.061552812808831,19.0,16.0,71.0,19.0,15.0,72.0
4.99899949957957,68.0,69.0,66.0,69.0,69.0,65.0
4.470737319248257,92.0,77.0,68.0,92.0,78.0,69.0
3.9822251095023313,8.0,24.0,69.0,9.0,24.0,68.0
5.521009528313442,19.0,40.0,67.0,19.0,41.0,66.0
5.385164807134504,19.0,40.0,67.0,18.0,39.0,67.0
5.242092160363644,19.0,40.0,67.0,19.0,40.0,68.0
4.241002284579167,89.0,47.0,69.0,88.0,47.0,70.0
5.242092160363644,96.0,58.0,74.0,95.0,59.0,74.0
4.412608191037562,16.0,63.0,66.0,15.0,63.0,67.0
4.415517449270126,56.0,73.0,67.0,56.0,74.0,68.0
5.0,77.0,96.0,71.0,78.0,95.0,70.0
4.300769815329979,82.0,33.0,70.0,82.0,32.0,70.0
5.242092160363644,19.0,40.0,68.0,18.0,39.0,67.0
5.242092160363644,19.0,40.0,68.0,19.0,40.0,67.0
4.2976207903086205,56.0,74.0,68.0,55.0,75.0,67.0
4.415517449270126,56.0,74.0,68.0,56.0,73.0,67.0
5.0,78.0,95.0,70.0,77.0,96.0,71.0
5.049509756796392,33.0,28.0,69.0,32.0,28.0,68.0
4.241002284579167,88.0,47.0,70.0,89.0,47.0,69.0
4.35284066028675,4.0,48.0,70.0,4.0,47.0,71.0
2.8058837014757785,14.0,53.0,75.0,15.0,52.0,76.0
5.147585968149708,50.0,90.0,76.0,49.0,90.0,76.0
3.605551275463989,64.0,5.0,71.0,63.0,6.0,72.0
4.242640687119285,67.0,31.0,80.0,68.0,30.0,81.0
4.412608191037562,51.0,36.0,72.0,52.0,37.0,73.0
4.35284066028675,4.0,47.0,71.0,4.0,48.0,70.0
5.290658614920568,22.0,81.0,71.0,22.0,80.0,70.0
5.147585968149708,76.0,87.0,75.0,76.0,87.0,76.0
3.3839144678161843,32.0,97.0,71.0,33.0,97.0,70.0
3.605551275463989,63.0,6.0,72.0,64.0,5.0,71.0
4.242640687119285,70.0,19.0,74.0,70.0,19.0,75.0
4.061552812808831,19.0,15.0,72.0,19.0,16.0,71.0
4.182873156368473,67.0,47.0,79.0,66.0,46.0,80.0
3.94960024265562,52.0,38.0,72.0,52.0,37.0,73.0
3.932381506195801,80.0,69.0,74.0,79.0,68.0,75.0
5.049509756796392,45.0,95.0,83.0,46.0,95.0,82.0
3.08113883008419,63.0,9.0,79.0,62.0,8.0,79.0
3.8943803726774897,82.0,12.0,72.0,81.0,11.0,71.0
4.470737319248257,33.0,32.0,78.0,34.0,33.0,79.0
4.412608191037562,52.0,37.0,73.0,51.0,36.0,72.0
3.94960024265562,52.0,37.0,73.0,52.0,38.0,72.0
2.8058837014757785,15.0,52.0,76.0,14.0,53.0,75.0
4.357388321059432,39.0,65.0,78.0,40.0,65.0,79.0
4.2976207903086205,39.0,65.0,78.0,38.0,65.0,79.0
5.147585968149708,49.0,90.0,76.0,50.0,90.0,76.0
4.470737319248257,21.0,5.0,79.0,21.0,5.0,80.0
3.4610880329096947,44.0,21.0,75.0,43.0,21.0,76.0
3.4519675234711604,47.0,54.0,78.0,47.0,53.0,79.0
3.1622776601683795,47.0,54.0,78.0,47.0,55.0,79.0
5.242092160363644,95.0,59.0,74.0,96.0,58.0,74.0
4.242640687119285,70.0,19.0,75.0,70.0,19.0,74.0
4.242640687119285,59.0,23.0,82.0,59.0,24.0,82.0
3.932381506195801,9.0,39.0,80.0,10.0,40.0,80.0
3.932381506195801,79.0,68.0,75.0,80.0,69.0,74.0
3.4610880329096947,43.0,21.0,76.0,44.0,21.0,75.0
4.406760692720545,85.0,54.0,79.0,86.0,54.0,80.0
3.802775637731995,58.0,49.0,79.0,59.0,48.0,79.0
3.4519675234711604,47.0,53.0,79.0,47.0,54.0,78.0
5.147585968149708,76.0,87.0,76.0,76.0,87.0,75.0
3.3839144678161843,39.0,16.0,77.0,38.0,16.0,78.0
3.932381506195801,10.0,40.0,80.0,9.0,39.0,80.0
4.406760692720545,68.0,86.0,77.0,67.0,86.0,78.0
5.049509756796392,46.0,95.0,82.0,45.0,95.0,83.0
3.3839144678161843,38.0,16.0,78.0,39.0,16.0,77.0
3.8708286933869704,30.0,17.0,81.0,31.0,17.0,81.0
4.242640687119285,68.0,30.0,81.0,67.0,31.0,80.0
4.357388321059432,40.0,65.0,79.0,39.0,65.0,78.0
3.1622776601683795,47.0,55.0,79.0,47.0,54.0,78.0
4.406760692720545,86.0,54.0,80.0,85.0,54.0,79.0
5.0,87.0,82.0,80.0,87.0,81.0,80.0
3.8708286933869704,31.0,17.0,81.0,30.0,17.0,81.0
4.470737319248257,34.0,33.0,79.0,33.0,32.0,78.0
4.406760692720545,67.0,86.0,78.0,68.0,86.0,77.0
3.932381506195801,67.0,95.0,86.0,66.0,96.0,85.0
