thickness,x1,y1,z1,x2,y2,z2
4.561552812808831,62.0,76.0,56.0,63.0,77.0,57.0
4.511042555592008,20.0,44.0,47.0,19.0,45.0,46.0
5.385164807134504,17.0,82.0,54.0,18.0,81.0,55.0
5.242092160363644,27.0,33.0,48.0,27.0,32.0,47.0
5.590891021945502,43.0,24.0,52.0,42.0,23.0,51.0
6.432546256711744,30.0,74.0,55.0,29.0,74.0,56.0
3.3166247903554,1.0,55.0,63.0,1.0,56.0,64.0
3.232050807568877,2.0,28.0,63.0,2.0,29.0,63.0
5.0,63.0,78.0,57.0,63.0,77.0,57.0
5.242092160363644,85.0,15.0,52.0,85.0,16.0,51.0
5.238612787525831,4.0,67.0,53.0,3.0,66.0,53.0
4.182873156368473,97.0,6.0,53.0,96.0,5.0,52.0
4.785577734296182,61.0,20.0,53.0,61.0,21.0,52.0
5.787757270691665,46.0,19.0,57.0,47.0,20.0,57.0
3.3166247903554,1.0,56.0,64.0,1.0,55.0,63.0
5.787757270691665,14.0,7.0,58.0,13.0,6.0,59.0
3.232050807568877,2.0,29.0,63.0,2.0,28.0,63.0
4.061552812808831,88.0,57.0,61.0,89.0,56.0,61.0
4.670830100356035,30.0,45.0,63.0,31.0,45.0,62.0
5.385164807134504,18.0,81.0,55.0,17.0,82.0,54.0
5.787757270691665,47.0,20.0,57.0,46.0,19.0,57.0
6.0777536075910294,71.0,48.0,56.0,72.0,49.0,55.0
6.432546256711744,29.0,74.0,56.0,30.0,74.0,55.0
3.4610880329096947,93.0,5.0,71.0,92.0,4.0,71.0
4.7912878474779195,68.0,7.0,63.0,68.0,8.0,63.0
4.561552812808831,63.0,77.0,57.0,62.0,76.0,56.0
5.0,63.0,77.0,57.0,63.0,78.0,57.0
6.4419324679203545,58.0,80.0,65.0,57.0,80.0,65.0
5.787757270691665,13.0,6.0,59.0,14.0,7.0,58.0
4.670830100356035,31.0,45.0,62.0,30.0,45.0,63.0
3.58113883008419,55.0,5.0,73.0,54.0,6.0,74.0
3.6736043311189652,81.0,10.0,64.0,80.0,9.0,65.0
6.283769120200912,76.0,68.0,63.0,76.0,68.0,64.0
3.4610880329096947,92.0,4.0,71.0,93.0,5.0,71.0
3.6736043311189652,80.0,9.0,65.0,81.0,10.0,64.0
4.7912878474779195,68.0,8.0,63.0,68.0,7.0,63.0
6.707789781918034,10.0,24.0,66.0,9.0,24.0,67.0
6.707789781918034,9.0,24.0,67.0,10.0,24.0,66.0
6.745266957812319,48.0,67.0,74.0,49.0,68.0,75.0
6.283769120200912,76.0,68.0,64.0,76.0,68.0,63.0
6.8896358721824225,47.0,93.0,78.0,48.0,92.0,79.0
6.4419324679203545,57.0,80.0,65.0,58.0,80.0,65.0
6.631535340766565,50.0,69.0,75.0,49.0,68.0,75.0
3.6736043311189652,79.0,33.0,74.0,78.0,32.0,75.0
6.8896358721824225,48.0,92.0,79.0,47.0,93.0,78.0
6.120317551718188,12.0,87.0,75.0,13.0,88.0,74.0
6.120317551718188,12.0,87.0,75.0,13.0,86.0,76.0
6.120317551718188,13.0,88.0,74.0,12.0,87.0,75.0
6.269577913672335,76.0,74.0,74.0,75.0,75.0,74.0
3.58113883008419,54.0,6.0,74.0,55.0,5.0,73.0
3.6736043311189652,78.0,32.0,75.0,79.0,33.0,74.0
3.9921490369466133,78.0,32.0,75.0,77.0,32.0,76.0
3.9921490369466133,77.0,32.0,76.0,78.0,32.0,75.0
6.745266957812319,49.0,68.0,75.0,48.0,67.0,74.0
6.631535340766565,49.0,68.0,75.0,50.0,69.0,75.0
6.269577913672335,75.0,75.0,74.0,76.0,74.0,74.0
5.336688998879147,21.0,16.0,79.0,22.0,17.0,80.0
6.120317551718188,13.0,86.0,76.0,12.0,87.0,75.0
5.954488324753502,73.0,28.0,89.0,74.0,27.0,89.0
6.24037034920393,6.0,34.0,82.0,5.0,34.0,83.0
6.518186909071824,25.0,73.0,84.0,24.0,74.0,84.0
5.4311951910930825,85.0,14.0,85.0,85.0,13.0,86.0
4.949489742783178,37.0,15.0,84.0,37.0,16.0,83.0
5.336688998879147,22.0,17.0,80.0,21.0,16.0,79.0
4.949489742783178,37.0,16.0,83.0,37.0,15.0,84.0
6.4802813808674244,21.0,50.0,86.0,20.0,49.0,86.0
6.283769120200912,21.0,50.0,86.0,21.0,50.0,87.0
4.840797604274313,55.0,16.0,88.0,56.0,15.0,89.0
6.24037034920393,5.0,34.0,83.0,6.0,34.0,82.0
3.9240959812916367,65.0,90.0,85.0,64.0,91.0,85.0
6.4802813808674244,20.0,49.0,86.0,21.0,50.0,86.0
6.360926263635488,20.0,49.0,86.0,21.0,50.0,87.0
5.590891021945502,59.0,62.0,88.0,60.0,61.0,87.0
5.098076211353316,47.0,7.0,88.0,47.0,8.0,88.0
5.4311951910930825,85.0,13.0,86.0,85.0,14.0,85.0
5.290658614920568,85.0,13.0,86.0,85.0,12.0,87.0
6.518186909071824,24.0,74.0,84.0,25.0,73.0,84.0
4.740777590261098,81.0,29.0,91.0,80.0,30.0,91.0
4.740777590261098,81.0,29.0,91.0,82.0,29.0,91.0
5.590891021945502,60.0,61.0,87.0,59.0,62.0,88.0
5.872281323269014,20.0,83.0,95.0,19.0,84.0,96.0
3.9240959812916367,64.0,91.0,85.0,65.0,90.0,85.0
5.290658614920568,85.0,12.0,87.0,85.0,13.0,86.0
4.785577734296182,89.0,31.0,91.0,88.0,32.0,90.0
5.830321214818822,37.0,38.0,86.0,36.0,38.0,86.0
6.283769120200912,21.0,50.0,87.0,21.0,50.0,86.0
6.360926263635488,21.0,50.0,87.0,20.0,49.0,86.0
6.360926263635488,5.0,71.0,96.0,5.0,70.0,95.0
4.949489742783178,15.0,15.0,89.0,16.0,16.0,90.0
5.098076211353316,47.0,8.0,88.0,47.0,7.0,88.0
4.840797604274313,56.0,15.0,89.0,55.0,16.0,88.0
4.949489742783178,16.0,16.0,90.0,15.0,15.0,89.0
5.954488324753502,74.0,27.0,89.0,73.0,28.0,89.0
4.740777590261098,80.0,30.0,91.0,81.0,29.0,91.0
5.0990195135927845,88.0,33.0,90.0,88.0,32.0,90.0
4.740777590261098,82.0,29.0,91.0,81.0,29.0,91.0
4.182873156368473,59.0,34.0,93.0,58.0,35.0,92.0
5.049509756796392,70.0,92.0,92.0,70.0,93.0,93.0
5.372281323269014,96.0,15.0,95.0,95.0,16.0,94.0
5.372281323269014,95.0,16.0,94.0,96.0,15.0,95.0
5.049509756796392,70.0,93.0,93.0,70.0,92.0,92.0
4.785577734296182,70.0,93.0,93.0,69.0,94.0,94.0
4.182873156368473,58.0,35.0,92.0,59.0,34.0,93.0
4.785577734296182,69.0,94.0,94.0,70.0,93.0,93.0
6.360926263635488,5.0,70.0,95.0,5.0,71.0,96.0
5.872281323269014,19.0,84.0,96.0,20.0,83.0,95.0
1.0,0.0,1.0,99.0,1.0,1.0,99.0
1.0,1.0,1.0,99.0,2.0,1.0,99.0
1.2071067811865475,2.0,1.0,99.0,3.0,1.0,99.0
1.4142135623730951,3.0,1.0,99.0,4.0,1.0,98.0
1.5731321849709863,4.0,1.0,98.0,5.0,1.0,98.0
1.8660254037844386,5.0,1.0,98.0,6.0,1.0,97.0
1.0,0.0,8.0,99.0,0.0,9.0,99.0
3.6736043311189652,1.0,4.0,13.0,1.0,4.0,14.0
3.2169892001050897,1.0,4.0,14.0,1.0,4.0,15.0
2.53224755112299,1.0,4.0,15.0,1.0,4.0,16.0
2.23606797749979,1.0,4.0,16.0,0.0,3.0,17.0
2.118033988749895,0.0,3.0,17.0,0.0,3.0,18.0
2.0,0.0,3.0,18.0,0.0,3.0,19.0
2.0,0.0,3.0,19.0,0.0,3.0,20.0
2.118033988749895,0.0,3.0,20.0,0.0,3.0,21.0
2.23606797749979,0.0,3.0,21.0,1.0,2.0,22.0
2.342778860141484,1.0,2.0,22.0,1.0,2.0,23.0
2.6389584337646843,1.0,2.0,23.0,1.0,3.0,24.0
2.6389584337646843,1.0,3.0,24.0,1.0,4.0,25.0
2.6389584337646843,1.0,4.0,25.0,1.0,5.0,26.0
3.2169892001050897,1.0,5.0,26.0,1.0,6.0,27.0
3.605551275463989,1.0,6.0,27.0,2.0,7.0,28.0
3.9240959812916367,2.0,7.0,28.0,2.0,8.0,28.0
4.570810086342821,2.0,8.0,28.0,3.0,9.0,29.0
4.949489742783178,3.0,9.0,29.0,4.0,10.0,29.0
5.0,4.0,10.0,29.0,3.0,11.0,29.0
3.7416573867739413,1.0,4.0,13.0,1.0,5.0,12.0
3.7416573867739413,1.0,5.0,12.0,1.0,6.0,11.0
3.285042255760066,1.0,4.0,13.0,2.0,3.0,13.0
2.53224755112299,2.0,3.0,13.0,3.0,3.0,13.0
2.118033988749895,3.0,3.0,13.0,4.0,2.0,14.0
2.0,4.0,2.0,14.0,5.0,1.0,14.0
1.7071067811865475,5.0,1.0,14.0,6.0,1.0,14.0
1.2071067811865475,6.0,1.0,14.0,7.0,1.0,14.0
1.0,7.0,1.0,14.0,8.0,1.0,15.0
1.0,8.0,1.0,15.0,9.0,1.0,15.0
1.0,9.0,1.0,15.0,10.0,1.0,16.0
1.0,10.0,1.0,16.0,11.0,1.0,17.0
1.2071067811865475,11.0,1.0,17.0,12.0,1.0,17.0
1.7071067811865475,12.0,1.0,17.0,13.0,1.0,17.0
2.0,13.0,1.0,17.0,14.0,2.0,17.0
2.118033988749895,14.0,2.0,17.0,15.0,3.0,18.0
3.4519675234711604,1.0,6.0,11.0,1.0,5.0,10.0
2.995352392457285,1.0,5.0,10.0,1.0,4.0,9.0
2.914213562373095,1.0,4.0,9.0,1.0,4.0,8.0
3.0,1.0,4.0,8.0,1.0,3.0,7.0
3.302775637731995,1.0,3.0,7.0,1.0,3.0,6.0
3.605551275463989,1.0,3.0,6.0,2.0,3.0,5.0
3.4610880329096947,2.0,3.0,5.0,3.0,3.0,4.0
3.4610880329096947,3.0,3.0,4.0,4.0,2.0,4.0
3.302775637731995,4.0,2.0,4.0,5.0,2.0,3.0
2.724744871391589,5.0,2.0,3.0,6.0,2.0,3.0
2.342778860141484,6.0,2.0,3.0,7.0,2.0,3.0
2.23606797749979,7.0,2.0,3.0,8.0,1.0,3.0
2.23606797749979,8.0,1.0,3.0,9.0,1.0,4.0
2.118033988749895,9.0,1.0,4.0,10.0,1.0,5.0
1.8660254037844386,10.0,1.0,5.0,11.0,1.0,5.0
1.5731321849709863,11.0,1.0,5.0,12.0,1.0,5.0
1.4142135623730951,12.0,1.0,5.0,13.0,1.0,6.0
1.5731321849709863,13.0,1.0,6.0,14.0,1.0,7.0
1.9840593925343335,14.0,1.0,7.0,15.0,1.0,7.0
2.23606797749979,15.0,1.0,7.0,16.0,2.0,8.0
2.53224755112299,16.0,2.0,8.0,17.0,2.0,8.0
3.1462643699419726,17.0,2.0,8.0,18.0,2.0,8.0
3.232050807568877,18.0,2.0,8.0,19.0,3.0,9.0
3.1583123951777,19.0,3.0,9.0,20.0,4.0,9.0
3.5291410885646703,20.0,4.0,9.0,21.0,5.0,9.0
3.7416573867739413,1.0,6.0,11.0,2.0,7.0,12.0
4.050278165157308,2.0,7.0,12.0,2.0,8.0,12.0
4.241002284579167,2.0,8.0,12.0,2.0,9.0,12.0
3.5615528128088303,2.0,9.0,12.0,3.0,10.0,11.0
3.5,3.0,10.0,11.0,4.0,10.0,12.0
3.08113883008419,1.0,13.0,37.0,1.0,12.0,38.0
3.0,1.0,12.0,38.0,1.0,12.0,39.0
3.0,1.0,12.0,39.0,1.0,11.0,40.0
3.0,1.0,11.0,40.0,1.0,11.0,41.0
3.1583123951777,1.0,11.0,41.0,1.0,10.0,42.0
3.71986520798653,1.0,10.0,42.0,1.0,9.0,43.0
3.8643284505408246,1.0,9.0,43.0,2.0,9.0,44.0
3.9240959812916367,2.0,9.0,44.0,2.0,9.0,45.0
4.621320343559642,2.0,9.0,45.0,2.0,9.0,46.0
5.0,2.0,9.0,46.0,3.0,8.0,47.0
3.23945122526189,1.0,13.0,37.0,1.0,13.0,36.0
3.5291410885646703,1.0,13.0,36.0,1.0,13.0,35.0
3.6736043311189652,1.0,13.0,35.0,2.0,13.0,34.0
3.9240959812916367,2.0,13.0,34.0,2.0,13.0,33.0
4.621320343559642,2.0,13.0,33.0,2.0,13.0,32.0
5.192582403567252,2.0,13.0,32.0,3.0,12.0,31.0
5.7339636687163615,3.0,12.0,31.0,3.0,12.0,30.0
5.541381265149109,3.0,12.0,30.0,3.0,11.0,29.0
3.08113883008419,1.0,13.0,37.0,1.0,14.0,37.0
3.0,1.0,14.0,37.0,1.0,15.0,37.0
3.0,1.0,15.0,37.0,1.0,16.0,38.0
3.08113883008419,1.0,16.0,38.0,1.0,17.0,38.0
3.23945122526189,1.0,17.0,38.0,1.0,18.0,39.0
3.5291410885646703,1.0,18.0,39.0,1.0,19.0,39.0
3.7416573867739413,1.0,19.0,39.0,2.0,20.0,39.0
3.8708286933869704,2.0,20.0,39.0,2.0,21.0,39.0
4.0,2.0,21.0,39.0,2.0,22.0,39.0
4.2912878474779195,2.0,22.0,39.0,2.0,23.0,40.0
4.58257569495584,2.0,23.0,40.0,3.0,24.0,40.0
3.2169892001050897,1.0,20.0,20.0,1.0,19.0,19.0
2.6389584337646843,1.0,19.0,19.0,0.0,18.0,18.0
2.224744871391589,0.0,18.0,18.0,0.0,17.0,17.0
2.0,0.0,17.0,17.0,0.0,16.0,16.0
2.118033988749895,0.0,16.0,16.0,0.0,15.0,15.0
2.23606797749979,0.0,15.0,15.0,1.0,14.0,14.0
2.618033988749895,1.0,14.0,14.0,1.0,13.0,13.0
3.302775637731995,1.0,13.0,13.0,2.0,12.0,12.0
3.802775637731995,2.0,12.0,12.0,3.0,11.0,12.0
4.0,3.0,11.0,12.0,4.0,10.0,12.0
3.605551275463989,1.0,20.0,20.0,1.0,20.0,21.0
3.6736043311189652,1.0,20.0,21.0,1.0,20.0,22.0
3.6736043311189652,1.0,20.0,22.0,1.0,20.0,23.0
3.8643284505408246,1.0,20.0,23.0,1.0,19.0,24.0
3.8643284505408246,1.0,19.0,24.0,2.0,18.0,25.0
3.8643284505408246,2.0,18.0,25.0,2.0,17.0,26.0
3.8643284505408246,2.0,17.0,26.0,3.0,16.0,26.0
3.9240959812916367,3.0,16.0,26.0,3.0,15.0,27.0
4.412608191037562,3.0,15.0,27.0,4.0,14.0,28.0
3.4610880329096947,1.0,20.0,20.0,2.0,21.0,19.0
3.5291410885646703,2.0,21.0,19.0,2.0,22.0,19.0
3.8708286933869704,2.0,22.0,19.0,2.0,23.0,18.0
3.58113883008419,2.0,23.0,18.0,3.0,24.0,17.0
3.4519675234711604,3.0,24.0,17.0,4.0,25.0,17.0
3.6736043311189652,4.0,25.0,17.0,5.0,26.0,16.0
3.9240959812916367,5.0,26.0,16.0,6.0,26.0,16.0
4.570810086342821,6.0,26.0,16.0,7.0,26.0,16.0
4.949489742783178,7.0,26.0,16.0,8.0,26.0,15.0
5.458039891549808,8.0,26.0,15.0,9.0,27.0,15.0
2.342778860141484,1.0,97.0,98.0,2.0,97.0,98.0
2.724744871391589,2.0,97.0,98.0,3.0,97.0,98.0
3.0,3.0,97.0,98.0,4.0,97.0,97.0
3.1583123951777,4.0,97.0,97.0,5.0,97.0,97.0
3.4610880329096947,5.0,97.0,97.0,6.0,97.0,97.0
3.4610880329096947,6.0,97.0,97.0,7.0,97.0,96.0
5.049509756796392,2.0,7.0,47.0,2.0,6.0,46.0
4.7912878474779195,2.0,6.0,46.0,2.0,5.0,45.0
4.2912878474779195,2.0,5.0,45.0,2.0,4.0,44.0
3.8708286933869704,2.0,4.0,44.0,3.0,3.0,44.0
3.6736043311189652,3.0,3.0,44.0,4.0,2.0,44.0
3.0275205091235833,4.0,2.0,44.0,5.0,2.0,43.0
4.670830100356035,2.0,7.0,47.0,2.0,6.0,48.0
3.9240959812916367,2.0,6.0,48.0,3.0,6.0,49.0
3.4610880329096947,3.0,6.0,49.0,3.0,5.0,50.0
3.1583123951777,3.0,5.0,50.0,3.0,4.0,51.0
3.0,3.0,4.0,51.0,3.0,3.0,52.0
4.527355824977709,2.0,22.0,64.0,2.0,21.0,64.0
4.740777590261098,2.0,21.0,64.0,2.0,20.0,64.0
4.949489742783178,2.0,20.0,64.0,2.0,19.0,64.0
5.0,2.0,19.0,64.0,3.0,18.0,64.0
4.949489742783178,3.0,18.0,64.0,4.0,17.0,64.0
4.898979485566356,4.0,17.0,64.0,5.0,16.0,65.0
4.740777590261098,5.0,16.0,65.0,6.0,16.0,65.0
4.527355824977709,6.0,16.0,65.0,7.0,16.0,65.0
4.928650381067042,7.0,16.0,65.0,8.0,15.0,65.0
5.564863726836267,8.0,15.0,65.0,9.0,14.0,65.0
4.2976207903086205,2.0,22.0,64.0,2.0,23.0,63.0
3.71986520798653,2.0,23.0,63.0,2.0,24.0,62.0
3.4610880329096947,2.0,24.0,62.0,1.0,25.0,61.0
3.3839144678161843,1.0,25.0,61.0,1.0,26.0,60.0
3.08113883008419,1.0,26.0,60.0,1.0,26.0,59.0
3.0,1.0,26.0,59.0,1.0,27.0,58.0
3.08113883008419,1.0,27.0,58.0,1.0,27.0,57.0
3.4519675234711604,1.0,27.0,57.0,1.0,28.0,56.0
3.932381506195801,1.0,28.0,56.0,1.0,28.0,55.0
4.406760692720545,1.0,28.0,55.0,2.0,29.0,54.0
5.260683827334365,2.0,29.0,54.0,2.0,30.0,53.0
4.2976207903086205,2.0,22.0,64.0,2.0,23.0,65.0
4.061552812808831,2.0,23.0,65.0,2.0,24.0,65.0
3.8708286933869704,2.0,24.0,65.0,2.0,25.0,65.0
3.9921490369466133,2.0,25.0,65.0,2.0,26.0,66.0
4.182873156368473,2.0,26.0,66.0,3.0,27.0,67.0
4.35284066028675,3.0,27.0,67.0,3.0,28.0,68.0
4.840797604274313,3.0,28.0,68.0,4.0,29.0,69.0
5.4217910800654066,4.0,29.0,69.0,5.0,30.0,70.0
5.372281323269014,5.0,30.0,70.0,6.0,31.0,69.0
4.8893640588312355,2.0,24.0,49.0,2.0,23.0,50.0
5.098076211353316,2.0,23.0,50.0,2.0,22.0,50.0
4.73606797749979,2.0,22.0,50.0,3.0,21.0,50.0
4.357388321059432,3.0,21.0,50.0,4.0,20.0,50.0
4.182873156368473,4.0,20.0,50.0,5.0,19.0,50.0
4.061552812808831,5.0,19.0,50.0,6.0,18.0,50.0
4.2912878474779195,6.0,18.0,50.0,7.0,18.0,51.0
4.7912878474779195,7.0,18.0,51.0,8.0,17.0,51.0
5.238612787525831,8.0,17.0,51.0,9.0,16.0,51.0
4.35284066028675,2.0,24.0,49.0,2.0,25.0,48.0
4.061552812808831,2.0,25.0,48.0,2.0,25.0,47.0
4.0,2.0,25.0,47.0,2.0,25.0,46.0
4.061552812808831,2.0,25.0,46.0,2.0,25.0,45.0
4.2976207903086205,2.0,25.0,45.0,2.0,25.0,44.0
4.685557720282968,2.0,25.0,44.0,2.0,25.0,43.0
5.142072146350429,2.0,25.0,43.0,2.0,25.0,42.0
5.142072146350429,2.0,25.0,42.0,2.0,25.0,41.0
4.740777590261098,2.0,25.0,41.0,3.0,24.0,40.0
4.740777590261098,2.0,24.0,49.0,2.0,25.0,50.0
4.740777590261098,2.0,25.0,50.0,2.0,26.0,50.0
