thickness,x1,y1,z1,x2,y2,z2
5.458039891549808,45.0,55.0,62.0,44.0,55.0,61.0
5.0,82.0,4.0,65.0,83.0,4.0,65.0
6.164414002968976,81.0,26.0,64.0,81.0,25.0,65.0
5.0990195135927845,68.0,58.0,65.0,67.0,59.0,64.0
5.541381265149109,37.0,43.0,71.0,36.0,43.0,70.0
4.621320343559642,19.0,77.0,70.0,20.0,78.0,71.0
5.290658614920568,51.0,9.0,69.0,51.0,10.0,70.0
5.610894110794845,11.0,46.0,65.0,10.0,45.0,66.0
4.527355824977709,7.0,64.0,69.0,6.0,64.0,68.0
5.098076211353316,10.0,12.0,69.0,10.0,13.0,70.0
5.049509756796392,10.0,12.0,69.0,11.0,11.0,70.0
6.164414002968976,81.0,25.0,65.0,81.0,26.0,64.0
5.147585968149708,42.0,64.0,77.0,42.0,63.0,77.0
7.210769158911685,78.0,29.0,69.0,78.0,28.0,70.0
5.541381265149109,36.0,43.0,70.0,37.0,43.0,71.0
5.0,22.0,58.0,70.0,23.0,59.0,69.0
5.049509756796392,71.0,55.0,70.0,71.0,54.0,71.0
4.581275857411505,3.0,93.0,75.0,4.0,94.0,74.0
4.949489742783178,64.0,9.0,75.0,64.0,8.0,76.0
5.610894110794845,10.0,45.0,66.0,11.0,46.0,65.0
3.8708286933869704,88.0,5.0,75.0,88.0,6.0,76.0
5.0,23.0,59.0,69.0,22.0,58.0,70.0
4.949489742783178,4.0,63.0,68.0,4.0,64.0,67.0
5.098076211353316,10.0,13.0,70.0,10.0,12.0,69.0
5.90089044769421,19.0,21.0,73.0,20.0,20.0,74.0
5.049509756796392,71.0,54.0,71.0,71.0,55.0,70.0
4.527355824977709,6.0,64.0,68.0,7.0,64.0,69.0
5.242092160363644,55.0,92.0,70.0,54.0,92.0,70.0
5.290658614920568,51.0,10.0,70.0,51.0,9.0,69.0
5.049509756796392,11.0,11.0,70.0,10.0,12.0,69.0
7.210769158911685,78.0,28.0,70.0,78.0,29.0,69.0
7.671183818789533,78.0,28.0,70.0,77.0,29.0,71.0
3.702459173643832,70.0,70.0,75.0,69.0,70.0,76.0
5.242092160363644,54.0,92.0,70.0,55.0,92.0,70.0
6.555664084966109,50.0,19.0,70.0,49.0,20.0,71.0
6.555664084966109,49.0,20.0,71.0,50.0,19.0,70.0
7.671183818789533,77.0,29.0,71.0,78.0,28.0,70.0
4.621320343559642,20.0,78.0,71.0,19.0,77.0,70.0
4.570810086342821,20.0,78.0,71.0,19.0,79.0,71.0
5.90089044769421,20.0,20.0,74.0,19.0,21.0,73.0
5.147585968149708,42.0,63.0,77.0,42.0,64.0,77.0
4.570810086342821,19.0,79.0,71.0,20.0,78.0,71.0
3.6736043311189652,41.0,92.0,73.0,40.0,91.0,73.0
3.605551275463989,92.0,15.0,75.0,92.0,14.0,75.0
3.8708286933869704,88.0,6.0,76.0,88.0,5.0,75.0
3.605551275463989,92.0,14.0,75.0,92.0,15.0,75.0
4.845207879911715,22.0,36.0,75.0,23.0,36.0,74.0
3.6736043311189652,40.0,91.0,73.0,41.0,92.0,73.0
4.581275857411505,4.0,94.0,74.0,3.0,93.0,75.0
3.5291410885646703,95.0,2.0,86.0,96.0,3.0,86.0
6.535533905932738,59.0,24.0,82.0,60.0,25.0,81.0
4.949489742783178,64.0,8.0,76.0,64.0,9.0,75.0
3.602879500955848,66.0,3.0,90.0,67.0,2.0,89.0
5.477225575051661,79.0,10.0,83.0,79.0,10.0,82.0
4.99899949957957,57.0,50.0,80.0,58.0,51.0,81.0
3.702459173643832,69.0,70.0,76.0,70.0,70.0,75.0
3.602879500955848,67.0,2.0,89.0,66.0,3.0,90.0
5.477225575051661,79.0,10.0,82.0,79.0,10.0,83.0
6.594472315453615,23.0,58.0,84.0,23.0,59.0,83.0
4.99899949957957,58.0,51.0,81.0,57.0,50.0,80.0
6.082762530298219,51.0,47.0,86.0,50.0,48.0,86.0
6.594472315453615,23.0,59.0,83.0,23.0,58.0,84.0
5.142072146350429,53.0,87.0,89.0,53.0,88.0,90.0
3.5291410885646703,96.0,3.0,86.0,95.0,2.0,86.0
5.91547594742265,70.0,27.0,91.0,70.0,28.0,92.0
6.082762530298219,50.0,48.0,86.0,51.0,47.0,86.0
6.555664084966109,25.0,67.0,88.0,25.0,67.0,89.0
4.123105625617661,76.0,21.0,93.0,77.0,22.0,93.0
5.142072146350429,53.0,88.0,90.0,53.0,87.0,89.0
6.555664084966109,25.0,67.0,89.0,25.0,67.0,88.0
3.6736043311189652,76.0,3.0,91.0,77.0,2.0,92.0
5.91547594742265,77.0,66.0,89.0,76.0,66.0,90.0
5.91547594742265,76.0,66.0,90.0,77.0,66.0,89.0
4.719396554912958,64.0,9.0,95.0,65.0,8.0,96.0
3.6736043311189652,77.0,2.0,92.0,76.0,3.0,91.0
4.123105625617661,77.0,22.0,93.0,76.0,21.0,93.0
5.91547594742265,70.0,28.0,92.0,70.0,27.0,91.0
4.719396554912958,65.0,8.0,96.0,64.0,9.0,95.0
4.182873156368473,81.0,24.0,94.0,82.0,23.0,95.0
4.182873156368473,82.0,23.0,95.0,81.0,24.0,94.0
2.118033988749895,0.0,93.0,20.0,0.0,92.0,19.0
2.23606797749979,0.0,92.0,19.0,1.0,91.0,18.0
2.342778860141484,1.0,91.0,18.0,1.0,90.0,17.0
2.724744871391589,1.0,90.0,17.0,2.0,89.0,16.0
3.302775637731995,2.0,89.0,16.0,3.0,88.0,15.0
3.6736043311189652,3.0,88.0,15.0,4.0,88.0,15.0
3.6736043311189652,4.0,88.0,15.0,5.0,89.0,14.0
3.605551275463989,5.0,89.0,14.0,6.0,89.0,13.0
2.0,0.0,93.0,20.0,0.0,93.0,21.0
2.0,0.0,93.0,21.0,0.0,92.0,22.0
2.118033988749895,0.0,92.0,22.0,0.0,92.0,23.0
2.342778860141484,0.0,92.0,23.0,0.0,92.0,24.0
2.342778860141484,0.0,92.0,24.0,1.0,93.0,25.0
2.53224755112299,1.0,93.0,25.0,1.0,92.0,26.0
3.1462643699419726,1.0,92.0,26.0,1.0,92.0,27.0
3.390363202746577,1.0,92.0,27.0,2.0,91.0,28.0
3.7796327387373423,2.0,91.0,28.0,2.0,91.0,29.0
4.621320343559642,2.0,91.0,29.0,2.0,91.0,30.0
5.049509756796392,2.0,91.0,30.0,3.0,91.0,31.0
1.8660254037844386,0.0,93.0,20.0,0.0,94.0,20.0
1.5731321849709863,0.0,94.0,20.0,0.0,95.0,20.0
1.5731321849709863,0.0,95.0,20.0,0.0,96.0,20.0
2.0907702751760278,0.0,96.0,20.0,0.0,97.0,19.0
2.342778860141484,0.0,97.0,19.0,1.0,98.0,19.0
2.23606797749979,1.0,98.0,19.0,2.0,98.0,18.0
2.118033988749895,2.0,98.0,18.0,3.0,98.0,17.0
2.118033988749895,3.0,98.0,17.0,4.0,98.0,16.0
2.342778860141484,4.0,98.0,16.0,5.0,98.0,16.0
2.724744871391589,5.0,98.0,16.0,6.0,98.0,15.0
3.0,6.0,98.0,15.0,7.0,97.0,14.0
1.4142135623730951,0.0,98.0,52.0,1.0,98.0,52.0
1.7071067811865475,1.0,98.0,52.0,2.0,99.0,52.0
1.7071067811865475,2.0,99.0,52.0,3.0,99.0,52.0
1.2071067811865475,3.0,99.0,52.0,4.0,99.0,53.0
1.0,4.0,99.0,53.0,5.0,99.0,53.0
1.0,5.0,99.0,53.0,6.0,99.0,53.0
1.2071067811865475,6.0,99.0,53.0,7.0,99.0,53.0
1.7071067811865475,7.0,99.0,53.0,8.0,99.0,54.0
3.0,1.0,22.0,47.0,1.0,21.0,48.0
3.0,1.0,21.0,48.0,1.0,21.0,49.0
3.0,1.0,21.0,49.0,1.0,21.0,50.0
3.08113883008419,1.0,21.0,50.0,1.0,21.0,51.0
3.3839144678161843,1.0,21.0,51.0,1.0,21.0,52.0
3.605551275463989,1.0,21.0,52.0,2.0,21.0,53.0
3.605551275463989,2.0,21.0,53.0,3.0,22.0,54.0
3.8643284505408246,3.0,22.0,54.0,3.0,21.0,55.0
3.08113883008419,1.0,22.0,47.0,1.0,22.0,46.0
3.3839144678161843,1.0,22.0,46.0,1.0,21.0,45.0
3.8643284505408246,1.0,21.0,45.0,1.0,21.0,44.0
3.932381506195801,1.0,21.0,44.0,2.0,21.0,43.0
4.050278165157308,2.0,21.0,43.0,2.0,21.0,42.0
4.872031875337589,2.0,21.0,42.0,2.0,20.0,41.0
5.385164807134504,2.0,20.0,41.0,3.0,19.0,40.0
3.0,1.0,22.0,47.0,1.0,23.0,47.0
2.724744871391589,1.0,23.0,47.0,1.0,24.0,47.0
2.342778860141484,1.0,24.0,47.0,1.0,25.0,47.0
2.118033988749895,1.0,25.0,47.0,1.0,26.0,47.0
2.0,1.0,26.0,47.0,1.0,27.0,47.0
2.0,1.0,27.0,47.0,1.0,28.0,47.0
2.118033988749895,1.0,28.0,47.0,1.0,29.0,47.0
2.618033988749895,1.0,29.0,47.0,1.0,30.0,48.0
3.302775637731995,1.0,30.0,48.0,1.0,31.0,49.0
3.8643284505408246,1.0,31.0,49.0,2.0,32.0,50.0
4.2976207903086205,2.0,32.0,50.0,3.0,33.0,51.0
2.618033988749895,1.0,60.0,71.0,1.0,61.0,70.0
2.23606797749979,1.0,61.0,70.0,1.0,61.0,69.0
2.118033988749895,1.0,61.0,69.0,1.0,62.0,68.0
2.0,1.0,62.0,68.0,1.0,62.0,67.0
2.0,1.0,62.0,67.0,1.0,62.0,66.0
2.118033988749895,1.0,62.0,66.0,1.0,63.0,65.0
2.618033988749895,1.0,63.0,65.0,1.0,64.0,64.0
3.3708286933869704,1.0,64.0,64.0,1.0,65.0,63.0
3.932381506195801,1.0,65.0,63.0,2.0,66.0,62.0
4.241002284579167,2.0,66.0,62.0,3.0,66.0,61.0
2.914213562373095,1.0,60.0,71.0,1.0,61.0,72.0
2.53224755112299,1.0,61.0,72.0,1.0,62.0,73.0
2.118033988749895,1.0,62.0,73.0,1.0,63.0,73.0
2.0,1.0,63.0,73.0,1.0,64.0,74.0
2.118033988749895,1.0,64.0,74.0,1.0,65.0,75.0
2.618033988749895,1.0,65.0,75.0,1.0,66.0,76.0
3.3708286933869704,1.0,66.0,76.0,1.0,67.0,77.0
3.5291410885646703,1.0,67.0,77.0,2.0,68.0,78.0
2.724744871391589,1.0,60.0,71.0,2.0,59.0,71.0
2.724744871391589,2.0,59.0,71.0,3.0,59.0,72.0
2.914213562373095,3.0,59.0,72.0,4.0,58.0,72.0
2.914213562373095,4.0,58.0,72.0,5.0,58.0,73.0
3.302775637731995,5.0,58.0,73.0,6.0,58.0,73.0
3.6736043311189652,6.0,58.0,73.0,7.0,57.0,73.0
4.162116540864891,7.0,57.0,73.0,8.0,57.0,74.0
4.58257569495584,8.0,57.0,74.0,9.0,56.0,75.0
3.302775637731995,1.0,74.0,51.0,1.0,73.0,50.0
3.0,1.0,73.0,50.0,1.0,72.0,49.0
3.0,1.0,72.0,49.0,1.0,71.0,48.0
2.914213562373095,1.0,71.0,48.0,1.0,71.0,47.0
2.8284271247461903,1.0,71.0,47.0,1.0,71.0,46.0
2.8284271247461903,1.0,71.0,46.0,1.0,71.0,45.0
3.2169892001050897,1.0,71.0,45.0,1.0,70.0,44.0
3.3839144678161843,1.0,70.0,44.0,2.0,70.0,43.0
3.702459173643832,2.0,70.0,43.0,2.0,69.0,42.0
3.9240959812916367,2.0,69.0,42.0,3.0,70.0,41.0
3.605551275463989,1.0,74.0,51.0,1.0,73.0,52.0
3.3839144678161843,1.0,73.0,52.0,1.0,72.0,53.0
2.995352392457285,1.0,72.0,53.0,1.0,71.0,54.0
2.6389584337646843,1.0,71.0,54.0,1.0,70.0,54.0
2.449489742783178,1.0,70.0,54.0,1.0,69.0,55.0
2.342778860141484,1.0,69.0,55.0,2.0,68.0,56.0
2.776346383927595,2.0,68.0,56.0,1.0,68.0,57.0
3.5291410885646703,1.0,68.0,57.0,1.0,67.0,58.0
3.7416573867739413,1.0,67.0,58.0,2.0,67.0,59.0
4.216036573298686,2.0,67.0,59.0,2.0,66.0,60.0
4.524657351682052,2.0,66.0,60.0,3.0,66.0,61.0
3.6736043311189652,1.0,74.0,51.0,2.0,75.0,52.0
3.932381506195801,2.0,75.0,52.0,2.0,76.0,52.0
4.182873156368473,2.0,76.0,52.0,2.0,77.0,52.0
4.412608191037562,2.0,77.0,52.0,2.0,78.0,52.0
4.840797604274313,2.0,78.0,52.0,3.0,79.0,52.0
5.377936881542583,3.0,79.0,52.0,4.0,80.0,52.0
5.8698083898953,4.0,80.0,52.0,5.0,81.0,52.0
3.1583123951777,1.0,97.0,65.0,2.0,97.0,65.0
3.08113883008419,2.0,97.0,65.0,3.0,97.0,66.0
3.23945122526189,3.0,97.0,66.0,4.0,97.0,66.0
3.4610880329096947,4.0,97.0,66.0,5.0,97.0,66.0
3.6736043311189652,5.0,97.0,66.0,6.0,97.0,66.0
3.932381506195801,6.0,97.0,66.0,7.0,97.0,66.0
2.8058837014757785,2.0,14.0,8.0,1.0,13.0,8.0
2.342778860141484,1.0,13.0,8.0,0.0,12.0,8.0
1.8251407699364424,0.0,12.0,8.0,0.0,11.0,7.0
1.2071067811865475,0.0,11.0,7.0,0.0,10.0,6.0
1.0,0.0,10.0,6.0,0.0,9.0,6.0
1.2071067811865475,0.0,9.0,6.0,0.0,8.0,6.0
1.8251407699364424,0.0,8.0,6.0,0.0,7.0,5.0
2.618033988749895,0.0,7.0,5.0,1.0,6.0,4.0
3.302775637731995,1.0,6.0,4.0,2.0,5.0,3.0
3.6736043311189652,2.0,5.0,3.0,3.0,4.0,3.0
4.10689667088676,3.0,4.0,3.0,4.0,4.0,2.0
4.527355824977709,4.0,4.0,2.0,5.0,4.0,2.0
4.740777590261098,5.0,4.0,2.0,6.0,4.0,2.0
4.511042555592008,6.0,4.0,2.0,7.0,3.0,3.0
4.2976207903086205,7.0,3.0,3.0,8.0,3.0,3.0
4.357388321059432,8.0,3.0,3.0,9.0,4.0,4.0
3.4519675234711604,2.0,14.0,8.0,1.0,15.0,7.0
3.5291410885646703,1.0,15.0,7.0,1.0,16.0,6.0
