thickness,x1,y1,z1,x2,y2,z2
3.285042255760066,90.0,6.0,14.0,90.0,5.0,15.0
1.8251407699364424,17.0,15.0,14.0,18.0,15.0,13.0
1.7071067811865475,17.0,15.0,14.0,18.0,15.0,14.0
2.53224755112299,27.0,54.0,14.0,28.0,53.0,14.0
2.342778860141484,27.0,54.0,14.0,28.0,54.0,14.0
1.3660254037844386,86.0,6.0,16.0,86.0,7.0,15.0
1.2071067811865475,86.0,6.0,16.0,87.0,6.0,16.0
1.618033988749895,86.0,6.0,16.0,87.0,7.0,16.0
1.0,86.0,6.0,16.0,86.0,5.0,17.0
2.342778860141484,66.0,32.0,16.0,65.0,33.0,17.0
2.118033988749895,66.0,32.0,16.0,67.0,32.0,16.0
2.118033988749895,88.0,3.0,17.0,89.0,3.0,17.0
1.8660254037844386,88.0,3.0,17.0,87.0,4.0,17.0
1.8660254037844386,88.0,3.0,17.0,89.0,2.0,16.0
1.7071067811865475,88.0,3.0,17.0,88.0,2.0,16.0
2.224744871391589,88.0,3.0,17.0,87.0,2.0,17.0
2.118033988749895,88.0,3.0,17.0,88.0,4.0,17.0
2.5,88.0,3.0,17.0,87.0,3.0,18.0
2.118033988749895,89.0,3.0,17.0,88.0,3.0,17.0
1.9840593925343335,89.0,3.0,17.0,89.0,2.0,16.0
2.342778860141484,89.0,3.0,17.0,90.0,4.0,16.0
1.8251407699364424,89.0,3.0,17.0,88.0,2.0,16.0
2.23606797749979,89.0,3.0,17.0,88.0,4.0,17.0
2.414213562373095,49.0,36.0,20.0,48.0,37.0,20.0
2.342778860141484,78.0,62.0,20.0,77.0,63.0,20.0
1.9840593925343335,60.0,62.0,22.0,59.0,63.0,22.0
3.6736043311189652,85.0,7.0,27.0,84.0,7.0,28.0
3.9240959812916367,85.0,7.0,27.0,85.0,8.0,28.0
3.3839144678161843,85.0,7.0,27.0,85.0,6.0,28.0
3.4610880329096947,85.0,7.0,27.0,86.0,6.0,28.0
3.2169892001050897,62.0,9.0,27.0,61.0,8.0,28.0
3.072525957550795,62.0,9.0,27.0,63.0,8.0,28.0
2.53224755112299,62.0,9.0,27.0,63.0,9.0,27.0
2.53224755112299,62.0,9.0,27.0,63.0,10.0,27.0
3.285042255760066,62.0,9.0,27.0,62.0,8.0,28.0
2.118033988749895,72.0,69.0,27.0,72.0,70.0,27.0
2.0,95.0,69.0,27.0,94.0,69.0,28.0
2.0,95.0,69.0,27.0,96.0,70.0,28.0
3.6736043311189652,84.0,7.0,28.0,85.0,7.0,27.0
3.9921490369466133,84.0,7.0,28.0,85.0,8.0,28.0
3.4519675234711604,84.0,7.0,28.0,85.0,6.0,28.0
3.09557356477856,84.0,7.0,28.0,84.0,6.0,29.0
3.2169892001050897,61.0,8.0,28.0,62.0,9.0,27.0
3.605551275463989,61.0,8.0,28.0,60.0,9.0,28.0
3.302775637731995,61.0,8.0,28.0,62.0,8.0,29.0
3.6736043311189652,61.0,8.0,28.0,62.0,8.0,28.0
