node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
2206,17.0,10.0,11.0,3.0
2383,28.0,11.0,12.0,3.0
928,33.0,20.0,4.0,4.0
958,46.0,29.0,4.0,3.0
1337,20.0,29.0,6.0,3.0
792,56.0,41.0,3.0,3.0
794,45.0,42.0,3.0,3.0
2068,7.0,40.0,10.0,3.0
1720,55.0,48.0,8.0,3.0
1560,45.0,48.0,7.0,3.0
2099,87.0,51.0,10.0,3.0
1009,52.0,58.0,4.0,3.0
1935,39.0,63.0,9.0,3.0
828,69.0,70.0,3.0,3.0
1212,64.0,62.0,5.0,3.0
822,58.0,69.0,3.0,3.0
1779,35.0,69.0,8.0,3.0
1780,46.0,69.0,8.0,3.0
2131,59.0,69.0,10.0,3.0
1030,71.0,69.0,4.0,3.0
1047,64.0,80.0,4.0,3.0
1241,16.0,77.0,5.0,3.0
2334,58.0,87.0,11.0,3.0
887,87.0,98.0,3.0,3.0
2543,97.0,94.0,12.0,3.0
1097,85.0,15.0,5.0,3.0
923,44.0,18.0,4.0,3.0
2565,41.0,9.0,13.0,4.0
2394,45.0,21.0,12.0,3.0
957,34.0,29.0,4.0,4.0
2590,33.0,22.0,13.0,3.0
1143,21.0,30.0,5.0,3.0
1347,31.0,30.0,6.0,3.0
1530,39.0,31.0,7.0,3.0
963,45.0,30.0,4.0,3.0
1346,8.0,30.0,6.0,3.0
1349,40.0,30.0,6.0,3.0
1174,46.0,38.0,5.0,3.0
1403,76.0,61.0,6.0,3.0
2111,53.0,63.0,10.0,3.0
2134,71.0,70.0,10.0,3.0
1223,87.0,68.0,5.0,3.0
1421,94.0,70.0,6.0,3.0
2496,65.0,78.0,12.0,3.0
1267,85.0,91.0,5.0,4.0
1268,97.0,91.0,5.0,3.0
1252,93.0,81.0,5.0,3.0
1618,72.0,92.0,7.0,3.0
2536,23.0,92.0,12.0,3.0
1308,91.0,18.0,6.0,3.0
1112,56.0,18.0,5.0,3.0
1313,56.0,20.0,6.0,3.0
1128,57.0,28.0,5.0,3.0
1692,52.0,29.0,8.0,3.0
1307,68.0,18.0,6.0,3.0
1150,70.0,30.0,5.0,3.0
1683,65.0,28.0,8.0,3.0
1175,59.0,38.0,5.0,4.0
1536,20.0,36.0,7.0,3.0
1172,69.0,37.0,5.0,3.0
1182,66.0,40.0,5.0,3.0
1915,65.0,50.0,9.0,3.0
1906,76.0,49.0,9.0,3.0
1711,74.0,40.0,8.0,4.0
1753,4.0,54.0,8.0,3.0
2112,64.0,63.0,10.0,3.0
1414,83.0,69.0,6.0,3.0
1409,87.0,64.0,6.0,3.0
2145,26.0,78.0,10.0,4.0
1597,16.0,79.0,7.0,3.0
2176,85.0,94.0,10.0,3.0
2349,96.0,94.0,11.0,4.0
1627,32.0,97.0,7.0,3.0
2002,43.0,97.0,9.0,3.0
1849,31.0,3.0,9.0,3.0
1662,51.0,2.0,8.0,3.0
2018,1.0,4.0,10.0,3.0
1654,11.0,2.0,8.0,3.0
1848,21.0,3.0,9.0,3.0
1675,93.0,17.0,8.0,3.0
1514,92.0,27.0,7.0,3.0
1500,80.0,18.0,7.0,4.0
1528,82.0,30.0,7.0,3.0
1685,75.0,28.0,8.0,3.0
1690,8.0,29.0,8.0,3.0
1524,29.0,29.0,7.0,3.0
1537,31.0,36.0,7.0,3.0
1552,88.0,42.0,7.0,4.0
2098,86.0,50.0,10.0,3.0
2277,76.0,63.0,11.0,3.0
2660,87.0,64.0,13.0,3.0
1957,82.0,70.0,9.0,3.0
1423,96.0,70.0,6.0,3.0
2469,94.0,70.0,12.0,3.0
2105,98.0,59.0,10.0,3.0
1434,94.0,80.0,6.0,3.0
2910,94.0,78.0,14.0,3.0
1795,3.0,82.0,8.0,3.0
1813,2.0,94.0,8.0,3.0
1483,60.0,2.0,7.0,3.0
3142,62.0,9.0,16.0,3.0
1674,67.0,17.0,8.0,3.0
2037,81.0,16.0,10.0,3.0
1695,94.0,29.0,8.0,3.0
1876,86.0,29.0,9.0,3.0
1542,82.0,38.0,7.0,3.0
3023,39.0,33.0,15.0,3.0
2829,19.0,35.0,14.0,3.0
2834,28.0,35.0,14.0,3.0
1886,96.0,39.0,9.0,4.0
1889,84.0,40.0,9.0,3.0
1563,39.0,51.0,7.0,3.0
1920,36.0,51.0,9.0,4.0
1737,25.0,51.0,8.0,3.0
1758,4.0,63.0,8.0,3.0
1947,11.0,66.0,9.0,4.0
2122,12.0,65.0,10.0,4.0
1798,10.0,82.0,8.0,3.0
1993,11.0,91.0,9.0,3.0
1818,72.0,95.0,8.0,3.0
2522,71.0,87.0,12.0,3.0
2003,55.0,97.0,9.0,3.0
2377,11.0,9.0,12.0,3.0
2013,40.0,2.0,10.0,3.0
2558,52.0,8.0,13.0,3.0
2392,6.0,21.0,12.0,3.0
2969,63.0,10.0,15.0,3.0
2984,66.0,20.0,15.0,3.0
2980,94.0,15.0,15.0,3.0
2818,62.0,30.0,14.0,3.0
3183,73.0,31.0,16.0,4.0
2398,9.0,24.0,12.0,3.0
2817,51.0,30.0,14.0,3.0
1697,96.0,29.0,8.0,1.0
1888,73.0,40.0,9.0,3.0
1734,52.0,50.0,8.0,3.0
1748,17.0,52.0,8.0,3.0
1738,27.0,51.0,8.0,3.0
2081,50.0,49.0,10.0,3.0
2250,60.0,50.0,11.0,3.0
3398,17.0,46.0,17.0,3.0
1918,7.0,51.0,9.0,3.0
1778,1.0,68.0,8.0,3.0
2269,3.0,59.0,11.0,3.0
2123,23.0,65.0,10.0,5.0
2290,33.0,66.0,11.0,3.0
1799,2.0,84.0,8.0,3.0
3089,1.0,76.0,15.0,3.0
2162,12.0,81.0,10.0,4.0
2927,3.0,86.0,14.0,3.0
1979,22.0,82.0,9.0,3.0
2339,22.0,91.0,11.0,3.0
2528,6.0,92.0,12.0,3.0
2004,66.0,97.0,9.0,3.0
1852,83.0,3.0,9.0,3.0
3151,94.0,10.0,16.0,3.0
3187,84.0,32.0,16.0,4.0
2058,95.0,35.0,10.0,3.0
3193,72.0,33.0,16.0,3.0
1916,74.0,50.0,9.0,4.0
2631,82.0,50.0,13.0,3.0
2260,70.0,51.0,11.0,4.0
2251,71.0,50.0,11.0,3.0
1927,12.0,53.0,9.0,3.0
3567,39.0,45.0,18.0,3.0
2459,34.0,65.0,12.0,4.0
2127,11.0,66.0,10.0,4.0
2488,82.0,77.0,12.0,3.0
2142,36.0,76.0,10.0,3.0
2492,45.0,78.0,12.0,3.0
2321,24.0,80.0,11.0,3.0
2539,7.0,93.0,12.0,3.0
2729,53.0,93.0,13.0,3.0
2947,65.0,93.0,14.0,3.0
2557,42.0,8.0,13.0,3.0
4380,4.0,4.0,23.0,3.0
2970,83.0,10.0,15.0,3.0
3522,80.0,21.0,18.0,3.0
3355,96.0,32.0,17.0,3.0
2244,6.0,49.0,11.0,3.0
2622,8.0,37.0,13.0,5.0
2089,48.0,50.0,10.0,3.0
3715,50.0,44.0,19.0,3.0
2430,82.0,51.0,12.0,4.0
2268,98.0,58.0,11.0,3.0
2449,45.0,64.0,12.0,5.0
2655,57.0,64.0,13.0,3.0
2880,69.0,64.0,14.0,4.0
3054,13.0,58.0,15.0,3.0
3055,23.0,58.0,15.0,3.0
3432,22.0,72.0,17.0,3.0
3248,10.0,72.0,16.0,3.0
2664,58.0,66.0,13.0,4.0
2305,36.0,77.0,11.0,4.0
2318,25.0,79.0,11.0,4.0
2486,46.0,77.0,12.0,3.0
2680,56.0,78.0,13.0,3.0
2323,12.0,81.0,11.0,3.0
2503,34.0,81.0,12.0,3.0
2338,32.0,90.0,11.0,3.0
2346,84.0,93.0,11.0,3.0
2184,87.0,97.0,10.0,3.0
2375,21.0,8.0,12.0,3.0
2429,60.0,51.0,12.0,4.0
2632,94.0,50.0,13.0,4.0
2873,2.0,60.0,14.0,3.0
2662,70.0,65.0,13.0,3.0
3073,81.0,64.0,15.0,4.0
2322,33.0,80.0,11.0,3.0
3621,22.0,83.0,18.0,3.0
3261,12.0,84.0,16.0,3.0
2699,45.0,79.0,13.0,3.0
2526,45.0,90.0,12.0,3.0
2343,31.0,92.0,11.0,3.0
2720,16.0,92.0,13.0,4.0
2548,77.0,97.0,12.0,3.0
2362,88.0,98.0,11.0,3.0
2385,5.0,12.0,12.0,3.0
2755,13.0,10.0,14.0,3.0
2556,31.0,8.0,13.0,3.0
2756,23.0,10.0,14.0,4.0
2566,3.0,10.0,13.0,3.0
2397,1.0,24.0,12.0,3.0
2800,40.0,24.0,14.0,3.0
3167,49.0,21.0,16.0,3.0
2587,7.0,22.0,13.0,3.0
2792,17.0,23.0,14.0,4.0
3906,59.0,44.0,20.0,4.0
3229,46.0,58.0,16.0,3.0
3953,45.0,73.0,20.0,3.0
3228,34.0,58.0,16.0,3.0
3762,34.0,72.0,19.0,4.0
2679,93.0,77.0,13.0,3.0
2692,82.0,78.0,13.0,3.0
2687,66.0,78.0,13.0,3.0
3802,35.0,85.0,19.0,3.0
2702,71.0,79.0,13.0,3.0
2932,70.0,89.0,14.0,3.0
2540,42.0,93.0,12.0,3.0
2937,25.0,92.0,14.0,4.0
3131,7.0,97.0,15.0,3.0
3280,37.0,92.0,16.0,3.0
3637,77.0,93.0,18.0,4.0
2958,43.0,9.0,15.0,3.0
2758,53.0,10.0,14.0,4.0
2757,38.0,10.0,14.0,3.0
3146,3.0,10.0,16.0,3.0
4031,6.0,18.0,21.0,3.0
2598,29.0,23.0,13.0,3.0
2777,21.0,20.0,14.0,3.0
2608,18.0,27.0,13.0,3.0
2607,29.0,26.0,13.0,3.0
2995,27.0,22.0,15.0,3.0
3025,20.0,34.0,15.0,4.0
4085,79.0,46.0,21.0,4.0
4445,91.0,44.0,23.0,3.0
3235,57.0,60.0,16.0,3.0
2892,58.0,66.0,14.0,3.0
2890,82.0,65.0,14.0,3.0
3076,92.0,65.0,15.0,4.0
2682,58.0,78.0,13.0,4.0
3963,54.0,78.0,20.0,3.0
2690,70.0,78.0,13.0,3.0
4151,65.0,79.0,21.0,3.0
2907,84.0,78.0,14.0,4.0
3782,44.0,79.0,19.0,3.0
3092,74.0,78.0,15.0,3.0
3480,17.0,97.0,17.0,3.0
3270,57.0,90.0,16.0,3.0
2946,52.0,93.0,14.0,3.0
2962,13.0,10.0,15.0,3.0
4796,23.0,3.0,25.0,3.0
2963,33.0,10.0,15.0,3.0
2968,53.0,10.0,15.0,4.0
2971,22.0,11.0,15.0,3.0
3019,40.0,32.0,15.0,3.0
2986,37.0,21.0,15.0,4.0
2987,51.0,21.0,15.0,3.0
3020,51.0,32.0,15.0,3.0
3182,63.0,31.0,16.0,3.0
3036,17.0,36.0,15.0,3.0
3022,30.0,33.0,15.0,3.0
2849,8.0,37.0,14.0,5.0
3340,1.0,30.0,17.0,3.0
3706,8.0,44.0,19.0,3.0
3569,2.0,46.0,18.0,3.0
3236,69.0,60.0,16.0,3.0
4131,69.0,72.0,21.0,3.0
4129,56.0,72.0,21.0,3.0
3110,84.0,90.0,15.0,4.0
4524,85.0,74.0,23.0,3.0
3620,95.0,82.0,18.0,3.0
3101,5.0,87.0,15.0,3.0
3636,77.0,92.0,18.0,4.0
3639,27.0,97.0,18.0,3.0
3106,47.0,90.0,15.0,3.0
4011,50.0,98.0,20.0,3.0
3107,58.0,90.0,15.0,3.0
3474,68.0,91.0,17.0,3.0
3493,43.0,8.0,18.0,3.0
4592,13.0,4.0,24.0,3.0
4212,13.0,16.0,22.0,4.0
3295,32.0,9.0,17.0,3.0
3163,50.0,20.0,16.0,4.0
3293,55.0,8.0,17.0,3.0
3494,66.0,8.0,18.0,3.0
3308,83.0,10.0,17.0,3.0
4409,22.0,16.0,23.0,3.0
3155,95.0,11.0,16.0,3.0
3866,93.0,22.0,20.0,3.0
3170,62.0,21.0,16.0,4.0
2992,57.0,21.0,15.0,3.0
3547,47.0,34.0,18.0,3.0
3550,58.0,35.0,18.0,3.0
3198,49.0,34.0,16.0,3.0
3376,37.0,35.0,17.0,3.0
3037,27.0,36.0,15.0,3.0
4866,20.0,33.0,25.0,3.0
3200,10.0,35.0,16.0,3.0
3560,27.0,43.0,18.0,4.0
3226,13.0,58.0,16.0,4.0
3405,23.0,57.0,17.0,3.0
3417,81.0,61.0,17.0,3.0
4296,82.0,71.0,22.0,3.0
3418,93.0,62.0,17.0,3.0
4519,92.0,73.0,23.0,3.0
3252,2.0,76.0,16.0,4.0
4147,75.0,78.0,21.0,3.0
3799,8.0,85.0,19.0,3.0
3272,84.0,90.0,16.0,4.0
4556,4.0,94.0,23.0,4.0
4204,1.0,8.0,22.0,3.0
4827,97.0,10.0,25.0,3.0
3330,59.0,21.0,17.0,3.0
3372,59.0,34.0,17.0,3.0
3186,73.0,32.0,16.0,4.0
3532,74.0,24.0,18.0,4.0
3879,79.0,34.0,20.0,3.0
3353,85.0,32.0,17.0,3.0
3374,82.0,34.0,17.0,3.0
3694,68.0,34.0,19.0,3.0
3377,48.0,35.0,17.0,3.0
3690,10.0,33.0,19.0,3.0
3586,10.0,58.0,18.0,3.0
3591,34.0,58.0,18.0,3.0
3747,46.0,57.0,19.0,3.0
3934,57.0,57.0,20.0,3.0
3938,68.0,58.0,20.0,3.0
3433,10.0,73.0,17.0,3.0
3614,7.0,76.0,18.0,3.0
3263,1.0,86.0,16.0,3.0
3626,16.0,85.0,18.0,3.0
4747,2.0,93.0,24.0,3.0
4174,56.0,88.0,21.0,3.0
4180,91.0,90.0,21.0,3.0
3819,35.0,92.0,19.0,3.0
3304,61.0,10.0,17.0,3.0
4802,55.0,3.0,25.0,3.0
4584,33.0,3.0,24.0,3.0
4607,32.0,16.0,24.0,3.0
3657,77.0,8.0,19.0,3.0
3659,85.0,10.0,19.0,3.0
5180,58.0,19.0,27.0,4.0
4046,84.0,25.0,21.0,3.0
3881,92.0,35.0,20.0,3.0
3699,80.0,35.0,19.0,3.0
3546,33.0,34.0,18.0,3.0
3714,49.0,44.0,19.0,4.0
3561,18.0,44.0,18.0,3.0
3574,17.0,47.0,18.0,3.0
3742,18.0,57.0,19.0,4.0
4288,81.0,59.0,22.0,3.0
4492,93.0,59.0,23.0,3.0
3769,20.0,74.0,19.0,3.0
3607,24.0,73.0,18.0,3.0
3436,12.0,74.0,17.0,3.0
3770,8.0,75.0,19.0,3.0
4736,67.0,89.0,24.0,3.0
4004,14.0,97.0,20.0,3.0
4839,43.0,15.0,25.0,4.0
3505,72.0,10.0,18.0,3.0
4589,67.0,3.0,24.0,3.0
3663,72.0,13.0,19.0,3.0
3531,74.0,23.0,18.0,3.0
3861,82.0,22.0,20.0,3.0
4863,73.0,31.0,25.0,3.0
5396,32.0,33.0,28.0,3.0
5046,45.0,33.0,26.0,3.0
4059,58.0,38.0,21.0,3.0
3702,26.0,43.0,19.0,3.0
3704,37.0,43.0,19.0,3.0
3922,44.0,46.0,20.0,3.0
3571,4.0,46.0,18.0,3.0
3908,7.0,45.0,20.0,3.0
3593,8.0,60.0,18.0,3.0
4474,7.0,53.0,23.0,3.0
3931,31.0,57.0,20.0,3.0
3941,8.0,62.0,20.0,3.0
3623,9.0,84.0,18.0,3.0
3809,94.0,87.0,19.0,3.0
3800,24.0,85.0,19.0,3.0
3815,79.0,90.0,19.0,3.0
4188,78.0,96.0,21.0,3.0
4005,25.0,97.0,20.0,3.0
4022,85.0,11.0,21.0,3.0
3679,71.0,21.0,19.0,4.0
5348,68.0,16.0,28.0,3.0
5365,68.0,18.0,28.0,3.0
5217,8.0,37.0,27.0,3.0
4056,68.0,35.0,21.0,3.0
4074,80.0,44.0,21.0,3.0
5225,25.0,44.0,27.0,3.0
4077,35.0,45.0,21.0,3.0
3725,16.0,46.0,19.0,3.0
5233,16.0,47.0,27.0,3.0
4097,18.0,54.0,21.0,3.0
4910,18.0,64.0,25.0,3.0
4099,43.0,55.0,21.0,3.0
3954,32.0,74.0,20.0,3.0
3947,18.0,73.0,20.0,3.0
3792,20.0,83.0,19.0,3.0
3955,44.0,74.0,20.0,3.0
3971,18.0,84.0,20.0,3.0
3969,44.0,82.0,20.0,3.0
3812,46.0,89.0,19.0,3.0
4166,8.0,86.0,21.0,3.0
3983,24.0,87.0,20.0,3.0
4354,47.0,91.0,22.0,3.0
4543,79.0,85.0,23.0,3.0
3995,35.0,91.0,20.0,3.0
3821,36.0,96.0,19.0,3.0
4190,34.0,97.0,21.0,3.0
4045,84.0,24.0,21.0,4.0
4231,96.0,24.0,22.0,4.0
4870,78.0,33.0,25.0,3.0
4436,92.0,36.0,23.0,3.0
4084,67.0,46.0,21.0,3.0
5059,6.0,46.0,26.0,3.0
4067,47.0,44.0,21.0,3.0
4273,43.0,54.0,22.0,3.0
3936,29.0,58.0,20.0,3.0
5673,30.0,50.0,29.0,3.0
4102,55.0,56.0,21.0,3.0
5084,28.0,63.0,26.0,4.0
4278,66.0,56.0,22.0,3.0
4684,74.0,58.0,24.0,3.0
5267,8.0,65.0,27.0,4.0
4122,18.0,72.0,21.0,3.0
4123,28.0,72.0,21.0,3.0
4158,31.0,83.0,21.0,3.0
4298,39.0,72.0,22.0,3.0
4135,55.0,73.0,21.0,3.0
4535,53.0,83.0,23.0,3.0
5295,19.0,86.0,27.0,3.0
4173,36.0,88.0,21.0,3.0
4559,15.0,94.0,23.0,3.0
4554,24.0,93.0,23.0,4.0
4760,55.0,97.0,24.0,3.0
4843,82.0,16.0,25.0,3.0
5003,88.0,4.0,26.0,3.0
4214,2.0,17.0,22.0,4.0
4230,91.0,21.0,22.0,3.0
5039,84.0,31.0,26.0,3.0
4069,69.0,44.0,21.0,4.0
4638,68.0,33.0,24.0,3.0
4068,58.0,44.0,21.0,3.0
5658,47.0,46.0,29.0,3.0
4083,56.0,46.0,21.0,4.0
4082,79.0,45.0,21.0,4.0
4253,68.0,45.0,22.0,3.0
4254,81.0,45.0,22.0,3.0
5427,36.0,45.0,28.0,4.0
4277,54.0,55.0,22.0,3.0
5846,58.0,47.0,30.0,3.0
4479,65.0,55.0,23.0,3.0
5237,17.0,48.0,27.0,4.0
4281,40.0,58.0,22.0,3.0
4483,52.0,58.0,23.0,3.0
5088,17.0,65.0,26.0,3.0
4295,28.0,71.0,22.0,3.0
4504,51.0,72.0,23.0,3.0
4711,74.0,73.0,24.0,3.0
4530,75.0,80.0,23.0,3.0
4522,64.0,74.0,23.0,3.0
4342,28.0,85.0,22.0,3.0
5292,9.0,85.0,27.0,3.0
4945,40.0,87.0,25.0,4.0
4533,65.0,82.0,23.0,3.0
4545,55.0,88.0,23.0,3.0
4546,91.0,88.0,23.0,3.0
4370,90.0,96.0,22.0,3.0
5538,30.0,97.0,28.0,4.0
4595,3.0,5.0,24.0,3.0
4404,2.0,16.0,23.0,4.0
4411,18.0,17.0,23.0,4.0
4223,7.0,19.0,22.0,3.0
4858,0.0,24.0,25.0,3.0
4860,8.0,25.0,25.0,3.0
5785,90.0,18.0,30.0,4.0
5196,97.0,30.0,27.0,4.0
5854,67.0,48.0,30.0,3.0
4464,89.0,47.0,23.0,3.0
6233,81.0,45.0,32.0,4.0
4484,64.0,58.0,23.0,3.0
4681,76.0,56.0,24.0,3.0
4899,86.0,58.0,25.0,4.0
5086,27.0,64.0,26.0,3.0
6092,27.0,74.0,31.0,3.0
4707,75.0,72.0,24.0,3.0
4502,39.0,71.0,23.0,4.0
5725,29.0,85.0,29.0,3.0
4358,46.0,92.0,22.0,3.0
5128,54.0,92.0,26.0,3.0
4369,46.0,96.0,22.0,3.0
4565,44.0,98.0,23.0,3.0
4563,89.0,97.0,23.0,3.0
5008,9.0,6.0,26.0,3.0
4605,19.0,16.0,24.0,3.0
4443,92.0,43.0,23.0,3.0
5049,92.0,33.0,26.0,3.0
4654,91.0,45.0,24.0,3.0
5064,7.0,48.0,26.0,3.0
4675,4.0,54.0,24.0,3.0
5258,52.0,63.0,27.0,3.0
4683,88.0,57.0,24.0,3.0
5079,96.0,59.0,26.0,3.0
5087,39.0,64.0,26.0,3.0
5905,37.0,75.0,30.0,3.0
4705,51.0,71.0,24.0,4.0
4716,86.0,74.0,24.0,4.0
4527,94.0,74.0,23.0,3.0
4710,62.0,73.0,24.0,4.0
4708,84.0,72.0,24.0,3.0
5285,97.0,73.0,27.0,3.0
4730,67.0,85.0,24.0,3.0
4733,54.0,87.0,24.0,3.0
4721,77.0,83.0,24.0,3.0
5126,30.0,92.0,26.0,4.0
4741,9.0,92.0,24.0,4.0
4753,3.0,94.0,24.0,3.0
