node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
3204,74.0,22.0,16.0,3.0
2509,80.0,14.0,12.0,4.0
3024,98.0,20.0,15.0,3.0
2711,40.0,28.0,13.0,3.0
3029,62.0,28.0,15.0,3.0
2865,51.0,28.0,14.0,3.0
2346,92.0,37.0,11.0,3.0
3221,86.0,28.0,16.0,4.0
2546,68.0,31.0,12.0,3.0
2888,87.0,39.0,14.0,3.0
2368,94.0,39.0,11.0,3.0
2559,80.0,37.0,12.0,3.0
3420,96.0,43.0,17.0,3.0
2729,41.0,39.0,13.0,3.0
2592,36.0,49.0,12.0,3.0
2563,52.0,38.0,12.0,3.0
2731,63.0,39.0,13.0,3.0
3289,24.0,62.0,16.0,3.0
3467,36.0,62.0,17.0,3.0
3974,81.0,64.0,20.0,3.0
2622,66.0,69.0,12.0,3.0
3796,71.0,62.0,19.0,4.0
3490,54.0,77.0,17.0,4.0
2652,73.0,90.0,12.0,3.0
2843,88.0,3.0,14.0,3.0
3007,47.0,5.0,15.0,3.0
2847,57.0,7.0,14.0,3.0
4066,70.0,9.0,21.0,4.0
2703,48.0,18.0,13.0,3.0
2693,89.0,8.0,13.0,3.0
2524,86.0,17.0,12.0,3.0
4557,38.0,21.0,23.0,4.0
3027,63.0,27.0,15.0,4.0
2879,80.0,31.0,14.0,3.0
2581,82.0,39.0,12.0,4.0
2885,19.0,39.0,14.0,3.0
3567,30.0,32.0,18.0,3.0
3575,53.0,37.0,18.0,3.0
3059,6.0,50.0,15.0,3.0
3407,7.0,34.0,17.0,4.0
2755,12.0,52.0,13.0,3.0
3262,18.0,51.0,16.0,3.0
2745,35.0,50.0,13.0,3.0
3478,66.0,72.0,17.0,3.0
3811,78.0,75.0,19.0,3.0
2649,85.0,87.0,12.0,3.0
3988,79.0,76.0,20.0,4.0
2804,84.0,93.0,13.0,3.0
2794,90.0,84.0,13.0,3.0
3343,97.0,95.0,16.0,3.0
2660,73.0,93.0,12.0,3.0
2809,49.0,94.0,13.0,3.0
3157,73.0,95.0,15.0,3.0
2666,6.0,98.0,12.0,3.0
2802,13.0,93.0,13.0,4.0
2682,12.0,2.0,13.0,3.0
2989,74.0,1.0,15.0,3.0
3698,80.0,9.0,19.0,3.0
3883,88.0,9.0,20.0,3.0
3224,85.0,29.0,16.0,3.0
3232,42.0,38.0,16.0,3.0
2887,65.0,39.0,14.0,3.0
3433,39.0,49.0,17.0,3.0
2899,48.0,50.0,14.0,4.0
3085,7.0,52.0,15.0,3.0
3616,48.0,62.0,18.0,3.0
2627,90.0,70.0,12.0,1.0
3975,92.0,64.0,20.0,3.0
2938,89.0,72.0,14.0,3.0
3131,20.0,75.0,15.0,3.0
3849,13.0,89.0,19.0,3.0
3513,85.0,94.0,17.0,3.0
2957,48.0,94.0,14.0,3.0
2956,36.0,94.0,14.0,3.0
3540,25.0,9.0,18.0,3.0
3173,86.0,1.0,16.0,3.0
3357,94.0,0.0,17.0,3.0
3401,75.0,29.0,17.0,3.0
3404,18.0,32.0,17.0,3.0
2893,84.0,41.0,14.0,3.0
4130,88.0,33.0,21.0,4.0
3272,19.0,52.0,16.0,3.0
2910,28.0,51.0,14.0,5.0
3076,31.0,51.0,15.0,3.0
3941,27.0,47.0,20.0,3.0
2919,69.0,55.0,14.0,3.0
3256,63.0,50.0,16.0,3.0
3069,71.0,50.0,15.0,3.0
3097,94.0,53.0,15.0,3.0
3972,94.0,63.0,20.0,3.0
3785,70.0,61.0,19.0,3.0
3606,56.0,60.0,18.0,3.0
3473,6.0,65.0,17.0,3.0
3312,9.0,77.0,16.0,3.0
3643,89.0,76.0,18.0,3.0
4008,46.0,88.0,20.0,3.0
3355,42.0,98.0,16.0,3.0
