node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
5772,6.0,63.0,32.0,3.0
5466,8.0,78.0,30.0,3.0
5357,90.0,95.0,29.0,3.0
5008,68.0,3.0,28.0,3.0
5200,76.0,4.0,29.0,3.0
6234,9.0,2.0,35.0,3.0
5191,23.0,3.0,29.0,3.0
6003,46.0,1.0,34.0,3.0
5668,10.0,7.0,32.0,3.0
5025,77.0,5.0,28.0,3.0
5031,85.0,5.0,28.0,3.0
5374,53.0,6.0,30.0,3.0
5006,58.0,3.0,28.0,3.0
5052,23.0,26.0,28.0,3.0
4881,68.0,36.0,27.0,3.0
5737,61.0,29.0,32.0,4.0
4882,90.0,36.0,27.0,4.0
5405,90.0,28.0,30.0,3.0
4908,93.0,47.0,27.0,3.0
4891,91.0,43.0,27.0,3.0
5416,93.0,36.0,30.0,3.0
5112,49.0,47.0,28.0,3.0
5083,57.0,44.0,28.0,3.0
5084,80.0,44.0,28.0,3.0
5264,90.0,43.0,29.0,3.0
4928,94.0,52.0,27.0,3.0
5127,95.0,54.0,28.0,3.0
5126,73.0,54.0,28.0,3.0
5304,74.0,64.0,29.0,3.0
5302,28.0,64.0,29.0,3.0
5163,31.0,70.0,28.0,3.0
5445,73.0,65.0,30.0,4.0
5158,69.0,68.0,28.0,3.0
4991,78.0,90.0,27.0,3.0
5637,41.0,87.0,31.0,3.0
5170,91.0,85.0,28.0,3.0
5205,65.0,5.0,29.0,3.0
6004,56.0,1.0,34.0,3.0
5024,66.0,5.0,28.0,3.0
6228,68.0,1.0,35.0,3.0
5216,97.0,6.0,29.0,3.0
5218,77.0,7.0,29.0,3.0
6232,85.0,1.0,35.0,3.0
5219,88.0,7.0,29.0,3.0
5709,19.0,27.0,32.0,3.0
5567,28.0,29.0,31.0,3.0
6114,55.0,40.0,34.0,3.0
5117,62.0,48.0,28.0,3.0
5420,68.0,41.0,30.0,3.0
5288,49.0,50.0,29.0,3.0
5427,27.0,48.0,30.0,3.0
5433,62.0,52.0,30.0,3.0
5279,14.0,48.0,29.0,4.0
5278,73.0,47.0,29.0,3.0
5767,16.0,61.0,32.0,3.0
5312,84.0,65.0,29.0,3.0
5327,94.0,66.0,29.0,3.0
5305,63.0,65.0,29.0,3.0
6391,67.0,79.0,35.0,5.0
6412,90.0,82.0,35.0,3.0
6488,20.0,3.0,36.0,3.0
5666,23.0,6.0,32.0,3.0
5511,35.0,3.0,31.0,3.0
6251,65.0,12.0,35.0,3.0
6494,96.0,8.0,36.0,3.0
5224,88.0,11.0,29.0,3.0
6256,52.0,14.0,35.0,3.0
5538,54.0,26.0,31.0,3.0
6116,46.0,41.0,34.0,3.0
5421,78.0,43.0,30.0,3.0
5428,38.0,48.0,30.0,4.0
5774,28.0,64.0,32.0,3.0
5449,61.0,66.0,30.0,3.0
6345,83.0,58.0,35.0,3.0
5456,82.0,67.0,30.0,3.0
5457,42.0,68.0,30.0,3.0
5439,39.0,63.0,30.0,3.0
5609,49.0,67.0,31.0,3.0
5610,53.0,68.0,31.0,3.0
5473,16.0,81.0,30.0,3.0
5979,31.0,91.0,33.0,3.0
5362,90.0,97.0,29.0,1.0
6678,89.0,94.0,36.0,3.0
5497,78.0,93.0,30.0,3.0
6249,52.0,11.0,35.0,3.0
5721,7.0,28.0,32.0,4.0
5735,6.0,29.0,32.0,3.0
6096,5.0,38.0,34.0,3.0
6312,91.0,40.0,35.0,4.0
6311,68.0,40.0,35.0,3.0
6572,78.0,40.0,36.0,3.0
6322,25.0,43.0,35.0,3.0
6335,39.0,56.0,35.0,4.0
6127,62.0,53.0,34.0,3.0
6154,38.0,61.0,34.0,3.0
5607,73.0,65.0,31.0,3.0
6161,61.0,65.0,34.0,3.0
5778,96.0,67.0,32.0,3.0
6169,40.0,76.0,34.0,4.0
5944,82.0,72.0,33.0,3.0
5472,3.0,81.0,30.0,3.0
7260,5.0,72.0,40.0,3.0
5816,4.0,94.0,32.0,3.0
5617,9.0,78.0,31.0,3.0
5795,19.0,78.0,32.0,3.0
6208,78.0,92.0,34.0,3.0
5814,17.0,93.0,32.0,3.0
5832,36.0,6.0,33.0,3.0
5886,51.0,29.0,33.0,3.0
5714,55.0,27.0,32.0,3.0
5699,76.0,25.0,32.0,3.0
6751,84.0,18.0,37.0,3.0
6282,85.0,30.0,35.0,3.0
5701,44.0,26.0,32.0,3.0
5723,38.0,28.0,32.0,3.0
5736,29.0,29.0,32.0,3.0
5768,4.0,62.0,32.0,3.0
6340,73.0,57.0,35.0,4.0
7426,72.0,70.0,41.0,3.0
5939,50.0,66.0,33.0,3.0
6181,54.0,78.0,34.0,4.0
5794,9.0,78.0,32.0,4.0
6190,41.0,90.0,34.0,3.0
6025,27.0,9.0,34.0,3.0
5843,16.0,10.0,33.0,3.0
5683,5.0,15.0,32.0,3.0
6015,8.0,7.0,34.0,3.0
6047,6.0,19.0,34.0,3.0
6511,63.0,16.0,36.0,3.0
5719,63.0,27.0,32.0,3.0
5853,88.0,15.0,33.0,3.0
6053,96.0,21.0,34.0,3.0
5888,72.0,29.0,33.0,3.0
5870,75.0,24.0,33.0,4.0
5727,61.0,28.0,32.0,4.0
5890,16.0,30.0,33.0,4.0
6284,39.0,31.0,35.0,3.0
5877,32.0,26.0,33.0,3.0
6074,28.0,31.0,34.0,3.0
6549,62.0,32.0,36.0,3.0
5923,17.0,60.0,33.0,3.0
6128,4.0,55.0,34.0,3.0
5932,1.0,63.0,33.0,1.0
6155,8.0,63.0,34.0,3.0
6153,28.0,61.0,34.0,4.0
7429,28.0,71.0,41.0,3.0
6821,95.0,59.0,37.0,4.0
5956,20.0,77.0,33.0,3.0
5987,18.0,94.0,33.0,4.0
5822,4.0,96.0,32.0,3.0
7465,5.0,87.0,41.0,3.0
6023,39.0,8.0,34.0,3.0
5849,17.0,15.0,33.0,3.0
6241,19.0,6.0,35.0,3.0
6042,88.0,14.0,34.0,3.0
6532,73.0,17.0,36.0,3.0
6763,73.0,33.0,37.0,3.0
6101,15.0,39.0,34.0,4.0
6071,51.0,30.0,34.0,3.0
6326,16.0,53.0,35.0,3.0
7617,49.0,69.0,42.0,3.0
6188,81.0,80.0,34.0,4.0
7438,81.0,72.0,41.0,3.0
5965,31.0,78.0,33.0,4.0
7135,19.0,78.0,39.0,3.0
6439,28.0,92.0,35.0,3.0
6450,27.0,93.0,35.0,3.0
6012,33.0,5.0,34.0,3.0
6699,41.0,3.0,37.0,3.0
7025,51.0,3.0,39.0,3.0
6044,40.0,15.0,34.0,3.0
6043,27.0,15.0,34.0,4.0
6492,29.0,7.0,36.0,3.0
6715,95.0,9.0,37.0,3.0
6742,86.0,16.0,37.0,3.0
6743,18.0,17.0,37.0,3.0
6750,30.0,18.0,37.0,3.0
6261,40.0,16.0,35.0,3.0
6534,7.0,18.0,36.0,3.0
6273,97.0,20.0,35.0,3.0
7973,48.0,28.0,44.0,3.0
6098,28.0,38.0,34.0,3.0
7752,30.0,27.0,43.0,3.0
6313,2.0,41.0,35.0,3.0
6560,7.0,39.0,36.0,3.0
6318,36.0,41.0,35.0,3.0
6314,13.0,41.0,35.0,4.0
6564,51.0,39.0,36.0,3.0
7218,61.0,45.0,40.0,3.0
6596,62.0,56.0,36.0,3.0
7097,4.0,53.0,39.0,3.0
6591,27.0,54.0,36.0,3.0
6611,19.0,62.0,36.0,3.0
8214,32.0,61.0,45.0,3.0
7422,38.0,69.0,41.0,4.0
6605,61.0,57.0,36.0,3.0
7425,61.0,70.0,41.0,4.0
6173,40.0,77.0,34.0,3.0
7257,38.0,71.0,40.0,3.0
6183,41.0,79.0,34.0,3.0
6176,33.0,78.0,34.0,3.0
7459,30.0,80.0,41.0,3.0
6392,52.0,80.0,35.0,3.0
6838,59.0,78.0,37.0,3.0
6401,80.0,81.0,35.0,3.0
6211,44.0,93.0,34.0,3.0
6664,39.0,91.0,36.0,3.0
6207,56.0,92.0,34.0,3.0
6393,68.0,80.0,35.0,5.0
6445,67.0,92.0,35.0,3.0
6860,63.0,91.0,37.0,3.0
6454,79.0,94.0,35.0,3.0
6696,76.0,2.0,37.0,3.0
6883,64.0,3.0,38.0,3.0
6878,77.0,2.0,38.0,3.0
6237,8.0,3.0,35.0,3.0
6683,2.0,1.0,37.0,3.0
6240,8.0,6.0,35.0,3.0
7172,8.0,8.0,40.0,3.0
6701,20.0,4.0,37.0,4.0
6252,51.0,13.0,35.0,4.0
6505,64.0,15.0,36.0,4.0
6900,55.0,17.0,38.0,3.0
6536,31.0,18.0,36.0,3.0
6537,42.0,18.0,36.0,3.0
6891,96.0,9.0,38.0,3.0
7058,97.0,21.0,39.0,3.0
6762,85.0,32.0,37.0,3.0
6292,39.0,39.0,35.0,3.0
6929,72.0,40.0,38.0,3.0
6578,91.0,40.0,36.0,3.0
6583,1.0,42.0,36.0,3.0
6586,36.0,43.0,36.0,3.0
6581,25.0,41.0,36.0,4.0
6337,39.0,57.0,35.0,4.0
7392,38.0,51.0,41.0,3.0
6356,37.0,60.0,35.0,3.0
6598,73.0,56.0,36.0,3.0
6970,83.0,57.0,38.0,3.0
6634,68.0,79.0,36.0,4.0
6842,45.0,79.0,37.0,3.0
6428,52.0,90.0,35.0,3.0
6406,78.0,82.0,35.0,3.0
7654,80.0,74.0,42.0,3.0
7008,76.0,90.0,38.0,3.0
6655,88.0,83.0,36.0,3.0
6648,95.0,81.0,36.0,3.0
6859,50.0,91.0,37.0,3.0
6861,76.0,91.0,37.0,3.0
6458,67.0,96.0,35.0,1.0
7699,28.0,97.0,42.0,3.0
6463,79.0,98.0,35.0,1.0
7017,86.0,93.0,38.0,3.0
6874,13.0,1.0,38.0,3.0
7308,29.0,7.0,41.0,3.0
6698,97.0,2.0,37.0,1.0
6722,76.0,14.0,37.0,4.0
7048,67.0,18.0,39.0,3.0
6535,17.0,18.0,36.0,4.0
7044,7.0,18.0,39.0,3.0
6746,42.0,17.0,37.0,4.0
6770,63.0,38.0,37.0,3.0
8158,61.0,27.0,45.0,3.0
6580,13.0,41.0,36.0,4.0
6789,49.0,41.0,37.0,3.0
7366,96.0,40.0,41.0,4.0
6791,14.0,42.0,37.0,3.0
8354,27.0,40.0,46.0,3.0
7225,3.0,52.0,40.0,3.0
6936,37.0,43.0,38.0,3.0
7224,26.0,51.0,40.0,4.0
6805,50.0,53.0,37.0,3.0
6604,49.0,57.0,36.0,3.0
7101,68.0,55.0,39.0,3.0
7241,69.0,56.0,40.0,3.0
7104,58.0,56.0,39.0,4.0
7830,19.0,64.0,43.0,3.0
6988,96.0,75.0,38.0,3.0
7150,98.0,91.0,39.0,3.0
7149,86.0,91.0,39.0,3.0
7474,39.0,92.0,41.0,3.0
7154,97.0,92.0,39.0,4.0
7013,87.0,92.0,38.0,3.0
6704,40.0,5.0,37.0,3.0
7167,22.0,5.0,40.0,3.0
7307,40.0,6.0,41.0,3.0
7924,84.0,7.0,44.0,3.0
6748,85.0,17.0,37.0,3.0
7045,18.0,18.0,39.0,3.0
6896,44.0,16.0,38.0,3.0
8151,41.0,25.0,45.0,4.0
7187,89.0,20.0,40.0,3.0
6899,30.0,17.0,38.0,3.0
7049,82.0,18.0,39.0,3.0
6774,85.0,38.0,37.0,3.0
6777,73.0,39.0,37.0,3.0
7552,75.0,27.0,42.0,3.0
7069,61.0,40.0,39.0,3.0
6930,83.0,40.0,38.0,3.0
6934,49.0,42.0,38.0,3.0
7999,13.0,41.0,44.0,3.0
7093,14.0,51.0,39.0,4.0
6973,95.0,59.0,38.0,3.0
6844,63.0,81.0,37.0,3.0
7458,44.0,79.0,41.0,3.0
7144,62.0,89.0,39.0,5.0
7153,50.0,92.0,39.0,3.0
7146,63.0,90.0,39.0,5.0
7487,13.0,6.0,42.0,3.0
7723,77.0,7.0,43.0,4.0
7170,64.0,5.0,40.0,3.0
8288,96.0,10.0,46.0,3.0
7941,28.0,26.0,44.0,3.0
7057,54.0,21.0,39.0,3.0
7178,57.0,16.0,40.0,3.0
7370,72.0,41.0,41.0,3.0
7078,83.0,41.0,39.0,3.0
7094,49.0,51.0,39.0,3.0
8502,50.0,38.0,47.0,3.0
7582,38.0,50.0,42.0,4.0
7100,78.0,54.0,39.0,3.0
7450,94.0,74.0,41.0,3.0
7147,76.0,90.0,39.0,3.0
8810,86.0,97.0,48.0,3.0
7169,50.0,5.0,40.0,3.0
7344,17.0,27.0,41.0,3.0
7184,67.0,19.0,40.0,3.0
7748,55.0,25.0,43.0,3.0
7386,83.0,47.0,41.0,3.0
8503,81.0,38.0,47.0,3.0
7389,16.0,51.0,41.0,3.0
7402,48.0,53.0,41.0,3.0
7598,8.0,55.0,42.0,3.0
7240,59.0,56.0,40.0,3.0
7112,84.0,58.0,39.0,3.0
7118,94.0,60.0,39.0,3.0
7448,19.0,74.0,41.0,3.0
7868,19.0,83.0,43.0,3.0
8592,64.0,85.0,47.0,3.0
8441,64.0,97.0,46.0,3.0
8785,75.0,85.0,48.0,3.0
8809,75.0,97.0,48.0,3.0
8596,86.0,88.0,47.0,3.0
8271,51.0,97.0,45.0,3.0
7295,98.0,97.0,40.0,1.0
7485,50.0,5.0,42.0,3.0
7708,64.0,5.0,43.0,3.0
7709,2.0,6.0,43.0,3.0
7311,9.0,9.0,41.0,3.0
8140,59.0,13.0,45.0,3.0
7936,70.0,16.0,44.0,3.0
7749,67.0,25.0,43.0,3.0
7742,94.0,20.0,43.0,3.0
7558,86.0,28.0,42.0,3.0
7372,60.0,42.0,41.0,3.0
7574,60.0,47.0,42.0,3.0
8378,59.0,60.0,46.0,3.0
8543,69.0,60.0,47.0,3.0
7424,38.0,70.0,41.0,5.0
7862,43.0,73.0,43.0,4.0
7420,5.0,66.0,41.0,3.0
7265,8.0,74.0,40.0,4.0
7463,7.0,84.0,41.0,3.0
7488,24.0,6.0,42.0,3.0
7519,31.0,10.0,42.0,3.0
7735,9.0,14.0,43.0,3.0
7718,12.0,7.0,43.0,3.0
7550,16.0,27.0,42.0,4.0
7769,97.0,30.0,43.0,3.0
7789,96.0,48.0,43.0,3.0
8693,93.0,40.0,48.0,3.0
7786,72.0,48.0,43.0,3.0
8677,72.0,39.0,48.0,3.0
8512,61.0,39.0,47.0,3.0
8015,79.0,49.0,44.0,3.0
7804,87.0,50.0,43.0,3.0
7596,22.0,54.0,42.0,3.0
7810,36.0,52.0,43.0,3.0
7591,48.0,52.0,42.0,3.0
8377,46.0,60.0,46.0,3.0
7608,0.0,65.0,42.0,1.0
7607,7.0,64.0,42.0,3.0
8221,37.0,63.0,45.0,3.0
7860,32.0,73.0,43.0,3.0
7624,62.0,70.0,42.0,3.0
7644,58.0,72.0,42.0,3.0
7645,68.0,72.0,42.0,3.0
7625,73.0,70.0,42.0,3.0
8056,23.0,69.0,44.0,3.0
7637,96.0,71.0,42.0,3.0
7453,93.0,75.0,41.0,3.0
8776,92.0,83.0,48.0,3.0
8062,84.0,71.0,44.0,3.0
8418,45.0,83.0,46.0,3.0
7652,31.0,74.0,42.0,3.0
7675,7.0,85.0,42.0,3.0
7878,3.0,87.0,43.0,3.0
7895,39.0,96.0,43.0,3.0
8420,39.0,84.0,46.0,3.0
7705,49.0,5.0,43.0,3.0
8281,59.0,6.0,46.0,3.0
7513,19.0,9.0,42.0,3.0
9300,24.0,3.0,52.0,4.0
7738,19.0,15.0,43.0,3.0
8115,36.0,5.0,45.0,3.0
7528,31.0,13.0,42.0,3.0
8829,28.0,16.0,49.0,3.0
7553,6.0,28.0,42.0,4.0
7965,18.0,28.0,44.0,3.0
7754,75.0,27.0,43.0,4.0
7939,5.0,25.0,44.0,3.0
7773,6.0,34.0,43.0,3.0
7762,85.0,28.0,43.0,3.0
7792,58.0,49.0,43.0,3.0
8205,42.0,50.0,45.0,3.0
8386,21.0,62.0,46.0,3.0
7829,8.0,64.0,43.0,3.0
7843,50.0,69.0,43.0,3.0
7649,44.0,73.0,42.0,3.0
7651,80.0,73.0,42.0,4.0
8229,94.0,64.0,45.0,3.0
7855,66.0,72.0,43.0,3.0
8945,79.0,82.0,49.0,3.0
7894,17.0,96.0,43.0,3.0
7909,36.0,4.0,44.0,3.0
7729,45.0,9.0,43.0,3.0
9481,49.0,4.0,53.0,4.0
8124,60.0,7.0,45.0,3.0
8276,69.0,5.0,46.0,3.0
9303,2.0,4.0,52.0,3.0
9314,13.0,5.0,52.0,3.0
8123,82.0,6.0,45.0,4.0
7734,45.0,13.0,43.0,3.0
9330,45.0,16.0,52.0,4.0
9327,11.0,15.0,52.0,3.0
7934,19.0,15.0,44.0,4.0
8471,96.0,16.0,47.0,3.0
8165,60.0,28.0,45.0,4.0
8316,70.0,26.0,46.0,3.0
7764,38.0,29.0,43.0,5.0
7956,29.0,27.0,44.0,3.0
8318,71.0,27.0,46.0,4.0
8322,81.0,28.0,46.0,3.0
8325,82.0,29.0,46.0,3.0
8488,93.0,29.0,47.0,3.0
7977,39.0,29.0,44.0,4.0
8490,94.0,30.0,47.0,3.0
8014,69.0,49.0,44.0,3.0
8369,55.0,49.0,46.0,3.0
8373,92.0,49.0,46.0,3.0
8011,30.0,49.0,44.0,3.0
8535,34.0,59.0,47.0,3.0
8027,8.0,57.0,44.0,3.0
8216,21.0,63.0,45.0,3.0
7839,12.0,68.0,43.0,4.0
8040,9.0,65.0,44.0,3.0
8242,9.0,70.0,45.0,3.0
8069,55.0,73.0,44.0,3.0
8936,66.0,76.0,49.0,3.0
9088,32.0,76.0,50.0,3.0
8086,28.0,84.0,44.0,4.0
8083,18.0,84.0,44.0,3.0
9258,1.0,81.0,51.0,3.0
8099,2.0,90.0,44.0,3.0
8101,16.0,92.0,44.0,3.0
8268,31.0,97.0,45.0,3.0
8126,83.0,7.0,45.0,3.0
9152,26.0,14.0,51.0,3.0
8303,17.0,16.0,46.0,3.0
8127,72.0,8.0,45.0,3.0
9688,6.0,23.0,54.0,3.0
7971,28.0,28.0,44.0,3.0
8655,17.0,31.0,48.0,3.0
8169,28.0,29.0,45.0,4.0
8320,50.0,28.0,46.0,3.0
8152,41.0,26.0,45.0,4.0
8339,38.0,38.0,46.0,4.0
9702,39.0,30.0,54.0,3.0
8183,6.0,39.0,45.0,4.0
8358,15.0,41.0,46.0,3.0
8712,29.0,46.0,48.0,3.0
8366,67.0,48.0,46.0,3.0
8370,78.0,49.0,46.0,4.0
9389,9.0,53.0,52.0,3.0
8243,84.0,70.0,45.0,4.0
8091,15.0,86.0,44.0,3.0
8944,16.0,82.0,49.0,3.0
8253,29.0,84.0,45.0,3.0
8266,16.0,91.0,45.0,3.0
9310,36.0,4.0,52.0,3.0
9855,81.0,2.0,55.0,3.0
8285,84.0,8.0,46.0,3.0
8284,60.0,8.0,46.0,4.0
9329,44.0,16.0,52.0,4.0
8314,62.0,25.0,46.0,3.0
9913,28.0,31.0,55.0,5.0
8192,3.0,42.0,45.0,3.0
9713,5.0,35.0,54.0,3.0
8524,3.0,46.0,47.0,3.0
8231,23.0,65.0,45.0,3.0
8750,34.0,62.0,48.0,3.0
8238,22.0,68.0,45.0,3.0
9414,20.0,73.0,52.0,3.0
9083,8.0,73.0,50.0,3.0
8394,83.0,62.0,46.0,4.0
9791,89.0,72.0,54.0,3.0
9833,17.0,94.0,54.0,3.0
9120,30.0,93.0,50.0,3.0
8602,43.0,97.0,47.0,3.0
8282,71.0,7.0,46.0,3.0
9474,70.0,2.0,53.0,3.0
9644,57.0,2.0,54.0,3.0
9495,74.0,10.0,53.0,3.0
8307,81.0,17.0,46.0,3.0
8470,96.0,15.0,47.0,3.0
8455,93.0,7.0,47.0,3.0
9328,12.0,15.0,52.0,4.0
9013,62.0,21.0,50.0,3.0
9014,70.0,21.0,50.0,3.0
9185,50.0,31.0,51.0,3.0
8840,81.0,22.0,49.0,3.0
8506,29.0,39.0,47.0,3.0
8864,40.0,39.0,49.0,3.0
8514,28.0,40.0,47.0,3.0
8505,17.0,39.0,47.0,3.0
8525,16.0,46.0,47.0,3.0
8902,92.0,48.0,49.0,3.0
8391,49.0,62.0,46.0,3.0
8537,45.0,60.0,47.0,3.0
8393,61.0,62.0,46.0,3.0
8916,21.0,60.0,49.0,3.0
8551,55.0,61.0,47.0,3.0
8740,67.0,60.0,48.0,4.0
8558,83.0,62.0,47.0,4.0
8582,44.0,83.0,47.0,3.0
8422,50.0,84.0,46.0,3.0
8770,43.0,82.0,48.0,3.0
8769,32.0,82.0,48.0,3.0
8771,54.0,82.0,48.0,3.0
8800,55.0,97.0,48.0,3.0
8626,89.0,9.0,48.0,3.0
9856,92.0,2.0,55.0,3.0
10726,96.0,12.0,59.0,5.0
9174,96.0,21.0,51.0,3.0
8858,49.0,37.0,49.0,3.0
8855,81.0,35.0,49.0,3.0
8685,81.0,39.0,48.0,3.0
8851,16.0,32.0,49.0,3.0
8668,60.0,38.0,48.0,3.0
8697,67.0,41.0,48.0,3.0
8547,34.0,61.0,47.0,4.0
9574,32.0,54.0,53.0,3.0
9556,43.0,52.0,53.0,4.0
8751,44.0,62.0,48.0,3.0
8557,74.0,62.0,47.0,3.0
8737,57.0,59.0,48.0,3.0
9767,54.0,70.0,54.0,3.0
8563,74.0,66.0,47.0,3.0
8742,78.0,60.0,48.0,3.0
8923,94.0,62.0,49.0,4.0
9771,75.0,70.0,54.0,3.0
8982,86.0,96.0,49.0,4.0
9619,42.0,92.0,53.0,3.0
9858,86.0,9.0,55.0,3.0
9531,18.0,24.0,53.0,3.0
8856,60.0,36.0,49.0,3.0
8695,55.0,41.0,48.0,3.0
8691,80.0,40.0,48.0,3.0
9026,93.0,35.0,50.0,3.0
8884,92.0,41.0,49.0,3.0
8719,55.0,48.0,48.0,3.0
8868,70.0,39.0,49.0,4.0
8720,67.0,48.0,48.0,4.0
8876,28.0,41.0,49.0,3.0
8738,68.0,59.0,48.0,5.0
9961,67.0,50.0,55.0,3.0
9384,56.0,51.0,52.0,3.0
11019,67.0,61.0,60.0,3.0
9768,66.0,70.0,54.0,3.0
8904,78.0,52.0,49.0,3.0
8919,80.0,60.0,49.0,3.0
9225,33.0,64.0,51.0,3.0
9228,43.0,65.0,51.0,3.0
9247,42.0,74.0,51.0,3.0
8934,54.0,75.0,49.0,3.0
8952,56.0,84.0,49.0,3.0
9106,89.0,83.0,50.0,3.0
8974,98.0,89.0,49.0,3.0
9108,67.0,84.0,50.0,3.0
8984,67.0,97.0,49.0,3.0
9124,76.0,96.0,50.0,3.0
8832,28.0,18.0,49.0,3.0
9153,27.0,14.0,51.0,4.0
9349,81.0,22.0,52.0,3.0
9538,16.0,33.0,53.0,3.0
10169,81.0,30.0,56.0,3.0
9712,59.0,34.0,54.0,3.0
8877,42.0,41.0,49.0,3.0
9369,70.0,33.0,52.0,3.0
8900,42.0,48.0,49.0,3.0
9035,85.0,42.0,50.0,3.0
9555,42.0,52.0,53.0,4.0
9039,93.0,45.0,50.0,3.0
9744,93.0,53.0,54.0,4.0
9967,82.0,51.0,55.0,3.0
9391,22.0,55.0,52.0,3.0
10433,19.0,62.0,57.0,3.0
9592,98.0,70.0,53.0,3.0
9788,54.0,72.0,54.0,3.0
9789,66.0,72.0,54.0,3.0
8947,66.0,83.0,49.0,3.0
10037,20.0,85.0,55.0,3.0
9104,78.0,82.0,50.0,3.0
10273,55.0,89.0,56.0,3.0
9281,88.0,97.0,51.0,3.0
9159,59.0,17.0,51.0,4.0
9172,63.0,21.0,51.0,3.0
9717,84.0,44.0,54.0,3.0
9095,31.0,79.0,50.0,3.0
9603,32.0,74.0,53.0,3.0
9109,77.0,84.0,50.0,3.0
9438,89.0,81.0,52.0,3.0
9111,87.0,85.0,50.0,4.0
10039,66.0,86.0,55.0,3.0
9621,29.0,93.0,53.0,3.0
9827,76.0,91.0,54.0,3.0
9346,52.0,22.0,52.0,3.0
9874,60.0,14.0,55.0,3.0
9339,69.0,20.0,52.0,4.0
10141,62.0,26.0,56.0,3.0
10921,97.0,12.0,60.0,4.0
9353,93.0,22.0,52.0,3.0
9368,49.0,33.0,52.0,3.0
9798,34.0,73.0,54.0,4.0
10435,29.0,62.0,57.0,3.0
9594,44.0,72.0,53.0,4.0
10827,41.0,63.0,59.0,4.0
9600,43.0,73.0,53.0,3.0
9418,3.0,74.0,52.0,3.0
10035,1.0,84.0,55.0,3.0
9627,98.0,94.0,53.0,3.0
9838,87.0,96.0,54.0,3.0
9301,25.0,3.0,52.0,4.0
9670,24.0,12.0,54.0,3.0
9315,3.0,6.0,52.0,3.0
11096,1.0,4.0,61.0,3.0
9461,23.0,2.0,53.0,3.0
9477,36.0,3.0,53.0,3.0
9667,37.0,11.0,54.0,3.0
9458,12.0,2.0,53.0,3.0
9872,7.0,14.0,55.0,3.0
9672,15.0,13.0,54.0,3.0
9878,42.0,16.0,55.0,3.0
9511,70.0,20.0,53.0,3.0
9509,47.0,15.0,53.0,3.0
9363,50.0,29.0,52.0,3.0
9516,80.0,21.0,53.0,3.0
9529,92.0,23.0,53.0,3.0
9908,52.0,28.0,55.0,3.0
9539,49.0,33.0,53.0,4.0
10175,71.0,31.0,56.0,4.0
9966,56.0,51.0,55.0,3.0
9559,7.0,53.0,53.0,4.0
9730,15.0,52.0,54.0,4.0
9733,16.0,53.0,54.0,3.0
9968,28.0,52.0,55.0,3.0
9427,14.0,76.0,52.0,4.0
9780,1.0,72.0,54.0,3.0
9602,12.0,74.0,53.0,3.0
10663,11.0,82.0,58.0,3.0
9806,88.0,73.0,54.0,4.0
11060,88.0,80.0,60.0,3.0
11093,13.0,3.0,61.0,3.0
9637,34.0,2.0,54.0,3.0
9845,56.0,2.0,55.0,3.0
10070,44.0,2.0,56.0,3.0
10098,75.0,10.0,56.0,3.0
9678,7.0,15.0,54.0,3.0
9866,50.0,12.0,55.0,3.0
9520,71.0,22.0,53.0,3.0
10539,67.0,14.0,58.0,4.0
10361,82.0,29.0,57.0,3.0
9885,79.0,19.0,55.0,3.0
9692,92.0,23.0,54.0,4.0
9689,18.0,23.0,54.0,3.0
10183,8.0,34.0,56.0,4.0
9909,40.0,30.0,55.0,3.0
10768,49.0,37.0,59.0,3.0
9969,40.0,52.0,55.0,3.0
10404,50.0,50.0,57.0,3.0
10979,7.0,45.0,60.0,3.0
9732,30.0,52.0,54.0,3.0
9972,39.0,53.0,55.0,3.0
10651,97.0,71.0,58.0,3.0
9774,53.0,71.0,54.0,4.0
9804,42.0,73.0,54.0,3.0
10009,25.0,72.0,55.0,3.0
9807,33.0,74.0,54.0,3.0
10045,42.0,92.0,55.0,3.0
10286,32.0,92.0,56.0,3.0
10880,98.0,92.0,59.0,3.0
11278,32.0,5.0,62.0,3.0
10087,65.0,3.0,56.0,3.0
10108,31.0,13.0,56.0,3.0
10116,41.0,15.0,56.0,3.0
10115,20.0,15.0,56.0,4.0
9876,8.0,16.0,55.0,3.0
9894,7.0,24.0,55.0,3.0
9890,18.0,22.0,55.0,3.0
10128,8.0,24.0,56.0,4.0
10930,89.0,15.0,60.0,4.0
10373,93.0,30.0,57.0,4.0
9921,38.0,31.0,55.0,3.0
10957,60.0,40.0,60.0,3.0
9953,1.0,36.0,55.0,1.0
9962,83.0,50.0,55.0,3.0
9971,29.0,53.0,55.0,3.0
10429,16.0,61.0,57.0,3.0
9755,92.0,58.0,54.0,3.0
11212,52.0,64.0,61.0,3.0
9778,67.0,71.0,54.0,3.0
9994,65.0,70.0,55.0,3.0
9805,78.0,73.0,54.0,3.0
9993,74.0,69.0,55.0,3.0
9987,5.0,63.0,55.0,3.0
11233,67.0,79.0,61.0,3.0
10650,96.0,70.0,58.0,4.0
10014,41.0,72.0,55.0,3.0
11057,43.0,80.0,60.0,3.0
10254,77.0,77.0,56.0,3.0
10020,87.0,72.0,55.0,3.0
10855,33.0,80.0,59.0,3.0
10493,76.0,91.0,57.0,3.0
10287,87.0,92.0,56.0,3.0
